1.130588 1.138568 1.148704 1.151909 1.152475 1.131616 1.113354 1.112212 1.068522 0.989031 
1.637707 1.651451 1.668742 1.675274 1.668241 1.642108 1.603074 1.600247 1.527901 1.396473 
2.702091 2.710156 2.717390 2.721061 2.716952 2.705351 2.682417 2.676953 2.606816 2.481358 
1.744901 1.735718 1.727247 1.728501 1.734261 1.750133 1.765801 1.767026 1.840696 1.931355 
0.964604 0.961398 0.957443 0.960358 0.962012 0.968719 0.971359 0.971535 1.003151 1.031003 
0.645018 0.643869 0.642452 0.644217 0.644769 0.647944 0.649076 0.649508 0.662899 0.669119 
0.495678 0.495059 0.494289 0.494862 0.494540 0.498778 0.500103 0.500762 0.506923 0.508500 
0.412008 0.411387 0.410599 0.409901 0.408990 0.412857 0.413273 0.413309 0.418629 0.425053 
0.343660 0.343135 0.342485 0.341788 0.340950 0.343813 0.343693 0.343560 0.348260 0.355020 
0.289364 0.289072 0.288704 0.288408 0.287963 0.289612 0.289557 0.289510 0.292258 0.295779 
0.248814 0.248638 0.248417 0.248329 0.248086 0.249037 0.249024 0.249015 0.250680 0.252541 
0.215985 0.215863 0.215723 0.215707 0.215564 0.216173 0.216174 0.216174 0.217424 0.218517 
0.188278 0.188203 0.188108 0.188112 0.188020 0.188413 0.188415 0.188415 0.189267 0.189979 
0.164525 0.164462 0.164380 0.164402 0.164329 0.164623 0.164623 0.164624 0.165172 0.165619 
0.143560 0.143547 0.143527 0.143508 0.143482 0.143619 0.143627 0.143631 0.144172 0.144638 
0.124873 0.124843 0.124817 0.124806 0.124777 0.124908 0.124901 0.124900 0.125188 0.125532 
0.109973 0.109945 0.109908 0.109918 0.109884 0.110016 0.110015 0.110016 0.110162 0.110448 
0.096035 0.096027 0.096020 0.096004 0.095992 0.096055 0.096060 0.096064 0.096449 0.096736 
0.084741 0.084730 0.084715 0.084713 0.084699 0.084767 0.084768 0.084768 0.084912 0.085047 
0.073855 0.073856 0.073853 0.073836 0.073827 0.073829 0.073817 0.073814 0.073889 0.074095 
0.065472 0.065468 0.065461 0.065457 0.065450 0.065477 0.065476 0.065475 0.065508 0.065627 
0.057439 0.057431 0.057430 0.057419 0.057417 0.057447 0.057445 0.057445 0.057450 0.057545 
0.051153 0.051148 0.051141 0.051139 0.051131 0.051154 0.051152 0.051151 0.051181 0.051278 
0.045262 0.045252 0.045237 0.045240 0.045226 0.045272 0.045269 0.045269 0.045336 0.045448 
0.040308 0.040323 0.040338 0.040310 0.040316 0.040311 0.040313 0.040316 0.040366 0.040524 
0.036235 0.036214 0.036188 0.036208 0.036188 0.036278 0.036284 0.036287 0.036355 0.036422 
0.032387 0.032390 0.032391 0.032381 0.032380 0.032390 0.032391 0.032392 0.032383 0.032624 
0.029581 0.029604 0.029629 0.029587 0.029598 0.029521 0.029506 0.029503 0.029437 0.029475 
0.026409 0.026404 0.026395 0.026392 0.026382 0.026408 0.026403 0.026403 0.026367 0.026414 
0.023872 0.023863 0.023858 0.023854 0.023841 0.023883 0.023881 0.023881 0.023893 0.024066 
0.021643 0.021628 0.021617 0.021624 0.021609 0.021673 0.021676 0.021678 0.021691 0.021794 
0.019754 0.019751 0.019745 0.019742 0.019735 0.019754 0.019753 0.019754 0.019797 0.019874 
0.017940 0.017924 0.017902 0.017921 0.017905 0.017975 0.017982 0.017985 0.018126 0.018249 
0.016616 0.016619 0.016620 0.016612 0.016610 0.016604 0.016602 0.016602 0.016632 0.016714 
0.015212 0.015211 0.015208 0.015207 0.015204 0.015211 0.015210 0.015210 0.015267 0.015396 
0.013921 0.013931 0.013939 0.013924 0.013927 0.013889 0.013885 0.013887 0.013897 0.013900 
0.012797 0.012796 0.012799 0.012792 0.012792 0.012797 0.012795 0.012795 0.012731 0.012840 
0.012288 0.012295 0.012302 0.012291 0.012294 0.012270 0.012265 0.012264 0.012220 0.012234 
0.010963 0.010957 0.010950 0.010956 0.010951 0.010975 0.010976 0.010977 0.010996 0.011038 
0.009850 0.009859 0.009870 0.009853 0.009858 0.009828 0.009822 0.009820 0.009835 0.009916 
