1.045969 1.054065 1.064689 1.076222 1.089475 1.106110 1.124513 1.145223 1.125581 0.944298 
1.151165 1.159741 1.170958 1.183596 1.194680 1.219067 1.236383 1.258609 1.237691 1.043440 
1.329994 1.339366 1.351598 1.365029 1.377020 1.403298 1.425308 1.449713 1.430874 1.212433 
1.552317 1.563610 1.578285 1.597151 1.618843 1.633635 1.649824 1.674394 1.633226 1.389893 
1.896956 1.908482 1.923205 1.941788 1.964550 1.978776 1.994420 2.017000 1.951700 1.717951 
2.374434 2.383320 2.394791 2.408607 2.423644 2.431883 2.441190 2.454287 2.398794 2.215508 
2.785542 2.782527 2.778170 2.773487 2.766951 2.755733 2.744299 2.730994 2.778066 2.783586 
2.664603 2.649334 2.629353 2.606885 2.581511 2.552614 2.524257 2.491500 2.652074 2.888639 
2.072844 2.060000 2.043691 2.025810 2.005810 1.984463 1.964586 1.939792 2.062209 2.278139 
1.535510 1.528242 1.518966 1.508827 1.497281 1.484915 1.473721 1.459464 1.524901 1.649971 
1.168736 1.164833 1.159839 1.154419 1.148196 1.141256 1.135231 1.127403 1.159351 1.228938 
0.915586 0.913353 0.910498 0.907414 0.903821 0.899716 0.896262 0.891695 0.907462 0.949374 
0.734954 0.733595 0.731852 0.729993 0.727791 0.725257 0.723154 0.720345 0.727899 0.755282 
0.601383 0.600514 0.599400 0.598215 0.596796 0.595157 0.593805 0.591993 0.595367 0.614252 
0.498807 0.498223 0.497473 0.496677 0.495720 0.494613 0.493698 0.492474 0.493755 0.507378 
0.418429 0.418033 0.417523 0.416952 0.416292 0.415519 0.414881 0.414028 0.414448 0.424455 
0.355296 0.355009 0.354639 0.354231 0.353754 0.353177 0.352706 0.352088 0.352368 0.359492 
0.303824 0.303605 0.303324 0.303032 0.302674 0.302268 0.301926 0.301468 0.301737 0.307083 
0.261847 0.261683 0.261471 0.261255 0.260987 0.260691 0.260439 0.260100 0.260266 0.264257 
0.225958 0.225833 0.225670 0.225502 0.225295 0.225071 0.224874 0.224614 0.224748 0.227850 
0.198523 0.198423 0.198296 0.198162 0.198000 0.197815 0.197659 0.197450 0.197556 0.200083 
0.174438 0.174362 0.174263 0.174158 0.174031 0.173883 0.173763 0.173602 0.173702 0.175622 
0.154245 0.154182 0.154100 0.154012 0.153907 0.153780 0.153673 0.153536 0.153598 0.155177 
0.136969 0.136922 0.136861 0.136782 0.136700 0.136596 0.136511 0.136401 0.136503 0.137828 
0.122375 0.122332 0.122284 0.122217 0.122146 0.122077 0.122008 0.121919 0.121965 0.123068 
0.109792 0.109757 0.109712 0.109666 0.109609 0.109543 0.109487 0.109415 0.109478 0.110386 
0.099057 0.099022 0.098981 0.098948 0.098897 0.098868 0.098826 0.098767 0.098820 0.099584 
0.089687 0.089659 0.089623 0.089599 0.089558 0.089541 0.089508 0.089460 0.089479 0.090083 
0.081392 0.081371 0.081343 0.081315 0.081280 0.081240 0.081203 0.081157 0.081141 0.081658 
0.074022 0.074000 0.073971 0.073951 0.073917 0.073897 0.073866 0.073828 0.073809 0.074281 
0.067605 0.067587 0.067565 0.067540 0.067512 0.067476 0.067446 0.067408 0.067420 0.067860 
0.061666 0.061650 0.061628 0.061613 0.061588 0.061573 0.061550 0.061521 0.061538 0.061912 
0.057067 0.057057 0.057044 0.057030 0.057013 0.056992 0.056975 0.056953 0.056961 0.057222 
0.052361 0.052352 0.052340 0.052328 0.052312 0.052296 0.052281 0.052262 0.052271 0.052509 
0.048479 0.048473 0.048464 0.048455 0.048445 0.048430 0.048417 0.048403 0.048401 0.048565 
0.044670 0.044660 0.044647 0.044635 0.044619 0.044608 0.044593 0.044574 0.044559 0.044781 
0.041470 0.041463 0.041454 0.041441 0.041429 0.041413 0.041399 0.041382 0.041391 0.041607 
0.038672 0.038667 0.038662 0.038657 0.038650 0.038646 0.038642 0.038634 0.038635 0.038724 
0.035871 0.035864 0.035855 0.035849 0.035840 0.035836 0.035827 0.035816 0.035813 0.035950 
0.032434 0.032427 0.032420 0.032412 0.032403 0.032399 0.032391 0.032381 0.032388 0.032544 
