173.3999306	7464.9263	-0.0548	0.0693	34.7129	35.3196	40.6965	40.3287	-0.1951	100	245.523
176.8142757	7432.1382	-0.0728	0.0723	32.3778	33.8087	38.6885	38.5144	-0.9282	100	245.7267
180.2314125	7440.377	-0.0937	0.0797	31.1033	31.3415	36.2314	36.2833	-1.363	100	245.939
183.6512083	7446.4233	-0.1054	0.0891	30.9287	31.8084	34.9744	34.8528	-1.4149	100	246.1287
187.0736701	7455.4102	-0.1081	0.0998	31.6186	32.4449	35.8898	36.5645	-1.2002	100	246.3219
190.49895	7463.0352	-0.1156	0.1132	32.4855	33.229	36.9207	37.3977	-1.0167	100	246.5126
193.9272063	7467.7246	-0.1262	0.124	32.6753	31.841	37.3071	37.8711	-0.7684	100	246.7277
197.3584104	7476.6616	-0.1247	0.1317	33.1155	33.4407	36.7998	37.46	-0.1874	100	246.9412
200.7923181	7479.7324	-0.1022	0.1278	33.1571	34.2196	38.4066	39.2332	0.4635	100	247.1522
204.2288882	7488.9277	-0.0706	0.1108	33.6438	33.5836	38.5345	38.9009	0.3196	100	247.3305
207.6685056	7492.8101	-0.0449	0.1065	31.5982	32.0901	38.5152	38.4288	-0.3293	100	247.5356
211.1110486	7506.103	-0.0273	0.1133	32.2695	31.9305	36.4419	36.4757	-0.4168	100	247.7693
214.5563701	7509.4219	-0.0187	0.1139	34.185	34.0786	36.5557	37.19	0.0959	100	247.9569
218.0044049	7502.2769	-0.0095	0.1137	37.7916	36.8804	40.5001	40.7142	0.7128	100	248.1694
221.4550528	7501.5503	-0.004	0.1139	35.7335	35.6921	44.1114	44.1283	1.0308	100	248.3476
224.9082993	7519.0508	-0.0002	0.1144	31.5409	31.7177	42.0189	41.8724	0.9508	100	248.5457
228.3643486	7548.5522	0.0012	0.1145	29.4403	29.6847	36.9579	36.5164	0.5517	100	248.7218
231.8235813	7546.1914	-0.0029	0.114	30.2	30.7275	34.5434	34.2631	0.4332	100	248.9493
235.2856438	7535.1338	-0.0073	0.1132	32.1153	33.4673	36.698	35.9084	0.3832	100	249.1802
238.7503743	7542.3574	-0.0119	0.1126	34.091	33.8464	38.3697	37.8598	0.1189	100	249.3568
242.2178139	7547.5239	-0.0188	0.1128	35.7459	35.9689	40.6445	40.1565	-0.2973	100	249.5644
245.6878139	7557.6484	-0.0235	0.1132	37.8377	37.5334	42.5415	42.5569	-0.1854	100	249.7469
249.1603701	7564.0488	-0.0268	0.1121	36.8252	37.183	44.4363	44.2599	0.2967	100	249.9331
252.635784	7567.9097	-0.0214	0.111	33.6175	33.4773	43.0207	42.87	0.581	100	250.115
256.1141903	7585.7456	-0.0121	0.109	32.218	31.9545	39.2509	38.954	0.616	100	250.3446
259.5953688	7587.6016	-0.0085	0.1073	33.0505	33.7484	37.9181	37.6528	0.616	100	250.5459
263.0791444	7587.4497	-0.004	0.1078	35.5341	35.4883	39.503	39.3008	0.3855	100	250.7438
266.5653986	7592.1001	0.0034	0.1101	37.6997	36.6479	42.6548	41.8327	-0.2131	100	250.9199
270.0543708	7597.4312	0.0108	0.1086	36.1749	35.0147	43.4487	42.9179	-0.4331	100	251.1007
273.5458924	7602.6553	0.0176	0.1058	35.4502	33.5463	41.8737	41.6066	0.0623	100	251.3113
277.039891	7610.4263	0.0114	0.1046	33.7811	33.9886	40.1598	40.036	0.6462	100	251.4678
280.5364882	7616.4106	-0.0066	0.1039	34.9748	35.095	39.5212	39.8509	0.8157	100	251.668
284.0357153	7623.8438	-0.0325	0.1032	36.4979	36.2346	41.0441	40.7798	0.2377	100	251.842
287.5376326	7626.3374	-0.0586	0.104	36.2975	36.35	42.088	41.8542	-0.3625	100	252.0467
291.0419535	7632.9756	-0.0809	0.1047	34.437	35.6716	41.8949	41.8356	-0.6812	100	252.2294
294.548541	7639.6431	-0.0968	0.1025	33.4282	33.8938	40.1126	40.0936	-0.8809	100	252.3928
298.0577556	7642.3779	-0.1011	0.1023	32.1404	32.4737	38.7193	38.8524	-0.9818	100	252.5558
301.5698326	7657.0293	-0.0962	0.101	34.451	35.111	37.3794	37.7819	-0.8996	100	252.7711
305.0844056	7649.457	-0.0771	0.0995	36.3244	36.9096	40.74	41.2602	-0.2546	100	252.968
308.6011569	7648.5723	-0.0451	0.1	37.7445	38.091	43.192	43.783	0.3466	100	253.1305
312.1199681	7659.6343	0.004	0.0969	39.1641	38.7479	44.9872	45.4845	0.7465	100	253.2817
315.6409285	7666.7119	0.0602	0.0948	37.0194	36.315	45.9098	45.7097	1.0807	100	253.4271
319.164316	7681.0688	0.1168	0.0917	33.2436	33.7207	42.9992	42.5672	1.1809	100	253.5912
322.6902931	7686.5737	0.1584	0.0917	35.8845	34.7775	40.3158	39.7587	1.1496	100	253.7766
326.2185271	7674.5586	0.1735	0.0908	36.9269	35.4573	42.6837	41.5274	0.7688	100	253.9641
329.7487139	7684.3389	0.1697	0.0901	37.1969	35.3629	42.7027	41.8915	0.567	100	254.1016
333.2810868	7690.186	0.152	0.0894	38.1396	34.8359	43.0692	41.7254	0.7465	100	254.2453
336.8154736	7699.9854	0.123	0.0907	32.3943	34.8483	43.7254	41.8932	1.0974	100	254.4164
340.352216	7737.0889	0.0831	0.0885	29.6991	28.6767	37.9062	37.0584	0.5533	100	254.5353
343.8917368	7720.0107	0.0383	0.0893	32.7779	32.6458	35.9687	35.3132	-0.4602	100	254.7556
347.4332785	7707.3052	-0.0077	0.0882	39.5022	38.2639	42.1444	41.2034	-0.8652	100	254.9354
350.976484	7703.9126	-0.0365	0.0893	37.0382	36.5012	47.2614	46.8123	-0.8656	100	255.0466
354.5216153	7725.5103	-0.0367	0.0875	30.715	31.9598	42.9925	43.1238	-1.0138	100	255.175
358.069216	7737.1157	-0.0196	0.0894	29.7807	29.5661	37.3556	37.6207	-1.4462	100	255.3239
361.6193875	7735.3672	-0.0153	0.0885	31.9169	31.8288	36.301	36.6998	-1.3011	100	255.5306
365.1717875	7739.2764	-0.0208	0.0875	34.8228	34.4211	38.3905	38.9652	-0.4414	100	255.6941
368.7261035	7753.6216	-0.0228	0.0873	35.7627	36.9684	41.1651	41.4894	0.611	100	255.8515
372.2821861	7744.6431	0.0038	0.088	33.9544	35.2082	42.8059	42.8347	0.7015	100	255.97
375.8403722	7756.8364	0.0517	0.0865	31.6197	33.1791	40.6221	40.0212	-0.4081	100	256.1059
379.4009722	7758.4941	0.0984	0.0885	32.8847	32.0968	38.755	39.0125	-1.4925	100	256.2729
382.9639542	7779.9263	0.1351	0.0881	37.7755	34.0112	38.0178	37.6101	-1.5344	100	256.4535
386.529066	7757.5645	0.17	0.0847	36.5798	31.8037	42.5308	43.2197	0.335	100	256.6159
390.096034	7781.6333	0.1866	0.0868	35.8171	36.059	41.467	41.4783	2.5683	100	256.7602
393.6650924	7776.1943	0.1598	0.0877	33.3304	32.5092	43.2291	42.5631	2.3065	100	256.8832
397.2363472	7786.0376	0.1047	0.0887	32.3162	31.4596	40.2817	38.3592	-0.1139	100	257.0612
400.8096576	7787.4697	0.0462	0.0863	33.2695	31.7566	39.1925	37.9847	-1.8091	100	257.1995
404.3852139	7797.6587	-0.0021	0.0839	33.3389	32.5647	37.7857	37.2771	-1.5021	100	257.3572
407.963084	7793.2041	-0.0677	0.0833	34.4308	32.4807	38.7819	38.2161	-1.7429	100	257.5229
411.5428333	7791.9609	-0.1654	0.0834	35.4214	34.526	39.9132	40.2554	-2.7263	100	257.6904
415.1244021	7799.8423	-0.2734	0.0856	33.7638	36.7064	40.8035	42.1898	-1.9406	100	257.7935
418.7080875	7814.356	-0.3617	0.0867	34.5279	37.0309	40.9712	42.546	-0.506	100	257.9524
422.2939764	7810.6733	-0.3892	0.0876	30.3232	33.6039	40.9349	41.6704	-1.089	100	258.0983
425.8819708	7821.1831	-0.3493	0.0856	31.3269	33.1404	37.4089	38.5985	-3.0849	100	258.2697
429.4722285	7828.4775	-0.263	0.0741	32.4055	34.9396	37.3196	38.5562	-3.3519	100	258.4015
433.0647042	7819.9629	-0.1659	0.0693	33.9209	36.9021	38.4876	40.7097	-0.754	100	258.5956
436.6590479	7817.0747	-0.0637	0.0843	35.4575	38.0476	40.9522	42.6422	1.388	100	258.7209
440.2552875	7822.8936	0.0391	0.1181	37.075	38.1571	43.1825	43.7587	1.9636	100	258.8646
443.853341	7831.5127	0.1323	0.1387	38.9973	37.3146	44.8461	44.609	1.6499	100	258.9939
447.4532076	7836.498	0.1896	0.1338	38.9257	36.5792	46.2505	45.1196	1.696	100	259.1258
451.0548569	7841.9609	0.2114	0.0934	37.1072	34.7061	45.3738	43.9083	2.1947	100	259.255
454.6582951	7851.3716	0.2308	0.0075	33.5045	32.6309	42.016	40.7608	2.0505	100	259.3825
458.2623611	7854.8452	0.249	-0.138	33.9158	32.2287	39.7785	38.2433	1.2049	98.8897	259.5126
461.860425	7801.3706	0.2214	-0.3225	36.9578	35.039	40.4184	38.4055	0.2054	63.272	259.4729
465.4423118	7727.8311	0.1493	-0.5396	39.4929	36.2782	42.5369	41.2863	-0.281	17.1594	258.6483
469.0004236	7654.3706	0.0681	-0.7759	38.6275	35.7703	40.7774	39.6528	-0.3166	0.0914	257.1434
472.5298931	7541.2964	0.0097	-1.0173	34.9763	34.6728	36.0415	35.4685	0.0136	0	255.2247
476.0266042	7491.4326	-0.0354	-1.2346	33.6856	34.8572	28.9743	28.6929	0.2004	0	253.0189
479.4873306	7399.3599	-0.0828	-1.415	35.6516	35.8548	26.4935	26.1626	-0.9389	0	250.5075
482.9104028	7331.4136	-0.1183	-1.543	37.3225	36.7161	26.4278	25.7333	-2.1577	0	247.8371
486.29615	7565.8408	-0.1283	-1.6154	38.644	38.6954	27.2043	27.2257	-2.0188	73.506	245.0853
489.6428868	8211.9941	-0.1175	-1.64	39.1066	39.7866	28.3866	29.7832	-0.9881	0.4565	242.4623
492.9490417	8369.165	-0.1006	-1.627	40.5874	42.1618	30.1293	30.9892	-1.079	0	239.4678
496.2161389	8246.0684	-0.0871	-1.618	40.3841	40.7741	31.2199	32.6175	-1.0181	0	236.6185
499.4443042	8073.0757	-0.0819	-1.6195	38.5505	38.4498	29.1035	29.7644	-0.486	0	233.8435
502.6327556	7957.6738	-0.0774	-1.6196	37.3207	38.0546	27.1826	27.8156	-0.498	0	231.0123
505.7811403	7838.3027	-0.0541	-1.6111	37.1606	38.4918	25.9213	26.1952	-0.8802	0	228.1247
508.8895486	7750.2881	-0.0273	-1.607	37.6248	38.4978	26.1953	26.2871	-0.8666	0	225.2427
511.95845	7644.3794	-0.0174	-1.6046	37.6687	37.6635	26.3776	25.7853	-0.7823	0	222.3681
514.9886049	7527.1294	-0.0263	-1.5963	36.7346	35.8463	25.2573	25.1225	-0.7667	0	219.5537
517.9799653	7359.2637	-0.0315	-1.5876	37.3544	36.7489	23.923	24.1026	-0.3536	0	216.7886
520.9334583	8084.6792	-0.0091	-1.5833	38.3276	38.1823	24.9516	25.9979	0.1812	75	213.9673
523.8482035	8499.7393	0.0438	-1.5904	37.5448	38.8198	26.7503	27.8948	0.2328	0	211.3357
526.7235931	8670.1787	0.099	-1.5746	38.0964	37.7103	27.4359	28.2164	0.7428	0	208.3876
529.5612222	8470.25	0.1455	-1.5554	38.8873	36.449	26.7327	26.4411	1.4949	0	205.6685
532.3610764	8320.8438	0.1594	-1.529	38.925	36.3084	26.2599	25.3149	0.7251	0	202.9501
535.1235188	8209.4512	0.1545	-1.4995	39.8597	37.1126	26.1876	25.559	-1.0041	0	200.2289
537.8494882	8157.3364	0.1521	-1.4665	40.1247	38.0628	27.6548	27.171	-0.3462	0	197.5628
540.5406125	8100.811	0.1833	-1.4362	39.0688	36.4279	28.8536	27.925	1.9497	0	194.9768
543.1986722	7976.7476	0.251	-1.4082	37.7215	33.8288	27.8248	26.2427	3.2574	0	192.5451
545.8245465	7805.3208	0.3249	-1.3753	37.2277	31.4415	25.3766	24.1513	4.0208	0	190.2155
548.4179521	7641.7061	0.3947	-1.3404	35.9018	31.9918	23.8345	22.5689	6.2405	0	187.9104
550.9785042	7546.7275	0.4905	-1.313	36.0097	33.3592	23.2739	22.2767	8.6611	0	185.54
553.5062646	7448.5347	0.5911	-1.2942	38.5102	34.9812	25.0513	22.5763	8.5139	0	183.1795
556.0024375	7464.2163	0.7118	-1.2607	39.6692	35.6624	28.8516	24.4016	7.0796	0	180.818
558.4690563	7396.8853	0.8298	-1.2243	40.035	34.7551	31.4168	24.5442	8.4404	0	178.6309
560.9078764	7317.9185	0.9169	-1.1773	39.7479	32.1882	32.2342	23.0184	10.6906	0	176.5622
563.3204188	7203.854	0.9357	-1.1149	38.6508	30.6747	30.6236	21.2259	12.471	0	174.6279
565.7069014	7023.6699	0.8913	-1.0412	39.156	31.5949	27.7504	20.1905	15.2476	0	172.7782
568.069041	7103.2188	0.8062	-0.9595	40.6357	30.8636	29.4399	21.1056	15.7079	0	170.8753
570.4101931	7036.1484	0.7238	-0.885	40.9677	29.7436	31.2849	21.2767	11.1385	0	169.2728
572.7319903	6989.2036	0.7086	-0.8246	43.9066	30.4716	31.0398	21.4373	10.354	0	167.8531
575.0355361	6977.8374	0.7681	-0.7755	42.6431	28.8682	33.9953	23.6323	17.3598	0	166.4857
577.3214069	6898.8853	0.8862	-0.7311	41.1814	27.5566	33.108	22.9216	24.4998	0	165.2249
579.5897778	6853.8696	1.028	-0.7002	39.2327	27.0759	31.3715	21.8708	27.7382	0	163.9405
581.8412799	6776.9185	1.1713	-0.678	39.5642	28.5786	29.6356	20.7618	28.9836	0	162.7049
584.076375	6751.1548	1.3393	-0.6717	41.6531	29.673	30.9557	21.0243	32.88	0	161.5114
586.2953111	6700.3281	1.5295	-0.669	43.9166	29.1308	34.1618	21.5559	36.6858	0	160.3423
588.4981771	6647.6499	1.7442	-0.6649	44.8408	27.4484	36.2491	21.2172	36.9257	0	159.1845
590.6848611	6576.7505	1.9348	-0.6546	44.5218	26.3874	35.2988	19.9745	35.6604	0	158.0282
592.8553736	6522.4409	2.0438	-0.6361	45.4825	27.5771	33.6182	18.8324	37.3183	0	156.8543
595.0097201	6453.8486	2.0823	-0.6262	45.5656	27.8006	33.9384	19.2654	39.0131	0	155.6995
597.1482215	6406.1172	2.0551	-0.6205	46.2045	27.2565	34.8563	18.9649	36.6799	0	154.5264
599.2719368	6376.9409	1.9639	-0.6103	45.7814	25.821	34.8629	19.2601	32.4467	0	153.4178
601.3811556	6310.2988	1.8718	-0.5978	46.0123	26.0355	33.529	18.3498	33.2049	0	152.3972
603.4759792	6290.3193	1.7781	-0.5748	46.4348	27.1352	33.5356	18.0368	37.9233	0	151.3303
605.5571542	6246.5825	1.6915	-0.5461	46.615	27.0277	34.8779	18.6408	38.4983	0	150.3243
607.625275	6227.3193	1.6016	-0.5199	46.2623	25.7633	35.5426	19.2775	33.5452	0	149.3649
609.6811729	6191.5913	1.5133	-0.4992	45.2339	25.8757	34.7591	18.4108	32.6776	0	148.4445
611.7254569	6165.5171	1.4507	-0.4817	44.0947	25.6189	34.1708	18.845	40.6433	0	147.6048
613.7577938	6122.2954	1.4099	-0.4916	44.7481	26.4279	33.4384	18.006	50.1382	0	146.7721
615.7781778	6093.2759	1.3852	-0.4943	45.7331	27.2475	34.5683	18.4051	54.0671	0	145.8844
617.7869924	6069.4268	1.3767	-0.4989	45.3018	26.9069	35.8883	19.3942	55.1234	0	145.0509
619.7842188	6038.0312	1.4388	-0.4974	45.8137	27.4372	36.0629	19.3086	57.4073	0	144.2184
621.7701354	6001.3989	1.5512	-0.4732	45.9429	27.2978	36.8539	19.1077	60.177	0	143.3822
623.7450111	5979.2246	1.6751	-0.4132	45.5219	26.604	36.882	19.5232	61.1357	0	142.5898
625.7096847	5944.5752	1.8008	-0.3197	45.0965	27.2788	36.5392	19.1339	61.8797	1.2586	141.7923
627.6672007	6032.2998	1.8921	-0.1995	44.2674	26.8608	36.0721	19.0199	62.9816	23.5124	141.1207
629.6244535	6226.5122	1.951	-0.0715	44.5007	27.4382	35.7716	19.4515	62.61	61.2614	140.7616
631.5870125	6096.9399	1.9622	0.0571	43.1733	26.6988	36.973	20.4152	61.1323	84.3291	141.0828
633.5565681	6066.9634	1.9395	0.1761	39.6378	24.2517	38.9785	23.1333	60.3247	98.7358	141.5257
635.5340368	6153.7026	1.9008	0.2762	33.8695	22.3026	37.2949	23.593	60.9622	100	142.0903
637.5190319	6143.9453	1.8539	0.348	35.1787	22.8753	34.2701	22.1596	62.3787	100	142.6652
639.5115243	6207.7534	1.8018	0.3803	37.5455	23.7517	34.4371	22.5211	60.9415	100	143.1741
641.5117299	6231.2705	1.7543	0.3797	38.3888	23.0174	36.6022	23.5497	55.3165	100	143.7448
643.5194	6223.9551	1.7126	0.35	38.4642	22.8814	36.8545	24.0029	53.4609	100	144.2848
