0.760,55.50,264.81,6477.52,0.05,0.14,8.81,9.34,15.19,15.06,-0.03,100.00,143.24,163.75,271.93,267.82,42.38,58.31,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.02,-0.10,-0.01,-0.09,-0.59,0.22,0.42,0.17,0.15,0.25,0.25,20.10,20.10,27.14,27.17,264.78,264.85,269.81,269.90
0.780,56.98,264.91,6479.85,0.05,0.14,7.93,8.45,14.32,14.21,-0.03,100.00,135.35,155.00,277.95,274.62,42.08,57.79,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.02,-0.11,-0.01,-0.10,-0.58,0.43,0.27,0.20,0.20,0.13,0.13,20.10,20.10,27.15,27.18,264.88,264.94,269.87,269.95
0.800,58.45,265.00,6482.20,0.05,0.14,7.87,8.38,13.96,13.86,-0.03,100.00,146.33,164.97,294.44,290.28,40.14,56.22,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.02,-0.11,-0.01,-0.10,-0.53,0.43,0.19,0.20,0.22,0.05,0.08,20.10,20.10,27.15,27.18,264.97,265.03,269.88,269.96
0.820,59.92,265.10,6484.54,0.05,0.14,8.83,9.34,14.05,13.96,-0.03,100.00,189.30,208.72,318.21,315.87,36.67,53.85,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.01,-0.10,-0.01,-0.10,-0.44,0.06,0.28,-0.35,-0.35,0.15,0.14,20.09,20.10,27.15,27.18,265.08,265.12,269.87,269.93
0.840,61.39,265.20,6486.88,0.05,0.14,10.87,11.37,14.58,14.51,-0.02,100.00,227.47,246.65,360.97,359.30,32.99,50.43,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.01,-0.09,-0.01,-0.10,-0.30,-0.23,0.23,-0.17,-0.18,0.10,0.08,20.09,20.10,27.15,27.18,265.18,265.21,269.81,269.85
0.860,62.87,265.29,6489.21,0.05,0.13,12.81,13.29,15.67,15.66,-0.02,100.00,258.33,278.22,411.32,417.50,30.18,46.20,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.00,-0.09,-0.01,-0.09,-0.16,-0.28,-0.00,-0.11,-0.22,-0.22,-0.48,20.09,20.10,27.14,27.17,265.28,265.30,269.80,269.80
0.880,64.34,265.39,6491.53,0.04,0.13,14.43,14.83,17.34,17.65,-0.01,100.00,285.79,300.33,442.21,455.35,28.41,42.07,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.00,-0.09,0.00,-0.09,-0.09,-0.25,-0.25,-0.09,-0.24,-0.01,-0.17,20.09,20.10,27.13,27.16,265.38,265.39,269.87,269.88
0.900,65.81,265.48,6493.85,0.04,0.13,15.83,15.94,18.69,19.18,-0.01,100.00,312.45,308.12,473.94,481.67,27.67,38.91,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,-0.00,-0.09,0.00,-0.08,-0.12,-0.31,-0.36,-0.16,-0.11,-0.50,-0.27,20.09,20.10,27.12,27.15,265.47,265.49,269.98,270.00
0.920,67.29,265.57,6496.16,0.04,0.13,16.76,16.53,20.07,20.35,-0.01,100.00,325.56,306.14,498.74,498.95,27.98,37.30,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.01,-0.08,0.01,-0.08,-0.14,-0.14,-0.60,-0.21,0.10,-0.49,-0.27,20.09,20.10,27.12,27.14,265.57,265.58,270.12,270.14
0.940,68.76,265.67,6498.46,0.03,0.13,17.17,16.93,20.85,21.18,-0.00,100.00,323.83,316.05,478.21,496.43,28.98,37.87,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.02,-0.07,0.01,-0.08,-0.06,-0.29,-0.46,-0.16,-0.20,-0.31,-0.32,20.09,20.10,27.11,27.14,265.67,265.67,270.18,270.22
