ChassisSim Rig Replay Log
R LS Bump 13K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
0.340000	-5.912686	-5.485834	-0.002117	-0.000000	0.038700	0.038700	-0.030173	-0.030173	-5.483779	-5.483779	-5.503294	-5.503294	12.217694	12.217694	14.175261	14.175261
0.360000	-3.625858	-2.762294	-0.006307	0.000000	0.446820	0.446820	0.209245	0.209245	-3.100827	-3.100827	-3.132271	-3.132271	15.197333	15.197333	17.347600	17.347600
0.380000	-1.215412	-0.221963	-0.007591	0.000000	0.615176	0.615176	0.316809	0.316809	-0.710476	-0.710476	-0.736637	-0.736637	14.577108	14.577108	16.782959	16.782959
0.400000	1.230830	2.146400	-0.006726	0.000000	0.595322	0.595322	0.320943	0.320943	1.660166	1.660166	1.647365	1.647365	12.235487	12.235487	14.424958	14.424958
0.420000	3.616936	4.377058	-0.005200	0.000000	0.480843	0.480843	0.257961	0.257961	3.978993	3.978993	3.980685	3.980685	10.183683	10.183683	12.479901	12.479901
0.440000	5.842523	6.501852	-0.004194	0.000000	0.389463	0.389463	0.213199	0.213199	6.178131	6.178131	6.175892	6.175892	9.430775	9.430775	11.419884	11.419884
0.460000	7.807180	8.529912	-0.004164	0.000000	0.397742	0.397742	0.224526	0.224526	8.194125	8.194125	8.190748	8.190748	11.131660	11.131660	13.447394	13.447394
0.480000	9.415514	10.427877	-0.005488	0.000000	0.549341	0.549341	0.313079	0.313079	9.955212	9.955212	9.960760	9.960760	16.029718	16.029718	19.759347	19.759347
0.500000	10.582600	12.109842	-0.008798	0.000000	0.872941	0.872941	0.498304	0.498304	11.360613	11.360613	11.365274	11.365274	23.639803	23.639803	29.017204	29.017204
0.520000	11.239566	13.445921	-0.014099	0.000000	1.346640	1.346640	0.763452	0.763452	12.305772	12.305772	12.293404	12.293404	32.854282	32.854282	39.614915	39.614915
0.540000	11.338980	14.282833	-0.020364	0.000000	1.903503	1.903503	1.072052	1.072052	12.685818	12.685818	12.654418	12.654418	41.880045	41.880045	49.897025	49.897025
0.560000	10.859643	14.469313	-0.026230	0.000000	2.447432	2.447432	1.376963	1.376963	12.421249	12.421249	12.378443	12.378443	48.885223	48.885223	58.002770	58.002770
0.580000	9.810376	13.883369	-0.030653	0.000000	2.878154	2.878154	1.624899	1.624899	11.474292	11.474292	11.424877	11.424877	52.398148	52.398148	62.034397	62.034397
0.600000	8.232392	12.457119	-0.032882	0.000000	3.109135	3.109135	1.764543	1.764543	9.853412	9.853412	9.798634	9.798634	51.376801	51.376801	60.583374	60.583374
0.620000	6.199859	10.194314	-0.032354	0.000000	3.071974	3.071974	1.745254	1.745254	7.623629	7.623629	7.572029	7.572029	45.499791	45.499791	53.525269	53.525269
0.640000	3.818348	7.171796	-0.029312	0.000000	2.722304	2.722304	1.503609	1.503609	4.915986	4.915986	4.885791	4.885791	35.556280	35.556280	42.218784	42.218784
0.660000	1.220945	3.539033	-0.024208	0.000000	2.092668	2.092668	1.091130	1.091130	1.855258	1.855258	1.822634	1.822634	21.263410	21.263410	24.702921	24.702921
0.680000	-1.438009	-0.482975	-0.016808	-0.000000	1.209244	1.209244	0.522832	0.522832	-1.372960	-1.372960	-1.408812	-1.408812	3.581844	3.581844	3.008111	3.008111
0.700000	-3.991449	-4.613930	-0.006671	-0.000000	0.128430	0.128430	-0.142828	-0.142828	-4.563046	-4.563046	-4.584083	-4.584083	-16.303798	-16.303798	-20.695762	-20.695762
0.720000	-6.270031	-8.539793	0.005558	-0.000000	-1.061846	-1.061846	-0.841499	-0.841499	-7.482494	-7.482494	-7.474410	-7.474410	-36.434351	-36.434351	-44.147022	-44.147022
0.740000	-8.113961	-11.942372	0.018243	0.000000	-2.244412	-2.244412	-1.509791	-1.509791	-9.901255	-9.901255	-9.866630	-9.866630	-54.614970	-54.614970	-65.308884	-65.308884
0.760000	-9.385435	-14.530108	0.029744	0.000000	-3.297022	-3.297022	-2.087239	-2.087239	-11.620927	-11.620927	-11.571116	-11.571116	-68.938649	-68.938649	-82.196842	-82.196842
0.780000	-9.980753	-16.066549	0.039024	-0.000000	-4.114579	-4.114579	-2.516734	-2.516734	-12.494546	-12.494546	-12.436735	-12.436735	-78.031493	-78.031493	-92.982256	-92.982256
0.800000	-9.841046	-16.394056	0.045478	-0.000000	-4.618445	-4.618445	-2.751235	-2.751235	-12.435646	-12.435646	-12.370706	-12.370706	-81.004173	-81.004173	-96.338208	-96.338208
0.820000	-8.960496	-15.450919	0.048468	-0.000000	-4.756039	-4.756039	-2.770135	-2.770135	-11.423962	-11.423962	-11.346761	-11.346761	-77.376452	-77.376452	-91.459207	-91.459207
0.840000	-7.391004	-13.285862	0.046814	-0.000000	-4.524629	-4.524629	-2.617682	-2.617682	-9.479661	-9.479661	-9.389595	-9.389595	-66.136876	-66.136876	-77.238620	-77.238620
0.860000	-5.242403	-10.060273	0.039971	-0.000000	-3.913987	-3.913987	-2.272115	-2.272115	-6.761800	-6.761800	-6.696516	-6.696516	-48.737531	-48.737531	-56.941015	-56.941015
0.880000	-2.677624	-6.029184	0.029129	0.000000	-2.967887	-2.967887	-1.753454	-1.753454	-3.506174	-3.506174	-3.474459	-3.474459	-27.431419	-27.431419	-32.235384	-32.235384
0.900000	0.097399	-1.511026	0.015891	0.000000	-1.757201	-1.757201	-1.096799	-1.096799	0.006257	0.006257	0.031288	0.031288	-4.545882	-4.545882	-4.582594	-4.582594
0.920000	2.848783	3.136236	0.001127	0.000000	-0.399839	-0.399839	-0.346441	-0.346441	3.526302	3.526302	3.530609	3.530609	19.441106	19.441106	23.898459	23.898459
0.940000	5.333874	7.537548	-0.014123	0.000000	1.012848	1.012848	0.445466	0.445466	6.753247	6.753247	6.728512	6.728512	42.741475	42.741475	51.212667	51.212667
0.960000	7.323168	11.325076	-0.028246	0.000000	2.374518	2.374518	1.225639	1.225639	9.395848	9.395848	9.350577	9.350577	63.416822	63.416822	75.642003	75.642003
0.980000	8.623081	14.165253	-0.039968	0.000000	3.576994	3.576994	1.939310	1.939310	11.207616	11.207616	11.151136	11.151136	79.794255	79.794255	95.186712	95.186712
1.000000	9.097314	15.786090	-0.048593	0.000000	4.528974	4.528974	2.527084	2.527084	11.999280	11.999280	11.939026	11.939026	90.201361	90.201361	107.724621	107.724621
1.020000	8.684411	16.005878	-0.054002	0.000000	5.163634	5.163634	2.927769	2.927769	11.660734	11.660734	11.602964	11.602964	93.056947	93.056947	111.309884	111.309884
1.040000	7.409135	14.756931	-0.055935	0.000000	5.393656	5.393656	3.088097	3.088097	10.214063	10.214063	10.139721	10.139721	88.239742	88.239742	104.810133	104.810133
1.060000	5.385720	12.095071	-0.053744	0.000000	5.140472	5.140472	2.915060	2.915060	7.786024	7.786024	7.723569	7.723569	76.065630	76.065630	90.383625	90.383625
1.080000	2.811672	8.193979	-0.047665	-0.000000	4.385750	4.385750	2.400860	2.400860	4.574313	4.574313	4.527669	4.527669	56.547726	56.547726	67.205903	67.205903
1.100000	-0.048248	3.349302	-0.038034	-0.000000	3.159648	3.159648	1.592696	1.592696	0.850419	0.850419	0.790299	0.790299	29.824086	29.824086	34.104637	34.104637
1.120000	-2.887101	-2.019022	-0.023965	-0.000000	1.502414	1.502414	0.531379	0.531379	-3.034440	-3.034440	-3.096879	-3.096879	-2.741297	-2.741297	-5.718366	-5.718366
1.140000	-5.387947	-7.393370	-0.005107	-0.000000	-0.486833	-0.486833	-0.686533	-0.686533	-6.682947	-6.682947	-6.716478	-6.716478	-38.671194	-38.671194	-48.461360	-48.461360
1.160000	-7.260000	-12.203529	0.016902	-0.000000	-2.633261	-2.633261	-1.942214	-1.942214	-9.678072	-9.678072	-9.665389	-9.665389	-74.030991	-74.030991	-89.838071	-89.838071
1.180000	-8.274740	-15.885886	0.039075	0.000000	-4.696533	-4.696533	-3.101017	-3.101017	-11.646598	-11.646598	-11.593175	-11.593175	-104.281790	-104.281790	-125.181348	-125.181348
1.200000	-8.297413	-17.950930	0.058471	0.000000	-6.411263	-6.411263	-4.016181	-4.016181	-12.317737	-12.317737	-12.235834	-12.235834	-125.129658	-125.129658	-149.523174	-149.523174
1.220000	-7.309405	-18.051856	0.072773	0.000000	-7.527406	-7.527406	-4.542491	-4.542491	-11.561811	-11.561811	-11.456825	-11.456825	-133.044610	-133.044610	-158.300405	-158.300405
1.240000	-5.417578	-16.046010	0.079801	0.000000	-7.838515	-7.838515	-4.582341	-4.582341	-9.407982	-9.407982	-9.265920	-9.265920	-125.537193	-125.537193	-147.767040	-147.767040
1.260000	-2.847982	-12.052770	0.076096	0.000000	-7.265080	-7.265080	-4.200520	-4.200520	-5.971743	-5.971743	-5.783775	-5.783775	-99.116144	-99.116144	-113.748818	-113.748818
1.280000	0.076838	-6.472683	0.058735	0.000000	-5.663978	-5.663978	-3.324665	-3.324665	-1.739135	-1.739135	-1.553850	-1.553850	-58.655130	-58.655130	-64.470505	-64.470505
1.300000	2.975449	0.071342	0.030530	0.000000	-3.187707	-3.187707	-1.880435	-1.880435	2.772532	2.772532	2.779087	2.779087	-8.465554	-8.465554	-9.979751	-9.979751
1.320000	5.456281	6.814137	-0.000487	-0.000000	-0.180629	-0.180629	-0.131570	-0.131570	6.972186	6.972186	6.917199	6.917199	45.326945	45.326945	53.181174	53.181174
1.340000	7.171618	12.910851	-0.029337	-0.000000	2.985357	2.985357	1.763051	1.763051	10.299615	10.299615	10.296948	10.296948	96.017473	96.017473	116.975878	116.975878
1.360000	7.869462	17.523702	-0.058037	0.000000	5.958100	5.958100	3.509984	3.509984	12.359864	12.359864	12.365839	12.365839	139.109544	139.109544	169.920911	169.920911
1.380000	7.435333	19.942157	-0.086694	0.000000	8.385411	8.385411	4.800013	4.800013	12.837277	12.837277	12.753721	12.753721	168.295995	168.295995	202.166877	202.166877
1.400000	5.916710	19.706972	-0.107716	0.000000	9.847918	9.847918	5.541138	5.541138	11.542626	11.542626	11.258751	11.258751	176.142574	176.142574	204.173310	204.173310
1.420000	3.524660	16.722505	-0.110272	0.000000	10.041196	10.041196	5.622703	5.622703	8.434313	8.434313	8.144607	8.144607	154.643632	154.643632	177.505852	177.505852
1.440000	0.610260	11.276848	-0.094781	0.000000	8.662527	8.662527	4.690242	4.690242	4.145778	4.145778	4.079402	4.079402	112.286981	112.286981	134.355216	134.355216
1.460000	-2.382798	3.999211	-0.070914	0.000000	5.980602	5.980602	2.994534	2.994534	-0.751053	-0.751053	-0.795008	-0.795008	53.181250	53.181250	63.234193	63.234193
1.480000	-4.983900	-4.185189	-0.042013	-0.000000	2.314839	2.314839	0.625004	0.625004	-5.597466	-5.597466	-5.724967	-5.724967	-16.867949	-16.867949	-25.369070	-25.369070
1.500000	-6.770324	-12.130701	-0.003962	-0.000000	-1.966917	-1.966917	-2.046936	-2.046936	-9.765164	-9.765164	-9.893601	-9.893601	-91.457247	-91.457247	-116.467251	-116.467251
1.520000	-7.439392	-18.632929	0.042850	-0.000000	-6.357368	-6.357368	-4.579311	-4.579311	-12.606489	-12.606489	-12.595921	-12.595921	-159.844155	-159.844155	-194.661921	-194.661921
1.540000	-6.865363	-22.614547	0.089359	0.000000	-10.167241	-10.167241	-6.565725	-6.565725	-13.577362	-13.577362	-13.397025	-13.397025	-208.916947	-208.916947	-248.049721	-248.049721
1.560000	-5.129803	-23.309833	0.123786	0.000000	-12.669720	-12.669720	-7.680365	-7.680365	-12.413044	-12.413044	-12.141554	-12.141554	-227.728628	-227.728628	-267.476399	-267.476399
1.580000	-2.517706	-20.417097	0.138245	-0.000000	-13.306021	-13.306021	-7.731218	-7.731218	-9.223469	-9.223469	-8.903039	-8.903039	-210.671808	-210.671808	-244.857619	-244.857619
1.600000	0.522925	-14.220613	0.127034	-0.000000	-11.892835	-11.892835	-6.839143	-6.839143	-4.344431	-4.344431	-3.956463	-3.956463	-154.062215	-154.062215	-173.136751	-173.136751
1.620000	3.453776	-5.568334	0.091619	0.000000	-8.316824	-8.316824	-4.536402	-4.536402	1.219854	1.219854	1.366272	1.366272	-72.261360	-72.261360	-82.445818	-82.445818
1.640000	5.740439	4.259916	0.042037	0.000000	-3.226926	-3.226926	-1.441839	-1.441839	6.657802	6.657802	6.693743	6.693743	26.116154	26.116154	33.229064	33.229064
1.660000	6.952118	13.723658	-0.012431	-0.000000	2.629821	2.629821	2.098580	2.098580	11.020427	11.020427	11.066440	11.066440	124.869001	124.869001	154.039693	154.039693
1.680000	6.848112	21.221270	-0.070069	-0.000000	8.375950	8.375950	5.442680	5.442680	13.637440	13.637440	13.635862	13.635862	210.527309	210.527309	256.783209	256.783209
1.700000	5.433049	25.371277	-0.126305	-0.000000	13.101383	13.101383	7.930993	7.930993	14.020846	14.020846	13.848882	13.848882	267.650021	267.650021	320.040553	320.040553
1.720000	2.967340	25.278527	-0.168848	-0.000000	15.881296	15.881296	9.094059	9.094059	11.983634	11.983634	11.584594	11.584594	282.145614	282.145614	329.177946	329.177946
1.740000	-0.072923	20.768494	-0.179267	-0.000000	16.036123	16.036123	8.947261	8.947261	7.620726	7.620726	7.047548	7.047548	241.985523	241.985523	273.240893	273.240893
1.760000	-3.082484	12.447889	-0.153698	-0.000000	13.154478	13.154478	6.837565	6.837565	1.890985	1.890985	1.640733	1.640733	157.715015	157.715015	182.731714	182.731714
1.780000	-5.445529	1.614443	-0.104439	-0.000000	7.744039	7.744039	3.405983	3.405983	-4.171430	-4.171430	-4.314148	-4.314148	42.484498	42.484498	46.388253	46.388253
1.800000	-6.663849	-9.922690	-0.041958	0.000000	0.697625	0.697625	-0.988882	-0.988882	-9.479803	-9.479803	-9.633517	-9.633517	-85.389375	-85.389375	-109.978782	-109.978782
1.820000	-6.467758	-20.095989	0.031688	0.000000	-6.874818	-6.874818	-5.507192	-5.507192	-13.150079	-13.150079	-13.231130	-13.231130	-206.692024	-206.692024	-255.270086	-255.270086
1.840000	-4.884213	-26.959758	0.109710	0.000000	-13.694776	-13.694776	-9.227876	-9.227876	-14.483818	-14.483818	-14.328044	-14.328044	-298.731457	-298.731457	-358.611781	-358.611781
1.860000	-2.243752	-29.075296	0.175512	-0.000000	-18.401975	-18.401975	-11.370771	-11.370771	-13.122706	-13.122706	-12.700007	-12.700007	-339.861332	-339.861332	-398.608308	-398.608308
1.880000	0.879996	-25.832145	0.209446	0.000000	-19.849482	-19.849482	-11.532104	-11.532104	-9.214397	-9.214397	-8.589591	-8.589591	-316.579772	-316.579772	-362.588631	-362.588631
1.900000	3.789535	-17.663127	0.195778	0.000000	-17.547619	-17.547619	-9.792214	-9.792214	-3.316086	-3.316086	-2.686372	-2.686372	-224.204120	-224.204120	-249.320265	-249.320265
1.920000	5.818222	-5.978618	0.138829	-0.000000	-11.530164	-11.530164	-5.827994	-5.827994	3.104192	3.104192	3.360043	3.360043	-87.529415	-87.529415	-96.897455	-96.897455
1.940000	6.486746	7.083257	0.057797	-0.000000	-3.078540	-3.078540	-0.666057	-0.666057	8.846467	8.846467	8.952560	8.952560	71.013914	71.013914	90.685394	90.685394
1.960000	5.624146	19.015123	-0.032949	-0.000000	6.242324	6.242324	4.867811	4.867811	12.774536	12.774536	12.816059	12.816059	221.170434	221.170434	271.390192	271.390192
1.980000	3.421447	27.401754	-0.125208	-0.000000	14.682876	14.682876	9.552496	9.552496	14.204820	14.204820	14.066425	14.066425	335.551799	335.551799	404.167638	404.167638
2.000000	0.399857	30.432866	-0.204740	-0.000000	20.549286	20.549286	12.301902	12.301902	12.837570	12.837570	12.397278	12.397278	388.390186	388.390186	457.180348	457.180348
2.020000	-2.704699	27.336421	-0.247068	-0.000000	22.426915	22.426915	12.747644	12.747644	8.827975	8.827975	7.946315	7.946315	361.460230	361.460230	407.582696	407.582696
2.040000	-5.117470	18.618176	-0.233328	-0.000000	19.661641	19.661641	10.315821	10.315821	2.910929	2.910929	2.274935	2.274935	252.904219	252.904219	284.081193	284.081193
2.060000	-6.220361	5.965475	-0.168606	-0.000000	12.493965	12.493965	5.602271	5.602271	-3.392443	-3.392443	-3.737588	-3.737588	90.962291	90.962291	97.717263	97.717263
2.080000	-5.717518	-8.087112	-0.074606	0.000000	2.527867	2.527867	-0.539030	-0.539030	-8.776347	-8.776347	-8.958322	-8.958322	-92.976941	-92.976941	-120.387756	-120.387756
2.100000	-3.725271	-20.612248	0.033784	-0.000000	-8.211745	-8.211745	-6.830971	-6.830971	-12.184301	-12.184301	-12.204729	-12.204729	-262.176621	-262.176621	-320.678358	-320.678358
2.120000	-0.757137	-28.920132	0.142684	0.000000	-17.615763	-17.615763	-11.800089	-11.800089	-12.892490	-12.892490	-12.718754	-12.718754	-378.346318	-378.346318	-454.587030	-454.587030
2.140000	2.399200	-31.250528	0.284905	0.000000	-23.649426	-23.649426	-12.323131	-12.323131	-9.130096	-9.130096	-11.270248	-11.270248	-360.638213	-360.638213	-520.040518	-520.040518
2.160000	4.886469	-27.284075	0.398451	-0.000000	-23.649426	-23.649426	-12.323131	-12.323131	-7.345324	-7.345324	-4.464876	-4.464876	-381.077708	-381.077708	-359.635444	-359.635444
2.180000	6.012391	-17.725613	0.352276	-0.000000	-20.486553	-20.486553	-9.451296	-9.451296	-4.195120	-4.195120	0.159832	0.159832	-321.968342	-321.968342	-224.018798	-224.018798
2.200000	5.450028	-4.616061	0.126559	0.000000	-12.035702	-12.035702	-5.056743	-5.056743	5.252942	5.252942	3.601075	3.601075	-9.191186	-9.191186	-72.085823	-72.085823
2.220000	3.344243	9.249998	-0.062345	0.000000	1.355796	1.355796	0.732837	0.732837	9.145927	9.145927	7.002806	7.002806	179.381408	179.381408	136.684292	136.684292
2.240000	0.287236	20.746031	-0.115667	-0.000000	12.054050	12.054050	7.358707	7.358707	10.194898	10.194898	10.006285	10.006285	308.387831	308.387831	367.753999	367.753999
2.260000	-2.838201	27.314782	-0.139353	-0.000000	19.337686	19.337686	12.566751	12.566751	9.346300	9.346300	10.335914	10.335914	379.859940	379.859940	500.833433	500.833433
2.280000	-5.109546	27.488904	-0.206941	0.000000	22.859169	22.859169	14.135751	14.135751	7.430793	7.430793	7.396252	7.396252	391.507519	391.507519	477.418993	477.418993
2.300000	-5.839876	21.386892	-0.265493	0.000000	21.845191	21.845191	11.865532	11.865532	4.061063	4.061063	2.648493	2.648493	310.062571	310.062571	324.847669	324.847669
2.320000	-4.795006	10.649638	-0.235074	-0.000000	15.412286	15.412286	6.575464	6.575464	-0.228707	-0.228707	-1.537734	-1.537734	144.295067	144.295067	125.908688	125.908688
2.340000	-2.281542	-2.034166	-0.114416	0.000000	4.907762	4.907762	0.253954	0.253954	-4.320442	-4.320442	-4.631785	-4.631785	-61.730481	-61.730481	-87.767117	-87.767117
2.360000	0.929903	-13.608186	0.033575	0.000000	-6.683030	-6.683030	-5.830099	-5.830099	-6.863724	-6.863724	-6.323188	-6.323188	-241.787582	-241.787582	-274.694688	-274.694688
2.380000	3.832148	-21.396970	0.148610	0.000000	-16.010371	-16.010371	-10.418558	-10.418558	-7.333905	-7.333905	-6.610528	-6.610528	-347.731008	-347.731008	-396.618868	-396.618868
2.400000	5.495683	-23.756691	0.211006	-0.000000	-20.824897	-20.824897	-12.323131	-12.323131	-6.052588	-6.052588	-5.499896	-5.499896	-360.262071	-360.262071	-418.424579	-418.424579
2.420000	5.372614	-20.475038	0.220570	-0.000000	-20.218885	-20.218885	-11.549645	-11.549645	-3.780232	-3.780232	-3.006438	-3.006438	-286.183187	-286.183187	-319.694705	-319.694705
2.440000	3.489428	-12.780317	0.178939	-0.000000	-14.744941	-14.744941	-7.586378	-7.586378	-1.165037	-1.165037	-0.642878	-0.642878	-146.097382	-146.097382	-158.199940	-158.199940
2.460000	0.457456	-2.923687	0.095507	-0.000000	-6.014958	-6.014958	-2.144550	-2.144550	1.119355	1.119355	1.386361	1.386361	19.616114	19.616114	34.229168	34.229168
2.480000	-2.713392	6.491804	-0.007347	-0.000000	3.479710	3.479710	3.278441	3.278441	2.660629	2.660629	2.609580	2.609580	166.684761	166.684761	201.571422	201.571422
2.500000	-4.945582	13.185046	-0.104920	0.000000	11.203380	11.203380	7.166878	7.166878	3.350967	3.350967	2.950010	2.950010	258.055105	258.055105	299.721099	299.721099
2.520000	-5.463427	15.803141	-0.170864	0.000000	15.216978	15.216978	8.625869	8.625869	3.294158	3.294158	2.588682	2.588682	272.739654	272.739654	306.138928	306.138928
2.540000	-4.073770	14.252963	-0.180839	0.000000	14.760802	14.760802	7.808585	7.808585	2.585501	2.585501	1.782255	1.782255	207.666163	207.666163	222.507951	222.507951
2.560000	-1.253065	9.574011	-0.136723	0.000000	10.225403	10.225403	4.674032	4.674032	1.859176	1.859176	1.543992	1.543992	97.212318	97.212318	106.368829	106.368829
2.580000	2.001590	3.486000	-0.064771	-0.000000	3.582249	3.582249	0.791043	0.791043	1.303977	1.303977	1.300940	1.300940	-21.473456	-21.473456	-26.452503	-26.452503
2.600000	4.516850	-2.187128	0.008774	0.000000	-2.904488	-2.904488	-2.739809	-2.739809	0.911120	0.911120	1.093638	1.093638	-112.010456	-112.010456	-129.781305	-129.781305
2.620000	5.367396	-6.050459	0.067557	-0.000000	-7.356716	-7.356716	-4.824950	-4.824950	0.424734	0.424734	0.762802	0.762802	-153.534931	-153.534931	-174.521988	-174.521988
2.640000	4.226716	-7.513900	0.098875	0.000000	-8.777336	-8.777336	-5.045973	-5.045973	-0.327024	-0.327024	0.181869	0.181869	-141.317536	-141.317536	-153.219452	-153.219452
2.660000	1.508200	-6.887113	0.090182	-0.000000	-7.289943	-7.289943	-3.956881	-3.956881	-1.172184	-1.172184	-0.610188	-0.610188	-82.967446	-82.967446	-79.662325	-79.662325
2.680000	-1.768866	-5.092613	0.046616	-0.000000	-3.728371	-3.728371	-1.796714	-1.796714	-2.226205	-2.226205	-2.143530	-2.143530	-13.767794	-13.767794	-13.382008	-13.382008
2.700000	-4.351991	-3.180905	-0.005866	-0.000000	0.022107	0.022107	0.030639	0.030639	-3.109451	-3.109451	-3.364238	-3.364238	39.001553	39.001553	38.028572	38.028572
2.720000	-5.234738	-1.890017	-0.040594	-0.000000	2.364540	2.364540	1.015491	1.015491	-3.486920	-3.486920	-3.889042	-3.889042	54.394731	54.394731	51.186556	51.186556
2.740000	-4.059462	-1.383877	-0.043932	0.000000	2.579522	2.579522	1.077983	1.077983	-3.097152	-3.097152	-3.502864	-3.502864	29.547938	29.547938	20.461790	20.461790
2.760000	-1.278856	-1.271287	-0.021509	0.000000	0.856232	0.856232	-0.028944	-0.028944	-1.625842	-1.625842	-1.673430	-1.673430	-11.713919	-11.713919	-16.255672	-16.255672
2.780000	2.001783	-0.906535	0.008342	0.000000	-1.493969	-1.493969	-1.256741	-1.256741	0.573695	0.573695	0.684353	0.684353	-45.565824	-45.565824	-51.429575	-51.429575
2.800000	4.454332	0.226727	0.030618	-0.000000	-3.027850	-3.027850	-1.893909	-1.893909	2.809567	2.809567	2.981524	2.981524	-52.134842	-52.134842	-57.096166	-57.096166
2.820000	5.066972	2.204254	0.036796	-0.000000	-2.797998	-2.797998	-1.540472	-1.540472	4.339145	4.339145	4.682294	4.682294	-23.182529	-23.182529	-15.355116	-15.355116
2.840000	3.573755	4.496961	0.018226	-0.000000	-0.597431	-0.597431	-0.109184	-0.109184	4.635239	4.635239	4.969877	4.969877	33.250867	33.250867	53.426724	53.426724
2.860000	0.587914	6.177366	-0.021838	-0.000000	2.857410	2.857410	1.934769	1.934769	3.507788	3.507788	3.532806	3.532806	91.675980	91.675980	112.933358	112.933358
2.880000	-2.633269	6.331964	-0.065044	-0.000000	5.959035	5.959035	3.416114	3.416114	1.356436	1.356436	1.141377	1.141377	125.336944	125.336944	144.831240	144.831240
2.900000	-4.709826	4.487116	-0.088795	0.000000	7.145401	7.145401	3.864052	3.864052	-1.149171	-1.149171	-1.685179	-1.685179	112.028447	112.028447	116.417925	116.417925
2.920000	-4.734487	0.921543	-0.079359	0.000000	5.577393	5.577393	2.524666	2.524666	-3.165235	-3.165235	-3.527738	-3.527738	49.515152	49.515152	46.457805	46.457805
