ChassisSim Rig Replay Log
R LS Bump 15K N/m/s, bypass 35mm, R LS Rebound 8K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
1.222406	-7.069454	-17.489838	0.080934	0.000000	-7.474614	-7.474614	-4.193899	-4.193899	-11.274682	-11.274682	-11.109246	-11.109246	-131.450135	-131.450135	-154.062578	-154.062578
1.243852	-4.880499	-15.075477	0.081503	0.000000	-7.640176	-7.640176	-4.326527	-4.326527	-8.703054	-8.703054	-8.541541	-8.541541	-120.037570	-120.037570	-140.258505	-140.258505
1.265297	-1.989723	-10.497780	0.068550	0.000000	-6.778184	-6.778184	-3.985188	-3.985188	-4.760125	-4.760125	-4.623415	-4.623415	-87.637631	-87.637631	-101.707041	-101.707041
1.286743	1.181787	-4.306773	0.042092	0.000000	-4.768076	-4.768076	-3.127917	-3.127917	-0.129055	-0.129055	0.048024	0.048024	-42.350067	-42.350067	-44.917675	-44.917675
1.308189	4.153544	2.679456	0.005614	0.000000	-1.917427	-1.917427	-1.605075	-1.605075	4.627709	4.627709	4.561263	4.561263	13.289843	13.289843	13.781594	13.781594
1.329635	6.458038	9.501096	-0.029032	0.000000	1.355859	1.355859	0.242232	0.242232	8.708548	8.708548	8.593748	8.593748	68.905755	68.905755	79.647230	79.647230
1.351080	7.717036	15.150197	-0.056523	-0.000000	4.563326	4.563326	2.173301	2.173301	11.509557	11.509557	11.515415	11.515415	117.371001	117.371001	143.338000	143.338000
1.372526	7.709285	18.687013	-0.083524	-0.000000	7.329427	7.329427	3.787430	3.787430	12.680018	12.680018	12.692395	12.692395	154.613419	154.613419	189.082074	189.082074
1.393972	6.417001	19.411773	-0.109331	-0.000000	9.254360	9.254360	4.801825	4.801825	11.947646	11.947646	11.749291	11.749291	172.687141	172.687141	203.226054	203.226054
1.415417	4.040783	17.048458	-0.117474	-0.000000	9.867363	9.867363	5.245533	5.245533	9.131564	9.131564	8.728377	8.728377	159.670791	159.670791	179.430924	179.430924
1.436863	0.977031	11.846949	-0.095926	0.000000	8.715181	8.715181	4.838206	4.838206	4.674079	4.674079	4.447794	4.447794	116.663574	116.663574	133.583683	133.583683
1.458309	-2.241763	4.514741	-0.056536	0.000000	5.930305	5.930305	3.437771	3.437771	-0.569459	-0.569459	-0.481330	-0.481330	53.763699	53.763699	68.819780	68.819780
1.479755	-5.036421	-3.893664	-0.019848	0.000000	2.098337	2.098337	1.161980	1.161980	-5.662335	-5.662335	-5.575497	-5.575497	-17.947194	-17.947194	-18.512296	-18.512296
1.501200	-6.886120	-12.059655	0.012598	-0.000000	-2.232092	-2.232092	-1.601039	-1.601039	-9.854684	-9.854684	-9.980776	-9.980776	-91.238730	-91.238730	-116.011820	-116.011820
1.522646	-7.430278	-18.567252	0.053259	-0.000000	-6.596374	-6.596374	-4.260168	-4.260168	-12.569826	-12.569826	-12.676741	-12.676741	-159.375230	-159.375230	-198.512074	-198.512074
1.544092	-6.546872	-22.155755	0.100965	-0.000000	-10.353269	-10.353269	-6.216331	-6.216331	-13.232495	-13.232495	-13.090963	-13.090963	-208.231803	-208.231803	-248.707754	-248.707754
1.565538	-4.389260	-21.983315	0.137165	-0.000000	-12.628880	-12.628880	-7.166359	-7.166359	-11.492214	-11.492214	-11.106646	-11.106646	-222.007466	-222.007466	-256.235026	-256.235026
1.586983	-1.370033	-17.856437	0.140829	0.000000	-12.676684	-12.676684	-7.135983	-7.135983	-7.434565	-7.434565	-6.947342	-6.947342	-190.395846	-190.395846	-213.694513	-213.694513
1.608429	1.909668	-10.359867	0.104154	0.000000	-10.208402	-10.208402	-6.076897	-6.076897	-1.760378	-1.760378	-1.421770	-1.421770	-116.152339	-116.152339	-128.640309	-128.640309
1.629875	4.775439	-0.731722	0.045794	-0.000000	-5.557783	-5.557783	-3.444924	-3.444924	4.194166	4.194166	4.031547	4.031547	-19.940446	-19.940446	-30.405357	-30.405357
1.651320	6.618758	9.365093	-0.008361	-0.000000	0.213529	0.213529	-0.039514	-0.039514	9.274951	9.274951	9.188791	9.188791	81.271159	81.271159	95.752466	95.752466
1.672766	7.031604	18.055362	-0.056926	0.000000	6.145324	6.145324	3.638811	3.638811	12.636444	12.636444	12.764769	12.764769	173.675740	173.675740	216.664523	216.664523
1.694212	5.906143	23.558787	-0.112148	0.000000	11.377287	11.377287	6.630916	6.630916	13.771417	13.771417	13.785798	13.785798	244.820416	244.820416	299.259669	299.259669
1.715658	3.473742	24.580724	-0.165686	0.000000	14.904206	14.904206	8.193284	8.193284	12.288803	12.288803	11.954074	11.954074	275.254301	275.254301	323.194544	323.194544
1.737103	0.268991	20.678924	-0.184882	0.000000	15.655669	15.655669	8.525082	8.525082	8.085855	8.085855	7.291106	7.291106	245.045843	245.045843	268.751925	268.751925
1.758549	-2.979320	12.457432	-0.147375	0.000000	12.915714	12.915714	6.988270	6.988270	1.978444	1.978444	1.598651	1.598651	156.403652	156.403652	176.011898	176.011898
1.779995	-5.510527	1.402669	-0.077918	0.000000	7.181804	7.181804	3.686845	3.686845	-4.478984	-4.478984	-4.300685	-4.300685	34.078846	34.078846	48.275910	48.275910
1.801440	-6.712830	-10.391655	-0.012581	0.000000	-0.154436	-0.154436	-0.744332	-0.744332	-9.805186	-9.805186	-9.776043	-9.776043	-94.802518	-94.802518	-114.398173	-114.398173
1.822886	-6.279417	-20.506930	0.051067	-0.000000	-7.739938	-7.739938	-5.439460	-5.439460	-13.146171	-13.146171	-13.329542	-13.329542	-213.005218	-213.005218	-266.750252	-266.750252
1.844332	-4.298720	-26.688815	0.124497	-0.000000	-14.325814	-14.325814	-9.110958	-9.110958	-13.933354	-13.933354	-13.893545	-13.893545	-300.050574	-300.050574	-364.615596	-364.615596
1.865778	-1.250381	-27.380309	0.191423	-0.000000	-18.459977	-18.459977	-10.795822	-10.795822	-11.803332	-11.803332	-11.318697	-11.318697	-329.584131	-329.584131	-383.780727	-383.780727
1.887223	2.099752	-22.179933	0.212072	0.000000	-18.758841	-18.758841	-10.627279	-10.627279	-6.854931	-6.854931	-5.886178	-5.886178	-280.706464	-280.706464	-305.699211	-305.699211
1.908669	4.886123	-12.061723	0.161380	0.000000	-14.594020	-14.594020	-8.134770	-8.134770	-0.102606	-0.102606	0.353412	0.353412	-157.502426	-157.502426	-174.378704	-174.378704
1.930115	6.368104	0.887257	0.070064	0.000000	-6.773807	-6.773807	-3.601330	-3.601330	6.493939	6.493939	6.314667	6.314667	1.992797	1.992797	-4.304004	-4.304004
1.951560	6.134758	13.909347	-0.017367	-0.000000	2.641211	2.641211	1.999418	1.999418	11.314679	11.314679	11.252735	11.252735	160.033256	160.033256	192.726274	192.726274
1.973006	4.231635	24.048844	-0.099518	-0.000000	11.663197	11.663197	7.387065	7.387065	13.574062	13.574062	13.676261	13.676261	290.473891	290.473891	358.182357	358.182357
1.994452	1.167987	28.836336	-0.183213	-0.000000	18.537009	18.537009	10.971085	10.971085	12.928357	12.928357	12.735366	12.735366	366.692081	366.692081	440.107644	440.107644
2.015898	-2.206907	26.946187	-0.243703	-0.000000	21.520754	21.520754	11.976759	11.976759	9.345004	9.345004	8.470140	8.470140	361.137614	361.137614	407.640088	407.640088
2.037343	-4.932545	18.689248	-0.232105	-0.000000	19.386534	19.386534	10.433826	10.433826	3.222547	3.222547	2.215505	2.215505	255.976971	255.976971	273.635021	273.635021
2.058789	-6.211974	5.923766	-0.147762	-0.000000	12.052329	12.052329	5.839730	5.839730	-3.530339	-3.530339	-3.635549	-3.635549	85.552718	85.552718	100.119389	100.119389
2.080235	-5.654101	-8.421515	-0.041587	-0.000000	1.640137	1.640137	-0.274095	-0.274095	-9.037833	-9.037833	-8.922569	-8.922569	-103.882754	-103.882754	-122.298091	-122.298091
2.101680	-3.407845	-20.929397	0.059700	0.000000	-9.240418	-9.240418	-6.729147	-6.729147	-12.090962	-12.090962	-12.117613	-12.117613	-269.687985	-269.687985	-329.914987	-329.914987
2.123126	-0.138983	-28.487162	0.158667	0.000000	-18.250145	-18.250145	-11.622701	-11.622701	-12.229611	-12.229611	-12.168701	-12.168701	-376.890998	-376.890998	-457.277046	-457.277046
2.144572	3.154623	-29.194852	0.282931	0.000000	-23.649371	-23.649371	-12.323116	-12.323116	-8.409183	-8.409183	-9.529966	-9.529966	-360.962371	-360.962371	-482.806336	-482.806336
2.166018	5.442704	-22.910122	0.343859	-0.000000	-22.696036	-22.696036	-11.903468	-11.903468	-6.665505	-6.665505	-2.417935	-2.417935	-378.082123	-378.082123	-301.032106	-301.032106
2.187463	5.989329	-11.130514	0.229437	-0.000000	-16.906570	-16.906570	-7.672039	-7.672039	1.590939	1.590939	2.200924	2.200924	-139.439780	-139.439780	-145.202443	-145.202443
2.208909	4.602335	3.165535	0.017198	0.000000	-4.418468	-4.418468	-2.202087	-2.202087	7.477196	7.477196	5.906189	5.906189	88.083064	88.083064	47.980959	47.980959
2.230355	1.717669	16.324544	-0.098243	0.000000	7.838095	7.838095	4.451497	4.451497	10.035325	10.035325	9.216782	9.216782	258.549905	258.549905	283.661737	283.661737
2.251801	-1.721157	24.977621	-0.145641	-0.000000	16.982853	16.982853	10.403415	10.403415	9.800131	9.800131	10.276734	10.276734	358.944194	358.944194	455.644891	455.644891
2.273246	-4.561768	26.866452	-0.207669	0.000000	21.919155	21.919155	13.009635	13.009635	7.865741	7.865741	8.000358	8.000358	387.633212	387.633212	478.414906	478.414906
2.294692	-5.829234	21.634870	-0.254988	0.000000	21.655607	21.655607	12.167221	12.167221	4.219868	4.219868	2.746510	2.746510	314.184727	314.184727	327.485963	327.485963
2.316138	-5.071079	10.949479	-0.210701	0.000000	15.284953	15.284953	7.172359	7.172359	-0.467272	-0.467272	-1.420018	-1.420018	144.841060	144.841060	140.122403	140.122403
2.337583	-2.536113	-2.106570	-0.084142	-0.000000	4.424286	4.424286	0.829636	0.829636	-4.702927	-4.702927	-4.735742	-4.735742	-66.326393	-66.326393	-82.451742	-82.451742
2.359029	0.888224	-13.938333	0.052927	-0.000000	-7.375227	-7.375227	-5.568733	-5.568733	-6.989001	-6.989001	-6.561495	-6.561495	-244.772174	-244.772174	-282.379357	-282.379357
2.380475	3.973295	-21.379207	0.157323	0.000000	-16.472220	-16.472220	-10.244251	-10.244251	-7.075692	-7.075692	-6.623126	-6.623126	-344.148038	-344.148038	-402.564388	-402.564388
2.401921	5.587290	-22.604241	0.217905	-0.000000	-20.502558	-20.502558	-11.795953	-11.795953	-5.459526	-5.459526	-4.876570	-4.876570	-344.530145	-344.530145	-398.281235	-398.281235
2.423366	5.119407	-17.711698	0.213542	-0.000000	-18.612528	-18.612528	-10.548329	-10.548329	-2.621804	-2.621804	-1.501643	-1.501643	-241.937415	-241.937415	-252.443130	-252.443130
2.444812	2.728689	-8.604831	0.136183	0.000000	-11.310694	-11.310694	-5.763436	-5.763436	0.326549	0.326549	0.624169	0.624169	-75.653515	-75.653515	-80.683289	-80.683289
2.466258	-0.689235	1.771996	0.024301	-0.000000	-1.308667	-1.308667	-0.086205	-0.086205	2.478167	2.478167	2.317167	2.317167	98.084592	98.084592	113.612990	113.612990
2.487703	-3.822580	10.371447	-0.077712	-0.000000	8.043219	8.043219	5.024467	5.024467	3.356437	3.356437	3.092540	3.092540	223.310728	223.310728	262.370646	262.370646
2.509149	-5.443000	14.908511	-0.154065	-0.000000	14.015326	14.015326	7.854329	7.854329	3.286586	3.286586	2.899439	2.899439	271.815119	271.815119	316.910148	316.910148
2.530595	-4.896305	14.575744	-0.185122	0.000000	15.167628	15.167628	8.188962	8.188962	2.536265	2.536265	1.560119	1.560119	231.695967	231.695967	245.738537	245.738537
2.552041	-2.385459	10.241320	-0.145838	0.000000	11.375473	11.375473	5.687955	5.687955	1.450049	1.450049	0.872101	0.872101	119.699704	119.699704	123.665839	123.665839
2.573486	1.082806	3.890787	-0.058211	-0.000000	4.363064	4.363064	1.722059	1.722059	0.639477	0.639477	0.789968	0.789968	-13.618598	-13.618598	-11.064821	-11.064821
2.594932	4.086263	-2.217367	0.024487	-0.000000	-2.854018	-2.854018	-2.129340	-2.129340	0.392449	0.392449	0.706339	0.706339	-114.927329	-114.927329	-128.248740	-128.248740
2.616378	5.367754	-6.260435	0.080963	0.000000	-7.732833	-7.732833	-4.557795	-4.557795	0.269971	0.269971	0.536346	0.536346	-158.577106	-158.577106	-183.301364	-183.301364
2.637823	4.372909	-7.449252	0.106859	0.000000	-9.062146	-9.062146	-5.004821	-5.004821	-0.155621	-0.155621	0.374123	0.374123	-140.766923	-140.766923	-151.766916	-151.766916
2.659269	1.511065	-6.240784	0.085109	-0.000000	-6.976408	-6.976408	-3.967539	-3.967539	-0.736639	-0.736639	-0.050927	-0.050927	-69.710802	-69.710802	-58.801101	-58.801101
2.680715	-1.990736	-3.918185	0.020902	0.000000	-2.597488	-2.597488	-1.575884	-1.575884	-1.627753	-1.627753	-1.749409	-1.749409	11.590940	11.590940	9.784342	9.784342
2.702161	-4.600295	-1.833830	-0.040893	0.000000	1.580955	1.580955	0.275982	0.275982	-2.568777	-2.568777	-3.023733	-3.023733	63.499343	63.499343	60.196734	60.196734
2.723606	-5.151983	-0.819935	-0.065688	0.000000	3.561353	3.561353	1.193817	1.193817	-3.081019	-3.081019	-3.545201	-3.545201	64.497109	64.497109	61.074616	61.074616
2.745052	-3.383381	-0.856196	-0.048206	-0.000000	2.818268	2.818268	1.113429	1.113429	-2.714364	-2.714364	-3.106733	-3.106733	20.493688	20.493688	10.000780	10.000780
2.766498	-0.083635	-1.190694	-0.002038	-0.000000	0.031342	0.031342	-0.137820	-0.137820	-1.136719	-1.136719	-1.063649	-1.063649	-33.420226	-33.420226	-38.206636	-38.206636
2.787944	3.237366	-0.904490	0.040673	0.000000	-2.776607	-2.776607	-1.382393	-1.382393	1.151059	1.151059	1.504159	1.504159	-65.704447	-65.704447	-66.758034	-66.758034
2.809389	5.031247	0.524290	0.054085	0.000000	-3.789701	-3.789701	-1.836176	-1.836176	3.330098	3.330098	3.710107	3.710107	-53.521747	-53.521747	-50.854474	-50.854474
2.830835	4.441392	2.848473	0.032304	0.000000	-2.298826	-2.298826	-1.257407	-1.257407	4.533114	4.533114	4.918284	4.918284	2.725107	2.725107	17.923480	17.923480
2.852281	1.733730	5.070797	-0.017534	-0.000000	1.303998	1.303998	0.581605	0.581605	4.029626	4.029626	4.027599	4.027599	71.867845	71.867845	87.804975	87.804975
2.873726	-1.797504	5.962947	-0.069520	-0.000000	5.100993	5.100993	2.441273	2.441273	2.060586	2.060586	1.760017	1.760017	120.878508	120.878508	136.053401	136.053401
2.895172	-4.431743	4.694060	-0.096334	-0.000000	7.036394	7.036394	3.347906	3.347906	-0.632801	-0.632801	-1.073242	-1.073242	119.112262	119.112262	128.678068	128.678068
2.916618	-4.860809	1.351986	-0.081638	0.000000	5.879761	5.879761	2.922384	2.922384	-3.031065	-3.031065	-3.608414	-3.608414	57.518782	57.518782	48.159112	48.159112
2.938064	-2.856191	-2.970500	-0.028474	0.000000	1.626679	1.626679	0.417509	0.417509	-3.979647	-3.979647	-4.004015	-4.004015	-34.916937	-34.916937	-43.709833	-43.709833
2.959509	0.583180	-6.642324	0.033750	0.000000	-3.795595	-3.795595	-2.560112	-2.560112	-3.239931	-3.239931	-3.049781	-3.049781	-119.459300	-119.459300	-138.492662	-138.492662
2.980955	3.706360	-8.150379	0.081655	0.000000	-7.992331	-7.992331	-4.713495	-4.713495	-1.353480	-1.353480	-1.167403	-1.167403	-158.137486	-158.137486	-185.829680	-185.829680
3.002401	4.895281	-6.773840	0.105980	-0.000000	-9.095424	-9.095424	-5.074442	-5.074442	0.576654	0.576654	1.106634	1.106634	-134.976532	-134.976532	-144.738957	-144.738957
3.023846	3.516097	-3.068761	0.082967	-0.000000	-6.500242	-6.500242	-3.618103	-3.618103	1.952170	1.952170	2.677553	2.677553	-48.922053	-48.922053	-31.892389	-31.892389
3.045292	0.283240	1.395105	0.013172	0.000000	-0.992842	-0.992842	-0.373020	-0.373020	2.086843	2.086843	2.052516	2.052516	56.265333	56.265333	67.550198	67.550198
3.066738	-3.084584	4.802305	-0.061144	-0.000000	4.686133	4.686133	2.449791	2.449791	1.124985	1.124985	0.757758	0.757758	131.433181	131.433181	146.418773	146.418773
3.088184	-4.766375	5.863172	-0.105603	0.000000	7.877483	7.877483	3.816538	3.816538	-0.167655	-0.167655	-0.624049	-0.624049	143.485527	143.485527	157.809385	157.809385
3.109629	-3.832632	4.430066	-0.101685	-0.000000	7.317476	7.317476	3.648596	3.648596	-1.035630	-1.035630	-1.765702	-1.765702	87.179273	87.179273	78.591523	78.591523
