ChassisSim Rig Replay Log
R LS Bump 15K N/m/s, bypass 35mm, R LS Rebound 10K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
0.424731	4.269218	4.758055	-0.003200	-0.000000	0.289401	0.289401	0.150791	0.150791	4.519408	4.519408	4.522326	4.522326	7.095627	7.095627	8.760978	8.760978
0.444957	6.453732	7.048646	-0.003152	-0.000000	0.323943	0.323943	0.178352	0.178352	6.769356	6.769356	6.782952	6.782952	9.178419	9.178419	11.710955	11.710955
0.465182	8.341858	9.219984	-0.005188	0.000000	0.482312	0.482312	0.255919	0.255919	8.815930	8.815930	8.824300	8.824300	14.186124	14.186124	17.624683	17.624683
0.485407	9.837607	11.190221	-0.009360	0.000000	0.793702	0.793702	0.401899	0.401899	10.546734	10.546734	10.543132	10.543132	21.612471	21.612471	26.228503	26.228503
0.505632	10.857729	12.838050	-0.015036	0.000000	1.238270	1.238270	0.616924	0.616924	11.846556	11.846556	11.831051	11.831051	30.461996	30.461996	36.569711	36.569711
0.525858	11.337593	14.017398	-0.021383	0.000000	1.761992	1.761992	0.882664	0.882664	12.608054	12.608054	12.580212	12.580212	39.401491	39.401491	47.004998	47.004998
0.546083	11.236723	14.579271	-0.027440	0.000000	2.288476	2.288476	1.164408	1.164408	12.742397	12.742397	12.700696	12.700696	46.918994	46.918994	55.647695	55.647695
0.566308	10.543561	14.396834	-0.032113	0.000000	2.730883	2.730883	1.418598	1.418598	12.190913	12.190913	12.137313	12.137313	51.537226	51.537226	60.826820	60.826820
0.586534	9.279001	13.388937	-0.034391	-0.000000	3.006400	3.006400	1.601504	1.601504	10.938140	10.938140	10.878896	10.878896	52.110126	52.110126	61.308448	61.308448
0.606759	7.498259	11.538156	-0.033616	-0.000000	3.049868	3.049868	1.676225	1.676225	9.021831	9.021831	8.962871	8.962871	48.075558	48.075558	56.398673	56.398673
0.626984	5.290672	8.898553	-0.029396	-0.000000	2.802745	2.802745	1.604526	1.604526	6.550592	6.550592	6.494215	6.494215	40.019772	40.019772	46.663536	46.663536
0.647210	2.777139	5.593565	-0.022049	-0.000000	2.282511	2.282511	1.371464	1.371464	3.636012	3.636012	3.605607	3.605607	27.646521	27.646521	32.556161	32.556161
0.667435	0.105027	1.811813	-0.012642	-0.000000	1.520061	1.520061	0.993927	0.993927	0.459925	0.459925	0.444302	0.444302	12.009795	12.009795	14.051868	14.051868
0.687660	-2.559445	-2.200757	-0.001982	-0.000000	0.572391	0.572391	0.492685	0.492685	-2.774351	-2.774351	-2.784145	-2.784145	-5.737490	-5.737490	-7.373184	-7.373184
0.707885	-5.041114	-6.159172	0.009632	0.000000	-0.491233	-0.491233	-0.091613	-0.091613	-5.851179	-5.851179	-5.846458	-5.846458	-24.340167	-24.340167	-29.515861	-29.515861
0.728111	-7.167630	-9.764025	0.021470	0.000000	-1.586725	-1.586725	-0.706065	-0.706065	-8.545827	-8.545827	-8.517561	-8.517561	-42.168208	-42.168208	-50.367560	-50.367560
0.748336	-8.782346	-12.728026	0.032216	-0.000000	-2.616166	-2.616166	-1.297240	-1.297240	-10.645785	-10.645785	-10.597398	-10.597398	-57.475300	-57.475300	-68.270170	-68.270170
0.768561	-9.757456	-14.801346	0.040638	0.000000	-3.482901	-3.482901	-1.815163	-1.815163	-11.976616	-11.976616	-11.917724	-11.917724	-68.795822	-68.795822	-81.675417	-81.675417
0.788787	-10.006268	-15.794150	0.046022	0.000000	-4.106590	-4.106590	-2.213518	-2.213518	-12.418973	-12.418973	-12.355297	-12.355297	-75.095528	-75.095528	-89.176183	-89.176183
0.809012	-9.493446	-15.594888	0.048001	-0.000000	-4.428468	-4.428468	-2.452763	-2.452763	-11.916867	-11.916867	-11.850163	-11.850163	-75.711905	-75.711905	-89.812242	-89.812242
0.829237	-8.242024	-14.183019	0.046360	-0.000000	-4.417103	-4.417103	-2.505929	-2.505929	-10.478596	-10.478596	-10.416106	-10.416106	-70.171037	-70.171037	-83.207833	-83.207833
0.849462	-6.336122	-11.638761	0.041153	-0.000000	-4.081353	-4.081353	-2.385155	-2.385155	-8.176106	-8.176106	-8.118317	-8.118317	-58.059018	-58.059018	-68.620024	-68.620024
0.869688	-3.918537	-8.143654	0.032371	-0.000000	-3.409367	-3.409367	-2.085339	-2.085339	-5.203483	-5.203483	-5.144521	-5.144521	-40.954007	-40.954007	-47.707945	-47.707945
0.889913	-1.182761	-3.965528	0.020039	0.000000	-2.438490	-2.438490	-1.617997	-1.617997	-1.787499	-1.787499	-1.748819	-1.748819	-19.874383	-19.874383	-22.762377	-22.762377
0.910138	1.640523	0.566912	0.004909	0.000000	-1.213404	-1.213404	-1.015876	-1.015876	1.773725	1.773725	1.792515	1.792515	3.089581	3.089581	4.492906	4.492906
0.930364	4.301846	5.087781	-0.011538	-0.000000	0.152386	0.152386	-0.318253	-0.318253	5.202391	5.202391	5.188701	5.188701	27.056406	27.056406	32.493430	32.493430
0.950589	6.555042	9.216677	-0.027468	-0.000000	1.555407	1.555407	0.431410	0.431410	8.185487	8.185487	8.146582	8.146582	49.949328	49.949328	59.452830	59.452830
0.970814	8.181193	12.584719	-0.041261	-0.000000	2.879344	2.879344	1.182130	1.182130	10.441490	10.441490	10.388357	10.388357	69.804689	69.804689	83.127231	83.127231
0.991040	9.012163	14.865875	-0.051875	0.000000	4.009341	4.009341	1.873166	1.873166	11.744906	11.744906	11.677679	11.677679	84.818747	84.818747	100.905226	100.905226
1.011265	8.951146	15.810431	-0.058561	-0.000000	4.856009	4.856009	2.437125	2.437125	11.925468	11.925468	11.855635	11.855635	92.688292	92.688292	110.397128	110.397128
1.031490	7.987626	15.277925	-0.060901	-0.000000	5.323227	5.323227	2.808123	2.808123	10.939145	10.939145	10.863739	10.863739	92.318849	92.318849	109.740836	109.740836
1.051715	6.204418	13.260471	-0.058229	-0.000000	5.319478	5.319478	2.932890	2.932890	8.862293	8.862293	8.767217	8.767217	83.479306	83.479306	98.219812	98.219812
1.071941	3.775046	9.887696	-0.049239	0.000000	4.755656	4.755656	2.746658	2.746658	5.888876	5.888876	5.795661	5.795661	66.787756	66.787756	77.904896	77.904896
1.092166	0.950654	5.421383	-0.034285	-0.000000	3.667377	3.667377	2.246032	2.246032	2.249603	2.249603	2.205865	2.205865	41.572247	41.572247	49.029203	49.029203
1.112391	-1.963223	0.249721	-0.015620	0.000000	2.111040	2.111040	1.463033	1.463033	-1.672132	-1.672132	-1.697134	-1.697134	10.230180	10.230180	11.526651	11.526651
1.132617	-4.638361	-5.128922	0.005177	0.000000	0.206997	0.206997	0.425678	0.425678	-5.471283	-5.471283	-5.479435	-5.479435	-24.850221	-24.850221	-30.638813	-30.638813
1.152842	-6.761077	-10.151220	0.026492	0.000000	-1.881615	-1.881615	-0.796857	-0.796857	-8.724482	-8.724482	-8.690810	-8.690810	-60.255998	-60.255998	-72.216846	-72.216846
1.173067	-8.070922	-14.241910	0.046781	-0.000000	-3.947003	-3.947003	-1.996000	-1.996000	-11.047642	-11.047642	-11.019848	-11.019848	-92.118317	-92.118317	-111.296957	-111.296957
1.193293	-8.396059	-16.872644	0.065586	-0.000000	-5.763013	-5.763013	-3.029361	-3.029361	-12.152011	-12.152011	-12.106024	-12.106024	-116.765491	-116.765491	-140.694861	-140.694861
1.213518	-7.680319	-17.638461	0.080333	0.000000	-7.081086	-7.081086	-3.808351	-3.808351	-11.842322	-11.842322	-11.697107	-11.697107	-129.842601	-129.842601	-152.888023	-152.888023
1.233743	-5.997477	-16.333588	0.085295	0.000000	-7.638365	-7.638365	-4.193996	-4.193996	-10.056294	-10.056294	-9.863309	-9.863309	-127.060416	-127.060416	-147.643948	-147.643948
1.253968	-3.549435	-13.000849	0.077295	-0.000000	-7.291688	-7.291688	-4.128979	-4.128979	-6.911000	-6.911000	-6.777141	-6.777141	-105.730871	-105.730871	-123.847453	-123.847453
1.274194	-0.646883	-7.957737	0.058143	0.000000	-5.986987	-5.986987	-3.625983	-3.625983	-2.832204	-2.832204	-2.704055	-2.704055	-69.299036	-69.299036	-79.679664	-79.679664
1.294419	2.326645	-1.773280	0.028839	0.000000	-3.762945	-3.762945	-2.637760	-2.637760	1.632674	1.632674	1.754749	1.754749	-22.945970	-22.945970	-23.284985	-23.284985
1.314644	4.963874	4.818181	-0.005489	-0.000000	-0.932442	-0.932442	-1.056143	-1.056143	5.964006	5.964006	5.857038	5.857038	29.922132	29.922132	32.475988	32.475988
1.334870	6.890200	10.995998	-0.035903	-0.000000	2.143940	2.143940	0.709124	0.709124	9.511555	9.511555	9.427176	9.427176	80.690374	80.690374	95.173978	95.173978
1.355095	7.819741	15.925511	-0.061226	-0.000000	5.084168	5.084168	2.483546	2.483546	11.833731	11.833731	11.849943	11.849943	124.440591	124.440591	152.370184	152.370184
1.375320	7.602494	18.853215	-0.086822	-0.000000	7.581690	7.581690	3.912715	3.912715	12.656284	12.656284	12.652420	12.652420	157.284022	157.284022	191.723389	191.723389
1.395546	6.254435	19.238623	-0.110075	0.000000	9.282360	9.282360	4.816130	4.816130	11.765674	11.765674	11.545937	11.545937	172.055458	172.055458	201.625327	201.625327
1.415771	3.964185	16.890754	-0.116586	0.000000	9.801024	9.801024	5.210307	5.210307	9.024434	9.024434	8.628683	8.628683	158.567815	158.567815	178.368943	178.368943
1.435996	1.072921	12.037058	-0.096379	0.000000	8.745785	8.745785	4.884997	4.884997	4.837937	4.837937	4.573539	4.573539	118.563028	118.563028	134.488424	134.488424
1.456221	-1.971741	5.272347	-0.057480	0.000000	6.203175	6.203175	3.735006	3.735006	-0.096751	-0.096751	-0.078536	-0.078536	59.860541	59.860541	73.576776	73.576776
1.476447	-4.682665	-2.535422	-0.018610	0.000000	2.666239	2.666239	1.714388	1.714388	-4.974194	-4.974194	-4.810282	-4.810282	-7.701857	-7.701857	-3.135958	-3.135958
1.496672	-6.611578	-10.310990	0.012793	0.000000	-1.353361	-1.353361	-0.788422	-0.788422	-9.094730	-9.094730	-9.135395	-9.135395	-76.213105	-76.213105	-94.417875	-94.417875
1.516897	-7.426479	-16.880074	0.046307	-0.000000	-5.448299	-5.448299	-3.365985	-3.365985	-11.983861	-11.983861	-12.132309	-12.132309	-141.197862	-141.197862	-177.862417	-177.862417
1.537123	-6.974472	-21.140665	0.088411	-0.000000	-9.176465	-9.176465	-5.456967	-5.456967	-13.200436	-13.200436	-13.184504	-13.184504	-193.691159	-193.691159	-235.727839	-235.727839
1.557348	-5.317527	-22.263294	0.128870	-0.000000	-11.887612	-11.887612	-6.680008	-6.680008	-12.374344	-12.374344	-12.099908	-12.099908	-220.188792	-220.188792	-258.245120	-258.245120
1.577573	-2.732289	-19.879551	0.146945	0.000000	-12.845763	-12.845763	-7.088881	-7.088881	-9.416539	-9.416539	-8.887735	-8.887735	-209.203330	-209.203330	-235.129093	-235.129093
1.597799	0.329210	-14.214410	0.127950	-0.000000	-11.664520	-11.664520	-6.627003	-6.627003	-4.595753	-4.595753	-4.147621	-4.147621	-154.888831	-154.888831	-171.845052	-171.845052
1.618024	3.313996	-6.077244	0.077135	0.000000	-8.216920	-8.216920	-4.971035	-4.971035	1.006867	1.006867	1.055538	1.055538	-73.490118	-73.490118	-87.564579	-87.564579
1.638249	5.666650	3.311459	0.020646	-0.000000	-3.294479	-3.294479	-2.187561	-2.187561	6.379482	6.379482	6.146576	6.146576	20.716464	20.716464	16.400835	16.400835
1.658474	6.934849	12.477082	-0.025206	-0.000000	2.235566	2.235566	1.184746	1.184746	10.586799	10.586799	10.588656	10.588656	112.628556	112.628556	137.335024	137.335024
1.678700	6.861824	19.848935	-0.070129	0.000000	7.638868	7.638868	4.538170	4.538170	13.124260	13.124260	13.286797	13.286797	194.428335	194.428335	243.315451	243.315451
1.698925	5.446127	24.031645	-0.123085	0.000000	12.227506	12.227506	7.060519	7.060519	13.594186	13.594186	13.556492	13.556492	253.784487	253.784487	308.224782	308.224782
1.719150	2.953878	24.090676	-0.171004	0.000000	15.114164	15.114164	8.255285	8.255285	11.711455	11.711455	11.284896	11.284896	273.472920	273.472920	317.550431	317.550431
1.739376	-0.122990	19.819990	-0.182720	0.000000	15.429139	15.429139	8.407887	8.407887	7.425200	7.425200	6.609150	6.609150	236.506615	236.506615	257.495794	257.495794
1.759601	-3.158103	11.845885	-0.141172	-0.000000	12.575031	12.575031	6.927582	6.927582	1.579376	1.579376	1.182072	1.182072	149.286079	149.286079	166.679714	166.679714
1.779826	-5.516228	1.464922	-0.071460	-0.000000	7.104910	7.104910	3.838873	3.838873	-4.509037	-4.509037	-4.277307	-4.277307	33.064712	33.064712	49.046938	49.046938
1.800051	-6.688583	-9.570883	-0.008273	0.000000	0.239062	0.239062	-0.237764	-0.237764	-9.545596	-9.545596	-9.434696	-9.434696	-87.651404	-87.651404	-102.575174	-102.575174
1.820277	-6.408932	-19.254411	0.048417	0.000000	-6.857908	-6.857908	-4.668539	-4.668539	-12.815958	-12.815958	-12.995300	-12.995300	-198.725455	-198.725455	-249.136226	-249.136226
1.840502	-4.723018	-25.675057	0.113572	-0.000000	-13.194506	-13.194506	-8.338295	-8.338295	-13.898492	-13.898492	-13.970608	-13.970608	-285.597608	-285.597608	-351.194478	-351.194478
1.860727	-1.991949	-27.419961	0.180162	-0.000000	-17.637736	-17.637736	-10.336823	-10.336823	-12.459396	-12.459396	-12.103932	-12.103932	-326.582741	-326.582741	-384.991088	-384.991088
1.880953	1.176335	-23.931433	0.215498	-0.000000	-18.941582	-18.941582	-10.622587	-10.622587	-8.477039	-8.477039	-7.563494	-7.563494	-301.978622	-301.978622	-333.816300	-333.816300
1.901178	4.057018	-15.742866	0.186187	0.000000	-16.386454	-16.386454	-9.223996	-9.223996	-2.411168	-2.411168	-1.576590	-1.576590	-203.246898	-203.246898	-215.890601	-215.890601
1.921403	5.973597	-4.342511	0.105239	0.000000	-10.073171	-10.073171	-5.496781	-5.496781	4.040268	4.040268	3.950723	3.950723	-62.014943	-62.014943	-78.831108	-78.831108
1.941629	6.461183	8.137958	0.018033	-0.000000	-1.647713	-1.647713	-0.649217	-0.649217	9.406316	9.406316	9.184928	9.184928	90.338991	90.338991	101.707516	101.707516
1.961854	5.387842	19.251044	-0.057413	-0.000000	7.160467	7.160467	4.696500	4.696500	12.692635	12.692635	12.760520	12.760520	226.701809	226.701809	278.991712	278.991712
1.982079	3.000779	26.665661	-0.133486	0.000000	14.847547	14.847547	9.154590	9.154590	13.557187	13.557187	13.625337	13.625337	328.658949	328.658949	403.537139	403.537139
2.002304	-0.119770	28.691650	-0.208498	0.000000	20.011236	20.011236	11.514294	11.514294	11.824627	11.824627	11.465718	11.465718	372.633847	372.633847	441.052767	441.052767
2.022530	-3.193868	24.736677	-0.247428	0.000000	21.266510	21.266510	11.797007	11.797007	7.530741	7.530741	6.389226	6.389226	335.432168	335.432168	366.003127	366.003127
2.042755	-5.434154	15.549057	-0.212292	0.000000	17.751160	17.751160	9.463720	9.463720	1.391751	1.391751	0.574326	0.574326	214.363141	214.363141	230.021546	230.021546
2.062980	-6.250741	2.998171	-0.119105	0.000000	9.956126	9.956126	4.819241	4.819241	-4.877912	-4.877912	-4.825577	-4.825577	44.455847	44.455847	56.034679	56.034679
2.083206	-5.414998	-10.339541	-0.017953	-0.000000	-0.083097	-0.083097	-1.035023	-1.035023	-9.670873	-9.670873	-9.504217	-9.504217	-131.339247	-131.339247	-153.806278	-153.806278
2.103431	-3.135042	-21.608376	0.074103	-0.000000	-10.136261	-10.136261	-7.003244	-7.003244	-12.166423	-12.166423	-12.197305	-12.197305	-280.695161	-280.695161	-343.489789	-343.489789
2.123656	-0.016082	-28.290334	0.163671	-0.000000	-18.330746	-18.330746	-11.463864	-11.463864	-12.088295	-12.088295	-12.048394	-12.048394	-376.249708	-376.249708	-457.333954	-457.333954
2.143882	3.091281	-28.885879	0.269695	0.000000	-23.649367	-23.649367	-12.323116	-12.323116	-8.518867	-8.518867	-9.206878	-9.206878	-362.330146	-362.330146	-468.062455	-468.062455
2.164107	5.319734	-23.246499	0.328384	0.000000	-22.704579	-22.704579	-11.961396	-11.961396	-6.570594	-6.570594	-3.009008	-3.009008	-371.325453	-371.325453	-318.589730	-318.589730
2.184332	6.030746	-12.610497	0.242417	0.000000	-17.716348	-17.716348	-8.326360	-8.326360	0.698935	0.698935	1.730191	1.730191	-168.081116	-168.081116	-164.520055	-164.520055
2.204557	5.006887	0.617921	0.056766	-0.000000	-6.758904	-6.758904	-3.235772	-3.235772	6.528061	6.528061	5.357480	5.357480	45.966546	45.966546	11.951746	11.951746
2.224783	2.530947	13.430856	-0.070431	-0.000000	4.951261	4.951261	2.893637	2.893637	9.638106	9.638106	8.653800	8.653800	220.692213	220.692213	231.433944	231.433944
2.245008	-0.679220	22.907648	-0.131044	0.000000	14.519196	14.519196	8.848013	8.848013	10.086788	10.086788	10.243384	10.243384	335.226314	335.226314	414.496515	414.496515
2.265233	-3.669933	26.841007	-0.187129	0.000000	20.620365	20.620365	12.428630	12.428630	8.736194	8.736194	9.044196	9.044196	386.723197	386.723197	483.565461	483.565461
2.285459	-5.532851	24.362949	-0.244905	0.000000	22.345679	22.345679	12.858159	12.858159	5.889692	5.889692	4.891281	4.891281	356.623619	356.623619	397.658226	397.658226
2.305684	-5.686272	16.276291	-0.239065	-0.000000	18.814533	18.814533	9.855957	9.855957	1.635564	1.635564	0.308051	0.308051	229.224504	229.224504	228.881345	228.881345
2.325909	-4.068292	4.737124	-0.145171	-0.000000	10.272325	10.272325	4.409729	4.409729	-2.804053	-2.804053	-3.178150	-3.178150	40.566253	40.566253	34.953831	34.953831
2.346135	-1.174797	-7.380988	-0.015885	0.000000	-0.768564	-0.768564	-1.740168	-1.740168	-5.995693	-5.995693	-5.718873	-5.718873	-149.360895	-149.360895	-171.797292	-171.797292
2.366360	2.079736	-17.128044	0.098725	-0.000000	-11.121410	-11.121410	-7.334882	-7.334882	-7.233322	-7.233322	-6.833721	-6.833721	-289.756386	-289.756386	-338.230089	-338.230089
2.386585	4.644360	-22.219085	0.181876	-0.000000	-18.190571	-18.190571	-10.859522	-10.859522	-6.669986	-6.669986	-6.274299	-6.274299	-352.514171	-352.514171	-414.959968	-414.959968
2.406810	5.672337	-21.627670	0.226286	0.000000	-20.429595	-20.429595	-11.539980	-11.539980	-4.797959	-4.797959	-4.011051	-4.011051	-326.585866	-326.585866	-368.761932	-368.761932
2.427036	4.810034	-15.919296	0.205521	0.000000	-17.437355	-17.437355	-9.674803	-9.674803	-1.931049	-1.931049	-0.853219	-0.853219	-210.677702	-210.677702	-215.764074	-215.764074
2.447261	2.332944	-6.961175	0.119640	-0.000000	-9.885441	-9.885441	-4.922423	-4.922423	0.825605	0.825605	0.990543	0.990543	-47.659830	-47.659830	-51.617280	-51.617280
2.467486	-0.927115	2.716077	0.011789	-0.000000	-0.359692	-0.359692	0.395919	0.395919	2.708386	2.708386	2.469709	2.469709	112.765071	112.765071	128.537177	128.537177
2.487712	-3.850940	10.595416	-0.081498	-0.000000	8.299017	8.299017	5.121029	5.121029	3.407866	3.407866	3.135767	3.135767	225.840962	225.840962	265.119726	265.119726
2.507937	-5.414184	14.817109	-0.150976	0.000000	13.877508	13.877508	7.804877	7.804877	3.272788	3.272788	2.929351	2.929351	270.484623	270.484623	316.928535	316.928535
2.528162	-5.053549	14.700434	-0.183369	0.000000	15.204628	15.204628	8.237634	8.237634	2.568086	2.568086	1.663701	1.663701	237.529603	237.529603	255.615627	255.615627
2.548387	-2.884004	10.918843	-0.153096	0.000000	12.112370	12.112370	6.319392	6.319392	1.483321	1.483321	0.686788	0.686788	136.227057	136.227057	135.568339	135.568339
2.568613	0.320918	5.087228	-0.071282	0.000000	5.765936	5.765936	2.639131	2.639131	0.604137	0.604137	0.683510	0.683510	9.017677	9.017677	13.796248	13.796248
2.588838	3.392256	-0.882987	0.013405	0.000000	-1.289699	-1.289699	-1.080699	-1.080699	0.272422	0.272422	0.638825	0.638825	-97.069438	-97.069438	-104.497322	-104.497322
2.609063	5.187921	-5.324982	0.073131	0.000000	-6.690191	-6.690191	-3.867653	-3.867653	0.255920	0.255920	0.543987	0.543987	-153.480321	-153.480321	-176.224529	-176.224529
2.629289	5.023637	-7.295796	0.106347	-0.000000	-9.088324	-9.088324	-4.905879	-4.905879	0.053597	0.053597	0.413578	0.413578	-154.572877	-154.572877	-175.007246	-175.007246
2.649514	2.948137	-6.846017	0.103340	-0.000000	-8.274684	-8.274684	-4.543167	-4.543167	-0.354854	-0.354854	0.383082	0.383082	-102.661558	-102.661558	-97.275463	-97.275463
2.669739	-0.252670	-4.880355	0.054613	0.000000	-4.778584	-4.778584	-2.678850	-2.678850	-1.032467	-1.032467	-0.771163	-0.771163	-24.030642	-24.030642	-19.055545	-19.055545
2.689965	-3.339419	-2.611396	-0.013086	0.000000	-0.370038	-0.370038	-0.557014	-0.557014	-1.904994	-1.904994	-2.289153	-2.289153	44.916110	44.916110	40.318288	40.318288
2.710190	-5.094506	-1.019245	-0.058257	-0.000000	2.895831	2.895831	0.837804	0.837804	-2.749941	-2.749941	-3.195175	-3.195175	73.156146	73.156146	72.290722	72.290722
2.730415	-4.808976	-0.528079	-0.065707	-0.000000	3.790610	3.790610	1.408010	1.408010	-3.033699	-3.033699	-3.487448	-3.487448	55.240014	55.240014	50.141664	50.141664
2.750640	-2.584367	-0.842663	-0.037466	0.000000	2.280538	2.280538	0.982191	0.982191	-2.378671	-2.378671	-2.718428	-2.718428	6.040652	6.040652	-5.629145	-5.629145
2.770866	0.684319	-1.194650	0.011426	0.000000	-0.638743	-0.638743	-0.311432	-0.311432	-0.748938	-0.748938	-0.591584	-0.591584	-45.192691	-45.192691	-49.339779	-49.339779
2.791091	3.654711	-0.822787	0.051699	0.000000	-3.201770	-3.201770	-1.393152	-1.393152	1.414059	1.414059	1.829572	1.829572	-70.395354	-70.395354	-70.120356	-70.120356
2.811316	5.084812	0.622831	0.060277	-0.000000	-3.916145	-3.916145	-1.762768	-1.762768	3.406751	3.406751	3.858394	3.858394	-52.719340	-52.719340	-47.140086	-47.140086
2.831542	4.360928	2.839834	0.033571	-0.000000	-2.312285	-2.312285	-1.203691	-1.203691	4.509125	4.509125	4.878454	4.878454	4.505959	4.505959	19.532617	19.532617
2.851767	1.778384	4.948312	-0.017501	0.000000	1.176880	1.176880	0.489622	0.489622	4.052912	4.052912	4.011281	4.011281	71.139694	71.139694	85.394934	85.394934
2.871992	-1.559636	5.905574	-0.067605	0.000000	4.841409	4.841409	2.286007	2.286007	2.245113	2.245113	1.916812	1.916812	119.101987	119.101987	132.818785	132.818785
2.892218	-4.200793	4.975000	-0.094598	0.000000	6.931449	6.931449	3.257396	3.257396	-0.283397	-0.283397	-0.656156	-0.656156	122.684398	122.684398	135.569341	135.569341
2.912443	-4.975170	2.124943	-0.086871	0.000000	6.362800	6.362800	3.192477	3.192477	-2.670192	-2.670192	-3.255161	-3.255161	72.310960	72.310960	66.032558	66.032558
2.932668	-3.525824	-1.836671	-0.041197	-0.000000	2.862088	2.862088	1.293427	1.293427	-3.900082	-3.900082	-4.118552	-4.118552	-11.487056	-11.487056	-22.558577	-22.558577
