ChassisSim Rig Replay Log
R LS Bump 16K N/m/s, bypass 40mm, R LS Rebound 12K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
0.540037	11.325629	14.553883	-0.028399	0.000000	2.227680	2.227680	1.062896	1.062896	12.810409	12.810409	12.768336	12.768336	46.214195	46.214195	54.772687	54.772687
0.560038	10.808968	14.565387	-0.033227	0.000000	2.676116	2.676116	1.316623	1.316623	12.449802	12.449802	12.395888	12.395888	51.236677	51.236677	60.448372	60.448372
0.580039	9.723962	13.779637	-0.035689	0.000000	2.972275	2.972275	1.514220	1.514220	11.400426	11.400426	11.339055	11.339055	52.511733	52.511733	61.718277	61.718277
0.600041	8.113961	12.170472	-0.035083	0.000000	3.054911	3.054911	1.621184	1.621184	9.685839	9.685839	9.624810	9.624810	49.410532	49.410532	57.946918	57.946918
0.620042	6.055246	9.777944	-0.030957	0.000000	2.867072	2.867072	1.609676	1.609676	7.397570	7.397570	7.333763	7.333763	42.392082	42.392082	49.279459	49.279459
0.640044	3.655328	6.707078	-0.023403	0.000000	2.413839	2.413839	1.453657	1.453657	4.636674	4.636674	4.597686	4.597686	31.256400	31.256400	36.632714	36.632714
0.660045	1.048909	3.123368	-0.013480	-0.000000	1.724621	1.724621	1.162487	1.162487	1.563454	1.563454	1.549046	1.549046	16.780779	16.780779	19.915386	19.915386
0.680046	-1.608534	-0.753936	-0.002462	0.000000	0.851216	0.851216	0.749204	0.749204	-1.627642	-1.627642	-1.634443	-1.634443	0.177098	0.177098	-0.043904	-0.043904
0.700048	-4.149418	-4.665845	0.009185	0.000000	-0.143252	-0.143252	0.240861	0.240861	-4.735701	-4.735701	-4.733893	-4.733893	-17.519942	-17.519942	-21.304706	-21.304706
0.720049	-6.404615	-8.334172	0.021040	-0.000000	-1.188837	-1.188837	-0.320347	-0.320347	-7.549440	-7.549440	-7.527020	-7.527020	-35.000111	-35.000111	-41.845140	-41.845140
0.740050	-8.215349	-11.484845	0.032033	-0.000000	-2.202219	-2.202219	-0.887420	-0.887420	-9.859734	-9.859734	-9.814668	-9.814668	-50.693167	-50.693167	-60.124218	-60.124218
0.760052	-9.445643	-13.870466	0.040882	-0.000000	-3.094832	-3.094832	-1.415673	-1.415673	-11.484337	-11.484337	-11.426246	-11.426246	-63.149620	-63.149620	-74.819147	-74.819147
0.780053	-9.994390	-15.290632	0.046765	0.000000	-3.788454	-3.788454	-1.862976	-1.862976	-12.288333	-12.288333	-12.225554	-12.225554	-71.304287	-71.304287	-84.585747	-84.585747
0.800054	-9.805945	-15.609443	0.049337	-0.000000	-4.223132	-4.223132	-2.190062	-2.190062	-12.193313	-12.193313	-12.127619	-12.127619	-74.434424	-74.434424	-88.292649	-88.292649
0.820056	-8.878156	-14.769052	0.048375	-0.000000	-4.356488	-4.356488	-2.364568	-2.364568	-11.182583	-11.182583	-11.115188	-11.115188	-72.071998	-72.071998	-85.345392	-85.345392
0.840057	-7.266761	-12.799108	0.043937	-0.000000	-4.186032	-4.186032	-2.367907	-2.367907	-9.289599	-9.289599	-9.237127	-9.237127	-63.511717	-63.511717	-75.467841	-75.467841
0.860059	-5.085289	-9.822704	0.036309	-0.000000	-3.703010	-3.703010	-2.209331	-2.209331	-6.654950	-6.654950	-6.600137	-6.600137	-49.563826	-49.563826	-58.372946	-58.372946
0.880060	-2.499881	-6.051508	0.025407	-0.000000	-2.917314	-2.917314	-1.883941	-1.883941	-3.476670	-3.476670	-3.423092	-3.423092	-31.217970	-31.217970	-36.036679	-36.036679
0.900061	0.281146	-1.768497	0.011242	-0.000000	-1.861870	-1.861870	-1.408699	-1.408699	-0.001467	-0.001467	0.030310	0.030310	-9.648758	-9.648758	-10.555463	-10.555463
0.920063	3.022660	2.695019	-0.005193	0.000000	-0.595686	-0.595686	-0.814753	-0.814753	3.479860	3.479860	3.484495	3.484495	13.405523	13.405523	16.537535	16.537535
0.940064	5.482130	6.980883	-0.022118	0.000000	0.768990	0.768990	-0.137975	-0.137975	6.687664	6.687664	6.658940	6.658940	36.798991	36.798991	43.801068	43.801068
0.960065	7.431668	10.725834	-0.037611	0.000000	2.127720	2.127720	0.580663	0.580663	9.325024	9.325024	9.276746	9.276746	58.375940	58.375940	69.371522	69.371522
0.980067	8.680790	13.588613	-0.050308	-0.000000	3.365407	3.365407	1.290514	1.290514	11.143255	11.143255	11.081901	11.081901	76.312033	76.312033	90.751232	90.751232
1.000068	9.097610	15.281337	-0.059261	-0.000000	4.373720	4.373720	1.930743	1.930743	11.950033	11.950033	11.874339	11.874339	88.713751	88.713751	105.329905	105.329905
1.020069	8.626070	15.603032	-0.063793	-0.000000	5.072464	5.072464	2.435826	2.435826	11.616008	11.616008	11.540212	11.540212	93.272300	93.272300	110.885492	110.885492
1.040071	7.296837	14.468761	-0.063402	-0.000000	5.356297	5.356297	2.744533	2.744533	10.160197	10.160197	10.073190	10.073190	89.596222	89.596222	105.979081	105.979081
1.060072	5.229964	11.926281	-0.057058	-0.000000	5.132509	5.132509	2.810524	2.810524	7.706847	7.706847	7.594261	7.594261	77.784206	77.784206	90.603697	90.603697
1.080074	2.628042	8.155326	-0.043665	-0.000000	4.358506	4.358506	2.579022	2.579022	4.453322	4.453322	4.367207	4.367207	57.673336	57.673336	67.055046	67.055046
1.100075	-0.240458	3.461143	-0.024522	-0.000000	3.080139	3.080139	2.059671	2.059671	0.687512	0.687512	0.658415	0.658415	29.823356	29.823356	35.258160	35.258160
1.120076	-3.066816	-1.735474	-0.002622	-0.000000	1.385772	1.385772	1.277828	1.277828	-3.191059	-3.191059	-3.202957	-3.202957	-2.944382	-2.944382	-4.043957	-4.043957
1.140078	-5.534619	-6.923042	0.020394	0.000000	-0.583687	-0.583687	0.268491	0.268491	-6.785215	-6.785215	-6.778937	-6.778937	-38.116902	-38.116902	-46.271865	-46.271865
1.160079	-7.356063	-11.550393	0.042521	-0.000000	-2.650640	-2.650640	-0.910643	-0.910643	-9.689501	-9.689501	-9.626746	-9.626746	-72.030240	-72.030240	-85.474022	-85.474022
1.180080	-8.307908	-15.080251	0.061854	-0.000000	-4.599454	-4.599454	-2.023427	-2.023427	-11.557106	-11.557106	-11.511302	-11.511302	-100.815673	-100.815673	-121.216266	-121.216266
1.200082	-8.262529	-17.045295	0.077975	0.000000	-6.210357	-6.210357	-2.971717	-2.971717	-12.154045	-12.154045	-12.082500	-12.082500	-121.134162	-121.134162	-145.054369	-145.054369
1.220083	-7.209530	-17.120871	0.088191	0.000000	-7.252688	-7.252688	-3.669164	-3.669164	-11.342271	-11.342271	-11.169409	-11.169409	-128.991159	-128.991159	-150.789609	-150.789609
1.240084	-5.264116	-15.191094	0.086914	-0.000000	-7.494871	-7.494871	-3.985369	-3.985369	-9.117936	-9.117936	-8.919058	-8.919058	-120.640172	-120.640172	-139.578440	-139.578440
1.260086	-2.659702	-11.385085	0.072736	-0.000000	-6.870083	-6.870083	-3.877806	-3.877806	-5.646311	-5.646311	-5.536792	-5.536792	-93.905290	-93.905290	-110.355515	-110.355515
1.280087	0.275849	-6.085925	0.048293	-0.000000	-5.289273	-5.289273	-3.351169	-3.351169	-1.478343	-1.478343	-1.344928	-1.344928	-55.650022	-55.650022	-62.826493	-62.826493
1.300089	3.158735	0.104147	0.014549	-0.000000	-2.918833	-2.918833	-2.380213	-2.380213	2.946956	2.946956	3.046030	3.046030	-7.655966	-7.655966	-5.512879	-5.512879
1.320090	5.598539	6.452688	-0.022204	-0.000000	-0.045852	-0.045852	-0.833940	-0.833940	7.052982	7.052982	6.894133	6.894133	44.360702	44.360702	48.111734	48.111734
1.340091	7.252333	12.174131	-0.051936	-0.000000	2.939752	2.939752	0.851438	0.851438	10.228534	10.228534	10.111742	10.111742	92.003970	92.003970	107.739060	107.739060
1.360093	7.876136	16.498276	-0.074364	0.000000	5.674171	5.674171	2.511201	2.511201	12.099162	12.099162	12.117880	12.117880	131.149501	131.149501	160.644233	160.644233
1.380094	7.365780	18.753626	-0.096847	0.000000	7.897633	7.897633	3.788202	3.788202	12.472311	12.472311	12.482318	12.482318	159.030210	159.030210	194.375085	194.375085
1.400095	5.779966	18.496037	-0.116356	0.000000	9.292205	9.292205	4.603047	4.603047	11.179846	11.179846	10.908971	10.908971	168.582793	168.582793	195.435024	195.435024
1.420097	3.340242	15.635521	-0.117193	0.000000	9.517485	9.517485	4.922305	4.922305	8.102601	8.102601	7.681070	7.681070	149.147959	149.147959	165.902930	165.902930
1.440098	0.405720	10.479545	-0.089439	0.000000	8.145161	8.145161	4.584844	4.584844	3.766195	3.766195	3.494746	3.494746	105.740397	105.740397	118.584564	118.584564
1.460099	-2.575780	3.667951	-0.042992	-0.000000	5.396837	5.396837	3.521153	3.521153	-1.185778	-1.185778	-1.142216	-1.142216	44.466838	44.466838	55.770377	55.770377
1.480101	-5.134392	-3.928269	0.000340	0.000000	1.785056	1.785056	1.554225	1.554225	-5.887016	-5.887016	-5.628684	-5.628684	-22.371891	-22.371891	-17.457217	-17.457217
1.500102	-6.853243	-11.277362	0.030843	0.000000	-2.131540	-2.131540	-0.846246	-0.846246	-9.674212	-9.674212	-9.661031	-9.661031	-87.021280	-87.021280	-105.548757	-105.548757
1.520103	-7.440001	-17.285274	0.059558	0.000000	-5.975007	-5.975007	-3.307886	-3.307886	-12.157894	-12.157894	-12.327038	-12.327038	-146.410480	-146.410480	-184.986691	-184.986691
1.540105	-6.782322	-20.945116	0.097375	-0.000000	-9.391459	-9.391459	-5.250360	-5.250360	-13.007660	-13.007660	-13.033246	-13.033246	-193.765935	-193.765935	-237.381919	-237.381919
1.560106	-4.976098	-21.526165	0.135620	-0.000000	-11.810246	-11.810246	-6.331367	-6.331367	-11.904304	-11.904304	-11.609090	-11.609090	-216.139749	-216.139749	-252.535737	-252.535737
1.580108	-2.319109	-18.755567	0.150037	0.000000	-12.510199	-12.510199	-6.702407	-6.702407	-8.747145	-8.747145	-8.127348	-8.127348	-201.055677	-201.055677	-221.725705	-221.725705
1.600109	0.731810	-12.932951	0.123427	-0.000000	-11.101404	-11.101404	-6.277275	-6.277275	-3.819859	-3.819859	-3.348071	-3.348071	-142.973792	-142.973792	-156.400922	-156.400922
1.620110	3.635360	-4.894882	0.063552	-0.000000	-7.494696	-7.494696	-4.788480	-4.788480	1.746929	1.746929	1.753104	1.753104	-60.118505	-60.118505	-72.871357	-72.871357
1.640112	5.860956	4.170437	0.002506	-0.000000	-2.576273	-2.576273	-2.122785	-2.122785	6.922319	6.922319	6.556518	6.556518	31.903670	31.903670	25.003467	25.003467
1.660113	6.988171	12.868706	-0.040458	-0.000000	2.753294	2.753294	1.099419	1.099419	10.812142	10.812142	10.759847	10.759847	118.258878	118.258878	142.131974	142.131974
1.680114	6.791664	19.736955	-0.078424	0.000000	7.829006	7.829006	4.327451	4.327451	13.029252	13.029252	13.240225	13.240225	193.811703	193.811703	244.380183	244.380183
1.700116	5.293737	23.484997	-0.126612	0.000000	12.101043	12.101043	6.721221	6.721221	13.289526	13.289526	13.316896	13.316896	249.044518	249.044518	304.899832	304.899832
1.720117	2.771424	23.264571	-0.173520	0.000000	14.780371	14.780371	7.827234	7.827234	11.325969	11.325969	10.882436	10.882436	266.992857	266.992857	309.002181	309.002181
1.740118	-0.287045	18.926766	-0.183866	-0.000000	15.001046	15.001046	8.012639	8.012639	7.035449	7.035449	6.128471	6.128471	229.179552	229.179552	245.121298	245.121298
1.760120	-3.271542	11.119053	-0.135351	-0.000000	12.102455	12.102455	6.806006	6.806006	1.217985	1.217985	0.706351	0.706351	141.216930	141.216930	152.512816	152.512816
1.780121	-5.570140	1.101578	-0.056173	0.000000	6.656962	6.656962	3.911805	3.911805	-4.784419	-4.784419	-4.406970	-4.406970	25.817464	25.817464	45.699263	45.699263
1.800123	-6.697008	-9.473284	0.009409	0.000000	-0.032587	-0.032587	0.094656	0.094656	-9.621158	-9.621158	-9.342251	-9.342251	-90.040382	-90.040382	-99.102589	-99.102589
1.820124	-6.401199	-18.734619	0.058061	-0.000000	-6.787010	-6.787010	-4.183491	-4.183491	-12.641991	-12.641991	-12.819257	-12.819257	-193.730514	-193.730514	-242.920839	-242.920839
1.840125	-4.731069	-24.889107	0.113899	-0.000000	-12.773389	-12.773389	-7.787876	-7.787876	-13.602434	-13.602434	-13.795440	-13.795440	-276.134857	-276.134857	-344.206125	-344.206125
1.860127	-2.036623	-26.597140	0.178154	0.000000	-17.063491	-17.063491	-9.767145	-9.767145	-12.228760	-12.228760	-11.958519	-11.958519	-317.830098	-317.830098	-377.548563	-377.548563
1.880128	1.095492	-23.316745	0.216573	0.000000	-18.461454	-18.461454	-10.159212	-10.159212	-8.420882	-8.420882	-7.438350	-7.438350	-297.379389	-297.379389	-325.598593	-325.598593
1.900129	3.964579	-15.543893	0.186824	-0.000000	-16.137947	-16.137947	-9.134138	-9.134138	-2.493062	-2.493062	-1.453372	-1.453372	-202.542377	-202.542377	-207.323906	-207.323906
1.920131	5.911954	-4.679417	0.098409	-0.000000	-10.076164	-10.076164	-5.738704	-5.738704	3.901200	3.901200	3.749231	3.749231	-64.066258	-64.066258	-83.643784	-83.643784
1.940132	6.476225	7.288689	0.005956	0.000000	-1.928241	-1.928241	-1.263076	-1.263076	9.202330	9.202330	8.775081	8.775081	83.794401	83.794401	85.916445	85.916445
1.960133	5.510597	18.085485	-0.063036	0.000000	6.533485	6.533485	3.879620	3.879620	12.389429	12.389429	12.394356	12.394356	213.582127	213.582127	260.552193	260.552193
1.980135	3.231008	25.499281	-0.128125	0.000000	13.935313	13.935313	8.347309	8.347309	13.280121	13.280121	13.475814	13.475814	312.820044	312.820044	389.006120	389.006120
2.000136	0.178223	27.872890	-0.199439	0.000000	19.113401	19.113401	10.864211	10.864211	11.773485	11.773485	11.561575	11.561575	361.527629	361.527629	433.074051	433.074051
2.020138	-2.902839	24.541090	-0.245549	0.000000	20.757697	20.757697	11.354272	11.354272	7.845020	7.845020	6.720356	6.720356	335.760910	335.760910	367.095148	367.095148
2.040139	-5.241892	16.120345	-0.215949	0.000000	17.878543	17.878543	9.737839	9.737839	1.898684	1.898684	0.750937	0.750937	223.775143	223.775143	229.013343	229.013343
2.060140	-6.238381	4.305038	-0.118071	-0.000000	10.625336	10.625336	5.491718	5.491718	-4.364125	-4.364125	-4.259014	-4.259014	59.757808	59.757808	76.628572	76.628572
2.080142	-5.623227	-8.534359	-0.012030	-0.000000	1.000018	1.000018	0.112537	0.112537	-9.246538	-9.246538	-8.863725	-8.863725	-111.847466	-111.847466	-121.833059	-121.833059
2.100143	-3.542193	-19.733403	0.072920	0.000000	-8.751517	-8.751517	-5.709105	-5.709105	-11.820018	-11.820018	-11.795893	-11.795893	-257.286484	-257.286484	-312.782973	-312.782973
2.120144	-0.533131	-26.845662	0.151142	0.000000	-16.826315	-16.826315	-10.376390	-10.376390	-12.008783	-12.008783	-12.080367	-12.080367	-357.384962	-357.384962	-438.673293	-438.673293
2.140146	2.603956	-28.255029	0.235337	0.000000	-22.541747	-22.541747	-12.323121	-12.323121	-9.272921	-9.272921	-9.422898	-9.422898	-370.592842	-370.592842	-457.754629	-457.754629
2.160147	5.015550	-23.630378	0.287325	-0.000000	-22.544383	-22.544383	-12.213225	-12.213225	-6.050978	-6.050978	-3.975599	-3.975599	-345.451531	-345.451531	-343.200440	-343.200440
2.180148	6.029028	-14.025718	0.231514	-0.000000	-17.919780	-17.919780	-9.264432	-9.264432	-0.178596	-0.178596	1.137781	1.137781	-194.747437	-194.747437	-186.820104	-186.820104
2.200150	5.348286	-1.566305	0.085336	0.000000	-8.491633	-8.491633	-4.319457	-4.319457	5.562641	5.562641	4.995969	4.995969	5.498222	5.498222	-14.500037	-14.500037
2.220151	3.151934	10.995791	-0.042271	0.000000	2.628780	2.628780	1.567574	1.567574	9.076384	9.076384	8.304177	8.304177	183.845843	183.845843	194.777404	194.777404
2.240153	0.059139	20.844950	-0.121445	-0.000000	12.462784	12.462784	7.402296	7.402296	10.071117	10.071117	10.000068	10.000068	311.616734	311.616734	377.183709	377.183709
2.260154	-3.035436	25.725984	-0.185796	-0.000000	19.291201	19.291201	11.312740	11.312740	9.064189	9.064189	9.195684	9.195684	377.013358	377.013358	464.906827	464.906827
2.280155	-5.216847	24.533199	-0.243870	-0.000000	21.953827	21.953827	12.284381	12.284381	6.458801	6.458801	5.712404	5.712404	364.211951	364.211951	416.345712	416.345712
2.300157	-5.823906	17.730861	-0.241181	0.000000	19.562485	19.562485	10.715340	10.715340	2.290849	2.290849	0.743780	0.743780	253.647842	253.647842	250.440835	250.440835
2.320158	-4.659356	7.140973	-0.152219	0.000000	12.027751	12.027751	5.843155	5.843155	-2.195909	-2.195909	-2.532935	-2.532935	77.701320	77.701320	81.650289	81.650289
2.340159	-2.066992	-4.618255	-0.026729	0.000000	1.602625	1.602625	0.112749	0.112749	-5.611839	-5.611839	-5.258330	-5.258330	-109.724695	-109.724695	-120.495304	-120.495304
2.360161	1.156829	-14.737665	0.080958	-0.000000	-8.716216	-8.716216	-5.619798	-5.619798	-7.070460	-7.070460	-6.731846	-6.731846	-255.922894	-255.922894	-299.231516	-299.231516
2.380162	3.999430	-20.842495	0.162247	0.000000	-16.397067	-16.397067	-9.737067	-9.737067	-6.778752	-6.778752	-6.558577	-6.558577	-335.687324	-335.687324	-401.082618	-401.082618
2.400163	5.548846	-21.612456	0.218607	-0.000000	-19.867512	-19.867512	-11.097545	-11.097545	-5.194860	-5.194860	-4.644071	-4.644071	-334.883390	-334.883390	-387.798907	-387.798907
2.420165	5.293168	-17.204073	0.218526	-0.000000	-18.358816	-18.358816	-10.356167	-10.356167	-2.504536	-2.504536	-1.083232	-1.083232	-243.428983	-243.428983	-242.978877	-242.978877
2.440166	3.302283	-9.141778	0.141859	0.000000	-11.993690	-11.993690	-6.314599	-6.314599	0.436260	0.436260	0.841092	0.841092	-89.869739	-89.869739	-93.878463	-93.878463
2.460168	0.224131	0.254266	0.026904	0.000000	-2.864571	-2.864571	-1.362809	-1.362809	2.657169	2.657169	2.294684	2.294684	75.346134	75.346134	78.238459	78.238459
2.480169	-2.914343	8.546765	-0.069900	-0.000000	6.110906	6.110906	3.520613	3.520613	3.499336	3.499336	3.114936	3.114936	199.544718	199.544718	228.731874	228.731874
2.500170	-5.044949	13.723512	-0.137693	-0.000000	12.516462	12.516462	6.901183	6.901183	3.345207	3.345207	3.116556	3.116556	261.235635	261.235635	309.933403	309.933403
2.520172	-5.425737	14.756654	-0.179149	-0.000000	15.049287	15.049287	7.957762	7.957762	2.675098	2.675098	2.113291	2.113291	252.340666	252.340666	286.707843	286.707843
2.540173	-3.910942	11.928561	-0.168494	0.000000	13.335884	13.335884	7.255069	7.255069	1.511748	1.511748	0.312981	0.312981	169.058863	169.058863	160.638281	160.638281
2.560174	-1.021804	6.600111	-0.094321	-0.000000	7.809007	7.809007	3.943879	3.943879	0.426709	0.426709	0.249695	0.249695	45.313014	45.313014	48.220447	48.220447
2.580176	2.218702	0.611553	0.001610	-0.000000	0.696708	0.696708	0.315733	0.315733	-0.143416	-0.143416	0.325741	0.325741	-73.474535	-73.474535	-71.874598	-71.874598
2.600177	4.640599	-4.308081	0.070313	0.000000	-5.446265	-5.446265	-2.852808	-2.852808	-0.036177	-0.036177	0.374890	0.374890	-145.608714	-145.608714	-161.920446	-161.920446
2.620178	5.351295	-6.966753	0.107334	0.000000	-8.867977	-8.867977	-4.521160	-4.521160	0.120164	0.120164	0.339638	0.339638	-162.806580	-162.806580	-190.245143	-190.245143
2.640180	4.075471	-7.077641	0.114588	-0.000000	-9.045019	-9.045019	-4.738987	-4.738987	-0.008834	-0.008834	0.614405	0.614405	-127.078420	-127.078420	-131.471097	-131.471097
2.660181	1.277637	-5.311186	0.076753	-0.000000	-6.289566	-6.289566	-3.654803	-3.654803	-0.346568	-0.346568	0.359550	0.359550	-50.421125	-50.421125	-34.482598	-34.482598
2.680182	-1.991450	-2.861857	0.003602	0.000000	-1.772653	-1.772653	-1.355473	-1.355473	-1.025992	-1.025992	-1.297277	-1.297277	30.240385	30.240385	26.806495	26.806495
2.700184	-4.480558	-0.865649	-0.059215	0.000000	2.338954	2.338954	0.369957	0.369957	-1.957903	-1.957903	-2.544077	-2.544077	78.746726	78.746726	73.782688	73.782688
2.720185	-5.218210	-0.007745	-0.081313	-0.000000	4.323950	4.323950	1.298485	1.298485	-2.710155	-2.710155	-3.179986	-3.179986	78.168376	78.168376	77.500836	77.500836
2.740187	-3.903069	-0.285455	-0.062979	-0.000000	3.735204	3.735204	1.452650	1.452650	-2.787107	-2.787107	-3.231931	-3.231931	34.616361	34.616361	25.326154	25.326154
2.760188	-1.043860	-1.046997	-0.012644	-0.000000	0.996703	0.996703	0.612614	0.612614	-1.798306	-1.798306	-1.984684	-1.984684	-23.819371	-23.819371	-36.300812	-36.300812
2.780189	2.221086	-1.407996	0.044608	0.000000	-2.259276	-2.259276	-0.771591	-0.771591	-0.028586	-0.028586	0.405113	0.405113	-70.511997	-70.511997	-69.643770	-69.643770
2.800191	4.568160	-0.725334	0.075479	0.000000	-4.292589	-4.292589	-1.599643	-1.599643	2.095960	2.095960	2.657154	2.657154	-77.440153	-77.440153	-73.153576	-73.153576
2.820192	5.027354	1.075824	0.063739	0.000000	-3.983041	-3.983041	-1.686084	-1.686084	3.836263	3.836263	4.297798	4.297798	-37.396657	-37.396657	-28.031312	-28.031312
2.840193	3.395922	3.394739	0.015085	0.000000	-1.276602	-1.276602	-0.887486	-0.887486	4.390613	4.390613	4.688976	4.688976	31.008789	31.008789	49.245991	49.245991
2.860195	0.345825	5.212919	-0.047062	0.000000	2.670886	2.670886	0.976059	0.976059	3.430900	3.430900	3.114228	3.114228	96.409554	96.409554	105.708816	105.708816
2.880196	-2.836737	5.559705	-0.092783	0.000000	5.992916	5.992916	2.453803	2.453803	1.284756	1.284756	0.856987	0.856987	128.878261	128.878261	140.911342	140.911342
2.900197	-4.786467	3.944317	-0.104027	-0.000000	7.121469	7.121469	3.130006	3.130006	-1.270424	-1.270424	-1.741568	-1.741568	110.041222	110.041222	116.375253	116.375253
