ChassisSim Rig Replay Log
R LS Bump 15K N/m/s, bypass 35mm
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
1.220000	-7.309405	-18.009377	0.072188	0.000000	-7.480997	-7.480997	-4.518743	-4.518743	-11.554944	-11.554944	-11.452470	-11.452470	-132.819584	-132.819584	-158.112590	-158.112590
1.240000	-5.417578	-16.080005	0.079232	0.000000	-7.837888	-7.837888	-4.596975	-4.596975	-9.427191	-9.427191	-9.295019	-9.295019	-126.119593	-126.119593	-148.857791	-148.857791
1.260000	-2.847982	-12.154683	0.075237	0.000000	-7.300760	-7.300760	-4.303819	-4.303819	-6.011192	-6.011192	-5.787225	-5.787225	-100.343682	-100.343682	-113.902026	-113.902026
1.280000	0.076838	-6.635309	0.055121	0.000000	-5.709687	-5.709687	-3.571707	-3.571707	-1.757616	-1.757616	-1.515834	-1.515834	-59.247983	-59.247983	-63.040417	-63.040417
1.300000	2.975449	-0.158798	0.020401	-0.000000	-3.186607	-3.186607	-2.303614	-2.303614	2.802680	2.802680	2.805425	2.805425	-7.545744	-7.545744	-8.893695	-8.893695
1.320000	5.456281	6.509731	-0.015798	-0.000000	-0.133396	-0.133396	-0.629375	-0.629375	7.011910	7.011910	6.842710	6.842710	46.575351	46.575351	50.371460	50.371460
1.340000	7.171618	12.540859	-0.043514	0.000000	3.002283	3.002283	1.221064	1.221064	10.279493	10.279493	10.228571	10.228571	95.429296	95.429296	114.362867	114.362867
1.360000	7.869462	17.110513	-0.067567	0.000000	5.884000	5.884000	2.985612	2.985612	12.277602	12.277602	12.332736	12.332736	136.566915	136.566915	168.647140	168.647140
1.380000	7.435333	19.513243	-0.094043	0.000000	8.248408	8.248408	4.295427	4.295427	12.751493	12.751493	12.729467	12.729467	165.614192	165.614192	201.252856	201.252856
1.400000	5.916710	19.291852	-0.116001	0.000000	9.715440	9.715440	5.083728	5.083728	11.489018	11.489018	11.174743	11.174743	174.460557	174.460557	201.032843	201.032843
1.420000	3.524660	16.360549	-0.117040	0.000000	9.922357	9.922357	5.317945	5.317945	8.380004	8.380004	7.972955	7.972955	152.974044	152.974044	171.058824	171.058824
1.440000	0.610260	11.021742	-0.094268	0.000000	8.514355	8.514355	4.543857	4.543857	4.042889	4.042889	3.996307	3.996307	109.099257	109.099257	131.074737	131.074737
1.460000	-2.382798	3.894129	-0.064175	0.000000	5.810814	5.810814	2.979014	2.979014	-0.842607	-0.842607	-0.742274	-0.742274	50.300434	50.300434	65.197498	65.197498
1.480000	-4.983900	-4.132178	-0.037283	0.000000	2.233955	2.233955	0.691818	0.691818	-5.579745	-5.579745	-5.646515	-5.646515	-16.379313	-16.379313	-22.387517	-22.387517
1.500000	-6.770324	-11.943328	-0.005592	-0.000000	-1.875473	-1.875473	-1.967136	-1.967136	-9.640118	-9.640118	-9.829470	-9.829470	-87.601039	-87.601039	-114.028445	-114.028445
1.520000	-7.439392	-18.356627	0.037970	-0.000000	-6.134432	-6.134432	-4.493845	-4.493845	-12.452784	-12.452784	-12.518357	-12.518357	-155.055144	-155.055144	-191.736414	-191.736414
1.540000	-6.865363	-22.305670	0.086011	0.000000	-9.918758	-9.918758	-6.453896	-6.453896	-13.457430	-13.457430	-13.283915	-13.283915	-205.162498	-205.162498	-243.773683	-243.773683
1.560000	-5.129803	-23.026552	0.122930	0.000000	-12.466032	-12.466032	-7.550068	-7.550068	-12.332902	-12.332902	-12.021202	-12.021202	-225.219355	-225.219355	-262.896988	-262.896988
1.580000	-2.517706	-20.210487	0.137606	-0.000000	-13.155657	-13.155657	-7.634850	-7.634850	-9.166646	-9.166646	-8.815517	-8.815517	-208.893527	-208.893527	-241.520163	-241.520163
1.600000	0.522925	-14.134851	0.122890	-0.000000	-11.768694	-11.768694	-6.957900	-6.957900	-4.289211	-4.289211	-3.819358	-3.819358	-152.356706	-152.356706	-168.036322	-168.036322
1.620000	3.453776	-5.650043	0.079771	0.000000	-8.186163	-8.186163	-4.885731	-4.885731	1.299725	1.299725	1.423047	1.423047	-69.776622	-69.776622	-80.138787	-80.138787
1.640000	5.740439	3.981495	0.024401	0.000000	-3.110057	-3.110057	-1.937381	-1.937381	6.707723	6.707723	6.594619	6.594619	27.707642	27.707642	29.505683	29.505683
1.660000	6.952118	13.261952	-0.027371	-0.000000	2.628717	2.628717	1.511076	1.511076	10.950100	10.950100	10.941348	10.941348	122.746126	122.746126	149.286869	149.286869
1.680000	6.848112	20.624549	-0.078253	-0.000000	8.190470	8.190470	4.844401	4.844401	13.461923	13.461923	13.530253	13.530253	205.095791	205.095791	252.765430	252.765430
1.700000	5.433049	24.707724	-0.131380	-0.000000	12.794326	12.794326	7.335611	7.335611	13.831020	13.831020	13.739341	13.739341	261.728066	261.728066	315.894302	315.894302
1.720000	2.967340	24.622345	-0.175648	-0.000000	15.572968	15.572968	8.507496	8.507496	11.845493	11.845493	11.434744	11.434744	277.819573	277.819573	323.538199	323.538199
1.740000	-0.072923	20.202577	-0.185242	-0.000000	15.768705	15.768705	8.584652	8.584652	7.506139	7.506139	6.752453	6.752453	238.434751	238.434751	262.100926	262.100926
1.760000	-3.082484	12.061260	-0.151986	-0.000000	12.896793	12.896793	6.617349	6.617349	1.746522	1.746522	1.532650	1.532650	153.225604	153.225604	178.471688	178.471688
1.780000	-5.445529	1.471731	-0.095925	-0.000000	7.510928	7.510928	3.380887	3.380887	-4.277239	-4.277239	-4.251542	-4.251542	39.138913	39.138913	48.703172	48.703172
1.800000	-6.663849	-9.813715	-0.036468	0.000000	0.619102	0.619102	-0.893672	-0.893672	-9.429738	-9.429738	-9.515116	-9.515116	-83.915343	-83.915343	-105.491889	-105.491889
1.820000	-6.467758	-19.776459	0.029249	0.000000	-6.707576	-6.707576	-5.373388	-5.373388	-12.957281	-12.957281	-13.112318	-13.112318	-200.739505	-200.739505	-250.763395	-250.763395
1.840000	-4.884213	-26.505183	0.103181	-0.000000	-13.345710	-13.345710	-9.073012	-9.073012	-14.249806	-14.249806	-14.184496	-14.184496	-291.443419	-291.443419	-353.186835	-353.186835
1.860000	-2.243752	-28.578119	0.170619	-0.000000	-18.013077	-18.013077	-11.181801	-11.181801	-12.930402	-12.930402	-12.517103	-12.517103	-333.847524	-333.847524	-391.681486	-391.681486
1.880000	0.879996	-25.387189	0.207111	0.000000	-19.516532	-19.516532	-11.360396	-11.360396	-9.077756	-9.077756	-8.382771	-8.382771	-312.305487	-312.305487	-354.769935	-354.769935
1.900000	3.789535	-17.370571	0.189245	0.000000	-17.259243	-17.259243	-9.929644	-9.929644	-3.174084	-3.174084	-2.375640	-2.375640	-219.803348	-219.803348	-237.459008	-237.459008
1.920000	5.818222	-5.930522	0.122645	-0.000000	-11.246714	-11.246714	-6.118474	-6.118474	3.257063	3.257063	3.391479	3.391479	-82.761413	-82.761413	-95.563050	-95.563050
1.940000	6.486746	6.837086	0.037302	-0.000000	-2.872927	-2.872927	-1.174769	-1.174769	8.905702	8.905702	8.839813	8.839813	72.938521	72.938521	86.454513	86.454513
1.960000	5.624146	18.491030	-0.047103	0.000000	6.221907	6.221907	4.258745	4.258745	12.644846	12.644846	12.669464	12.669464	217.221184	217.221184	265.824929	265.824929
1.980000	3.421447	26.666681	-0.131002	0.000000	14.391007	14.391007	8.914360	8.914360	13.948194	13.948194	13.917861	13.917861	327.597360	327.597360	398.538748	398.538748
2.000000	0.399857	29.585305	-0.208263	-0.000000	20.105963	20.105963	11.637856	11.637856	12.575032	12.575032	12.213434	12.213434	380.198576	380.198576	450.228186	450.228186
2.020000	-2.704699	26.493396	-0.251904	-0.000000	21.972504	21.972504	12.189695	12.189695	8.615002	8.615002	7.614311	7.614311	354.820979	354.820979	395.159573	395.159573
2.040000	-5.117470	17.917423	-0.233506	-0.000000	19.232212	19.232212	9.950465	9.950465	2.691769	2.691769	1.975273	1.975273	246.087127	246.087127	272.524007	272.524007
2.060000	-6.220361	5.530905	-0.160363	-0.000000	12.090888	12.090888	5.414364	5.414364	-3.594002	-3.594002	-3.792730	-3.792730	84.653440	84.653440	95.521602	95.521602
2.080000	-5.717518	-8.192691	-0.065631	-0.000000	2.266507	2.266507	-0.533045	-0.533045	-8.828045	-8.828045	-8.882715	-8.882715	-94.683547	-94.683547	-117.567884	-117.567884
2.100000	-3.725271	-20.395285	0.035309	-0.000000	-8.188702	-8.188702	-6.719921	-6.719921	-12.037942	-12.037942	-12.080079	-12.080079	-257.706039	-257.706039	-315.966367	-315.966367
2.120000	-0.757137	-28.444100	0.136570	0.000000	-17.237155	-17.237155	-11.636812	-11.636812	-12.691110	-12.691110	-12.553991	-12.553991	-371.909283	-371.909283	-448.349863	-448.349863
2.140000	2.399200	-30.588864	0.266543	0.000000	-23.649394	-23.649394	-12.323120	-12.323120	-9.207797	-9.207797	-11.060411	-11.060411	-363.111004	-363.111004	-511.775896	-511.775896
2.160000	4.886469	-26.508304	0.359340	-0.000000	-23.649394	-23.649394	-12.323120	-12.323120	-7.259145	-7.259145	-4.463445	-4.463445	-378.374193	-378.374193	-359.418622	-359.418622
2.180000	6.012391	-16.943719	0.311019	-0.000000	-20.091800	-20.091800	-9.762954	-9.762954	-2.761586	-2.761586	0.416289	0.416289	-277.944207	-277.944207	-214.421341	-214.421341
2.200000	5.450028	-3.965904	0.102227	0.000000	-10.976836	-10.976836	-5.189236	-5.189236	5.360201	5.360201	3.879633	3.879633	-5.400595	-5.400595	-61.669829	-61.669829
2.220000	3.344243	9.572417	-0.060833	-0.000000	1.667949	1.667949	0.655767	0.655767	9.092922	9.092922	7.442477	7.442477	177.724975	177.724975	153.472073	153.472073
2.240000	0.287236	20.657436	-0.117976	-0.000000	12.070589	12.070589	7.151722	7.151722	10.149718	10.149718	10.104100	10.104100	306.953623	306.953623	371.700361	371.700361
2.260000	-2.838201	26.796092	-0.156716	-0.000000	19.291581	19.291581	12.000990	12.000990	9.329742	9.329742	10.083580	10.083580	379.371386	379.371386	491.416528	491.416528
2.280000	-5.109546	26.614997	-0.226028	-0.000000	22.678432	22.678432	13.400813	13.400813	7.256761	7.256761	6.931448	6.931448	386.212912	386.212912	459.929347	459.929347
2.300000	-5.839876	20.328986	-0.266840	-0.000000	21.330768	21.330768	11.321296	11.321296	3.616736	3.616736	2.165853	2.165853	296.330895	296.330895	306.331404	306.331404
2.320000	-4.795006	9.623624	-0.217484	-0.000000	14.572671	14.572671	6.184186	6.184186	-0.774530	-0.774530	-1.759911	-1.759911	127.292998	127.292998	117.394874	117.394874
2.340000	-2.281542	-2.839545	-0.095914	0.000000	4.074026	4.074026	0.022360	0.022360	-4.682547	-4.682547	-4.788986	-4.788986	-73.141446	-73.141446	-93.743327	-93.743327
2.360000	0.929903	-14.065402	0.039068	0.000000	-7.170730	-7.170730	-6.004971	-6.004971	-6.929009	-6.929009	-6.470470	-6.470470	-243.947995	-243.947995	-280.307573	-280.307573
2.380000	3.832148	-21.449669	0.144304	0.000000	-16.076450	-16.076450	-10.511528	-10.511528	-7.207945	-7.207945	-6.653492	-6.653492	-343.868243	-343.868243	-398.349305	-398.349305
2.400000	5.495683	-23.419351	0.206326	-0.000000	-20.554556	-20.554556	-12.320026	-12.320026	-5.896666	-5.896666	-5.352181	-5.352181	-355.467911	-355.467911	-412.911411	-412.911411
2.420000	5.372614	-19.843360	0.216110	0.000000	-19.813781	-19.813781	-11.513995	-11.513995	-3.486520	-3.486520	-2.505707	-2.505707	-277.094629	-277.094629	-300.884681	-300.884681
2.440000	3.489428	-12.030919	0.166209	-0.000000	-14.132394	-14.132394	-7.537480	-7.537480	-0.769712	-0.769712	-0.217498	-0.217498	-133.845912	-133.845912	-141.918873	-141.918873
2.460000	0.457456	-2.264596	0.071915	-0.000000	-5.265828	-5.265828	-2.231257	-2.231257	1.556590	1.556590	1.644527	1.644527	33.254170	33.254170	44.109977	44.109977
2.480000	-2.713392	6.891996	-0.031561	-0.000000	4.158395	4.158395	3.045302	3.045302	2.937877	2.937877	2.757496	2.757496	175.422600	175.422600	207.232917	207.232917
2.500000	-4.945582	13.220486	-0.121069	0.000000	11.579535	11.579535	6.824302	6.824302	3.393364	3.393364	3.025427	3.025427	259.482725	259.482725	302.634234	302.634234
2.520000	-5.463427	15.444251	-0.179393	0.000000	15.223662	15.223662	8.211630	8.211630	3.155091	3.155091	2.508059	2.508059	268.484902	268.484902	303.264416	303.264416
2.540000	-4.073770	13.566418	-0.182682	0.000000	14.449492	14.449492	7.503031	7.503031	2.297998	2.297998	1.397336	1.397336	198.769472	198.769472	207.921286	207.921286
2.560000	-1.253065	8.706639	-0.130768	0.000000	9.654603	9.654603	4.288591	4.288591	1.475051	1.475051	1.230837	1.230837	85.294618	85.294618	94.452486	94.452486
2.580000	2.001590	2.614743	-0.054176	-0.000000	2.894392	2.894392	0.454856	0.454856	0.922857	0.922857	1.027064	1.027064	-33.374986	-33.374986	-36.876512	-36.876512
2.600000	4.516850	-2.902091	0.017187	0.000000	-3.518459	-3.518459	-3.022341	-3.022341	0.657396	0.657396	0.869872	0.869872	-119.981171	-119.981171	-138.309450	-138.309450
2.620000	5.367396	-6.489464	0.071219	-0.000000	-7.750791	-7.750791	-5.025646	-5.025646	0.324297	0.324297	0.622642	0.622642	-156.731193	-156.731193	-179.908934	-179.908934
2.640000	4.226716	-7.617884	0.099182	0.000000	-8.911807	-8.911807	-5.171222	-5.171222	-0.293587	-0.293587	0.224107	0.224107	-140.356369	-140.356369	-151.794909	-151.794909
2.660000	1.508200	-6.683603	0.085102	-0.000000	-7.155142	-7.155142	-4.154031	-4.154031	-0.991934	-0.991934	-0.294975	-0.294975	-77.425999	-77.425999	-67.768759	-67.768759
2.680000	-1.768866	-4.689886	0.031993	-0.000000	-3.318499	-3.318499	-1.946176	-1.946176	-1.904153	-1.904153	-1.884761	-1.884761	-3.801385	-3.801385	-3.511286	-3.511286
2.700000	-4.351991	-2.724946	-0.027355	-0.000000	0.610704	0.610704	-0.164090	-0.164090	-2.752054	-2.752054	-3.146843	-3.146843	50.149316	50.149316	46.294142	46.294142
2.720000	-5.234738	-1.519219	-0.059986	-0.000000	2.930765	2.930765	0.820818	0.820818	-3.240357	-3.240357	-3.714397	-3.714397	62.142934	62.142934	57.871432	57.871432
2.740000	-4.059462	-1.194497	-0.054423	-0.000000	2.939247	2.939247	1.035700	1.035700	-3.030288	-3.030288	-3.493081	-3.493081	31.710206	31.710206	20.965671	20.965671
2.760000	-1.278856	-1.293641	-0.021172	0.000000	0.914445	0.914445	-0.037252	-0.037252	-1.716627	-1.716627	-1.678478	-1.678478	-14.473184	-14.473184	-16.480052	-16.480052
2.780000	2.001783	-1.118382	0.014593	0.000000	-1.671787	-1.671787	-1.290747	-1.290747	0.400359	0.400359	0.643546	0.643546	-50.951093	-50.951093	-52.923812	-52.923812
2.800000	4.454332	-0.124198	0.034724	-0.000000	-3.302575	-3.302575	-2.004823	-2.004823	2.657963	2.657963	2.842551	2.842551	-56.871589	-56.871589	-62.316226	-62.316226
2.820000	5.066972	1.785316	0.036728	-0.000000	-3.064360	-3.064360	-1.768292	-1.768292	4.217251	4.217251	4.518383	4.518383	-26.987090	-26.987090	-21.636183	-21.636183
2.840000	3.573755	4.070064	0.013481	-0.000000	-0.802410	-0.802410	-0.604186	-0.604186	4.557800	4.557800	4.994571	4.994571	30.806947	30.806947	54.339555	54.339555
2.860000	0.587914	5.775391	-0.032597	-0.000000	2.751860	2.751860	1.433341	1.433341	3.500030	3.500030	3.460441	3.460441	91.400911	91.400911	110.221050	110.221050
2.880000	-2.633269	5.970971	-0.079333	-0.000000	5.943931	5.943931	2.877008	2.877008	1.381508	1.381508	1.076247	1.076247	126.122256	126.122256	142.339078	142.339078
2.900000	-4.709826	4.185022	-0.099814	0.000000	7.143425	7.143425	3.449962	3.449962	-1.162779	-1.162779	-1.765684	-1.765684	111.634316	111.634316	113.417968	113.417968
