ChassisSim Rig Replay Log
R LS Bump 16K N/m/s, bypass 45mm, R LS Rebound 12K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
6.760000	-0.362379	0.136411	0.080338	-0.000000	-1.492858	-1.492858	-0.444759	-0.444759	-0.301475	-0.301475	2.316020	2.316020	2.242592	2.242592	102.205072	102.205072
6.780000	-2.614629	0.272443	0.012416	-0.000000	1.178408	1.178408	1.279075	1.279075	-1.373867	-1.373867	-0.888143	-0.888143	38.587190	38.587190	66.292946	66.292946
6.800000	-0.508198	-0.360841	-0.077852	0.000000	1.654567	1.654567	0.600542	0.600542	-0.172350	-0.172350	-2.663957	-2.663957	10.094151	10.094151	-82.026173	-82.026173
6.820000	2.438281	-0.711438	-0.045178	0.000000	-0.817440	-0.817440	-1.619145	-1.619145	1.386420	1.386420	0.134902	0.134902	-32.844288	-32.844288	-88.165697	-88.165697
6.840000	1.280228	-0.191571	0.056707	-0.000000	-2.010030	-2.010030	-1.401691	-1.401691	0.567835	0.567835	2.560481	2.560481	-21.821879	-21.821879	48.366744	48.366744
6.860000	-2.030826	0.321247	0.060362	-0.000000	-0.057705	-0.057705	0.834460	0.834460	-1.198655	-1.198655	0.661428	0.661428	26.133989	26.133989	103.001080	103.001080
6.880000	-1.889374	-0.040101	-0.040230	0.000000	1.767780	1.767780	1.231134	1.231134	-0.963419	-0.963419	-2.256332	-2.256332	28.532092	28.532092	-13.472765	-13.472765
6.900000	1.464321	-0.654529	-0.076480	0.000000	0.386875	0.386875	-0.833358	-0.833358	0.916447	0.916447	-1.332582	-1.332582	-17.392919	-17.392919	-106.940003	-106.940003
6.920000	2.302644	-0.477731	0.011354	0.000000	-1.836876	-1.836876	-1.723874	-1.723874	1.275377	1.275377	1.676096	1.676096	-31.750998	-31.750998	-24.370134	-24.370134
6.940000	-0.812525	0.178076	0.073576	-0.000000	-1.074721	-1.074721	-0.231417	-0.231417	-0.550003	-0.550003	1.976269	1.976269	8.552348	8.552348	106.465903	106.465903
6.960000	-2.514448	0.190327	0.006925	-0.000000	1.316046	1.316046	1.313728	1.313728	-1.462169	-1.462169	-1.123988	-1.123988	32.638159	32.638159	53.480877	53.480877
6.980000	0.141637	-0.455284	-0.073796	0.000000	1.199584	1.199584	0.295554	0.295554	0.136753	0.136753	-2.330473	-2.330473	-0.572291	-0.572291	-94.223079	-94.223079
7.000000	2.540144	-0.643032	-0.033042	0.000000	-1.205672	-1.205672	-1.710270	-1.710270	1.567083	1.567083	0.559409	0.559409	-30.286062	-30.286062	-75.862376	-75.862376
7.020000	0.495278	-0.048943	0.058258	-0.000000	-1.604827	-1.604827	-1.148375	-1.148375	0.216002	0.216002	2.449997	2.449997	-8.284958	-8.284958	74.232128	74.232128
7.040000	-2.408809	0.289345	0.044641	-0.000000	0.569420	0.569420	1.110180	1.110180	-1.516962	-1.516962	-0.004167	-0.004167	27.881826	27.881826	91.980494	91.980494
7.060000	-1.060566	-0.221836	-0.049993	0.000000	1.522207	1.522207	1.005766	1.005766	-0.612890	-0.612890	-2.390493	-2.390493	13.549950	13.549950	-50.285390	-50.285390
7.080000	2.156490	-0.677647	-0.061698	0.000000	-0.423708	-0.423708	-1.362824	-1.362824	1.409726	1.409726	-0.459747	-0.459747	-23.480811	-23.480811	-100.054200	-100.054200
7.100000	1.531730	-0.270318	0.029649	-0.000000	-1.757251	-1.757251	-1.554851	-1.554851	0.911644	0.911644	2.080258	2.080258	-18.925498	-18.925498	20.438424	20.438424
7.120000	-1.820689	0.267925	0.063064	-0.000000	-0.178302	-0.178302	0.534487	0.534487	-1.185608	-1.185608	0.994839	0.994839	20.089072	20.089072	107.627784	107.627784
7.140000	-1.899524	-0.021650	-0.019063	-0.000000	1.497230	1.497230	1.263160	1.263160	-1.192937	-1.192937	-1.826189	-1.826189	21.690738	21.690738	3.292783	3.292783
7.160000	1.436371	-0.612508	-0.070419	0.000000	0.255330	0.255330	-0.646000	-0.646000	0.945602	0.945602	-1.368841	-1.368841	-15.677881	-15.677881	-107.185124	-107.185124
7.180000	2.165168	-0.443308	-0.001031	0.000000	-1.645883	-1.645883	-1.707385	-1.707385	1.416315	1.416315	1.429826	1.429826	-23.054839	-23.054839	-28.463269	-28.463269
7.200000	-1.033500	0.171654	0.063522	-0.000000	-0.738988	-0.738988	-0.226546	-0.226546	-0.668292	-0.668292	1.751051	1.751051	11.796625	11.796625	106.272634	106.272634
7.220000	-2.337341	0.119190	0.009295	-0.000000	1.287731	1.287731	1.285531	1.285531	-1.559296	-1.559296	-1.112989	-1.112989	24.045671	24.045671	47.106263	47.106263
7.240000	0.635865	-0.498866	-0.064709	0.000000	0.729592	0.729592	0.095839	0.095839	0.381352	0.381352	-1.958343	-1.958343	-8.397317	-8.397317	-98.932731	-98.932731
7.260000	2.429353	-0.553190	-0.026265	0.000000	-1.385759	-1.385759	-1.708050	-1.708050	1.676201	1.676201	0.788910	0.788910	-23.345328	-23.345328	-62.869950	-62.869950
7.280000	-0.260916	0.051186	0.053406	-0.000000	-1.087603	-1.087603	-0.842136	-0.842136	-0.135942	-0.135942	2.103426	2.103426	4.355642	4.355642	89.998714	89.998714
7.300000	-2.456779	0.199967	0.030380	-0.000000	0.993640	0.993640	1.192765	1.192765	-1.702343	-1.702343	-0.484711	-0.484711	23.469804	23.469804	75.488661	75.488661
7.320000	-0.079735	-0.378646	-0.052031	0.000000	1.009236	1.009236	0.623163	0.623163	-0.141088	-0.141088	-2.159759	-2.159759	-2.393965	-2.393965	-79.089242	-79.089242
7.340000	2.435632	-0.607957	-0.043337	0.000000	-1.082164	-1.082164	-1.606643	-1.606643	1.729955	1.729955	0.262796	0.262796	-22.026121	-22.026121	-83.081230	-83.081230
7.360000	0.379405	-0.061113	0.039563	-0.000000	-1.278477	-1.278477	-1.205422	-1.205422	0.325363	0.325363	2.106418	2.106418	-1.214647	-1.214647	65.498690	65.498690
7.380000	-2.381095	0.233673	0.043450	-0.000000	0.693910	0.693910	1.038213	1.038213	-1.676930	-1.676930	-0.005858	-0.005858	22.052511	22.052511	90.797336	90.797336
7.400000	-0.635278	-0.276137	-0.038028	0.000000	1.150530	1.150530	0.909336	0.909336	-0.561346	-0.561346	-2.083250	-2.083250	1.838199	1.838199	-54.828397	-54.828397
7.420000	2.306727	-0.624010	-0.052651	0.000000	-0.808316	-0.808316	-1.423251	-1.423251	1.652704	1.652704	-0.149327	-0.149327	-20.552799	-20.552799	-93.881117	-93.881117
7.440000	0.847317	-0.150552	0.026239	-0.000000	-1.372132	-1.372132	-1.381977	-1.381977	0.687281	0.687281	1.934107	1.934107	-4.525557	-4.525557	41.008000	41.008000
7.460000	-2.224063	0.236263	0.049499	-0.000000	0.453810	0.453810	0.815780	0.815780	-1.565252	-1.565252	0.367230	0.367230	20.753214	20.753214	99.041958	99.041958
7.480000	-1.017287	-0.200334	-0.025778	0.000000	1.206819	1.206819	1.040838	1.040838	-0.867752	-0.867752	-1.896741	-1.896741	4.221816	4.221816	-33.098462	-33.098462
7.500000	2.142487	-0.618046	-0.056094	0.000000	-0.608970	-0.608970	-1.198011	-1.198011	1.527055	1.527055	-0.462652	-0.462652	-19.447932	-19.447932	-99.566168	-99.566168
7.520000	1.147914	-0.212680	0.015456	0.000000	-1.406896	-1.406896	-1.465777	-1.465777	0.944688	0.944688	1.737871	1.737871	-5.888958	-5.888958	22.070072	22.070072
7.540000	-2.069298	0.224641	0.050955	-0.000000	0.298111	0.298111	0.598817	0.598817	-1.441856	-1.441856	0.624695	0.624695	19.851517	19.851517	102.942131	102.942131
7.560000	-1.242218	-0.152204	-0.016624	-0.000000	1.215874	1.215874	1.095175	1.095175	-1.068287	-1.068287	-1.716427	-1.716427	5.008511	5.008511	-17.646605	-17.646605
7.580000	2.009862	-0.604245	-0.056163	0.000000	-0.495561	-0.495561	-1.009992	-1.009992	1.416797	1.416797	-0.657070	-0.657070	-18.812458	-18.812458	-101.908023	-101.908023
7.600000	1.303007	-0.247338	0.008068	0.000000	-1.407031	-1.407031	-1.497659	-1.497659	1.102397	1.102397	1.582873	1.582873	-5.824750	-5.824750	10.264629	10.264629
7.620000	-1.967814	0.210600	0.050053	-0.000000	0.229382	0.229382	0.447491	0.447491	-1.356094	-1.356094	0.758367	0.758367	19.405283	19.405283	104.147746	104.147746
7.640000	-1.332525	-0.130506	-0.011021	-0.000000	1.201669	1.201669	1.104826	1.104826	-1.176477	-1.176477	-1.587525	-1.587525	4.466699	4.466699	-9.298333	-9.298333
7.660000	1.945232	-0.591475	-0.054692	0.000000	-0.467783	-0.467783	-0.901929	-0.901929	1.360481	1.360481	-0.732343	-0.732343	-18.584322	-18.584322	-102.298394	-102.298394
7.680000	1.332227	-0.256607	0.004204	0.000000	-1.385634	-1.385634	-1.494644	-1.494644	1.169506	1.169506	1.488707	1.488707	-4.651011	-4.651011	5.576241	5.576241
7.700000	-1.942781	0.199682	0.048226	-0.000000	0.243066	0.243066	0.386323	0.386323	-1.334637	-1.334637	0.776382	0.776382	19.310755	19.310755	103.865599	103.865599
7.720000	-1.302680	-0.133396	-0.008848	-0.000000	1.171665	1.171665	1.086058	1.086058	-1.201932	-1.201932	-1.523684	-1.523684	2.741865	2.741865	-8.013070	-8.013070
7.740000	1.959787	-0.583123	-0.052696	0.000000	-0.520878	-0.520878	-0.887854	-0.887854	1.375798	1.375798	-0.697414	-0.697414	-18.564353	-18.564353	-101.513227	-101.513227
7.760000	1.243561	-0.242532	0.003606	0.000000	-1.342981	-1.342981	-1.464577	-1.464577	1.150994	1.150994	1.456565	1.456565	-2.456805	-2.456805	7.740223	7.740223
7.780000	-1.994245	0.192646	0.046103	-0.000000	0.332921	0.332921	0.418221	0.418221	-1.386105	-1.386105	0.689403	0.689403	19.302003	19.302003	102.508110	102.508110
7.800000	-1.153756	-0.159026	-0.009752	-0.000000	1.119220	1.119220	1.043386	1.043386	-1.144615	-1.144615	-1.520585	-1.520585	-0.134163	-0.134163	-13.582764	-13.582764
7.820000	2.042768	-0.577421	-0.050442	0.000000	-0.647352	-0.647352	-0.963272	-0.963272	1.463002	1.463002	-0.561127	-0.561127	-18.408171	-18.408171	-99.479011	-99.479011
7.840000	1.031565	-0.206277	0.005890	0.000000	-1.267981	-1.267981	-1.406255	-1.406255	1.043392	1.043392	1.475834	1.475834	0.818654	0.818654	16.559808	16.559808
7.860000	-2.100487	0.186196	0.043629	-0.000000	0.490303	0.490303	0.531686	0.531686	-1.502542	-1.502542	0.505873	0.505873	18.946334	18.946334	99.563665	99.563665
7.880000	-0.875017	-0.205712	-0.013309	-0.000000	1.025183	1.025183	0.969691	0.969691	-0.992598	-0.992598	-1.559669	-1.559669	-4.122777	-4.122777	-25.712271	-25.712271
7.900000	2.160939	-0.568524	-0.047595	0.000000	-0.833926	-0.833926	-1.107790	-1.107790	1.604220	1.604220	-0.333474	-0.333474	-17.631377	-17.631377	-95.300203	-95.300203
7.920000	0.682303	-0.149639	0.010580	0.000000	-1.140591	-1.140591	-1.310957	-1.310957	0.835031	0.835031	1.524973	1.524973	5.242404	5.242404	31.750630	31.750630
7.940000	-2.215966	0.172523	0.040190	-0.000000	0.698316	0.698316	0.697701	0.697701	-1.656722	-1.656722	0.237642	0.237642	17.665081	17.665081	93.734316	93.734316
7.960000	-0.452337	-0.271387	-0.018955	-0.000000	0.859450	0.859450	0.847898	0.847898	-0.725150	-0.725150	-1.607992	-1.607992	-9.010393	-9.010393	-43.693636	-43.693636
7.980000	2.255703	-0.547392	-0.043305	0.000000	-1.055760	-1.055760	-1.278997	-1.278997	1.758537	1.758537	-0.035013	-0.035013	-15.674618	-15.674618	-87.511738	-87.511738
8.000000	0.185447	-0.076732	0.017000	0.000000	-0.933020	-0.933020	-1.162797	-1.162797	0.508546	0.508546	1.567583	1.567583	10.589265	10.589265	52.342802	52.342802
8.020000	-2.268691	0.140302	0.034750	-0.000000	0.923748	0.923748	0.860792	0.860792	-1.795812	-1.795812	-0.086423	-0.086423	14.852104	14.852104	83.358661	83.358661
8.040000	0.115833	-0.350937	-0.025932	-0.000000	0.590359	0.590359	0.643877	0.643877	-0.322277	-0.322277	-1.605382	-1.605382	-14.206475	-14.206475	-65.343267	-65.343267
8.060000	2.242221	-0.501917	-0.036416	0.000000	-1.267670	-1.267670	-1.406832	-1.406832	1.857374	1.857374	0.293541	0.293541	-12.025381	-12.025381	-74.442967	-74.442967
8.080000	-0.445896	0.005287	0.024259	0.000000	-0.619058	-0.619058	-0.918354	-0.918354	0.051389	0.051389	1.528241	1.528241	16.044356	16.044356	75.020292	75.020292
8.100000	-2.162971	0.077950	0.026290	-0.000000	1.106830	1.106830	0.959339	0.959339	-1.837897	-1.837897	-0.433995	-0.433995	10.080558	10.080558	66.107705	66.107705
8.120000	0.795218	-0.433994	-0.033246	0.000000	0.201786	0.201786	0.295952	0.295952	0.217900	0.217900	-1.452549	-1.452549	-18.560122	-18.560122	-85.579090	-85.579090
8.140000	2.018009	-0.421998	-0.026319	0.000000	-1.391496	-1.391496	-1.455957	-1.455957	1.807814	1.807814	0.638693	0.638693	-6.396025	-6.396025	-52.783733	-52.783733
8.160000	-1.149648	0.083100	0.031081	-0.000000	-0.191142	-0.191142	-0.515565	-0.515565	-0.524452	-0.524452	1.299139	1.299139	20.020076	20.020076	93.294436	93.294436
8.180000	-1.796229	-0.020595	0.014672	-0.000000	1.168508	1.168508	0.997713	0.997713	-1.698668	-1.698668	-0.818821	-0.818821	2.816765	2.816765	37.546463	37.546463
8.200000	1.490011	-0.502475	-0.039159	0.000000	-0.292186	-0.292186	-0.224114	-0.224114	0.851957	0.851957	-1.065972	-1.065972	-20.403989	-20.403989	-97.508430	-97.508430
8.220000	1.490187	-0.304350	-0.013097	0.000000	-1.339645	-1.339645	-1.411571	-1.411571	1.519287	1.519287	0.984112	0.984112	1.248066	1.248066	-19.565853	-19.565853
8.240000	-1.792227	0.134332	0.035280	-0.000000	0.320289	0.320289	0.039037	0.039037	-1.149799	-1.149799	0.822234	0.822234	20.469651	20.469651	99.776918	99.776918
8.260000	-1.098300	-0.153454	0.000228	-0.000000	1.037139	1.037139	0.938396	0.938396	-1.305179	-1.305179	-1.188234	-1.188234	-6.849815	-6.849815	-3.084193	-3.084193
8.280000	2.028201	-0.529746	-0.040926	0.000000	-0.824347	-0.824347	-0.825164	-0.825164	1.459589	1.459589	-0.465436	-0.465436	-18.089204	-18.089204	-95.232619	-95.232619
8.300000	0.627172	-0.158553	0.002314	0.000000	-1.066071	-1.066071	-1.244463	-1.244463	0.956435	0.956435	1.267699	1.267699	10.744114	10.744114	24.089426	24.089426
8.320000	-2.167696	0.129551	0.033744	-0.000000	0.819407	0.819407	0.588090	0.588090	-1.665826	-1.665826	0.180089	0.180089	15.889063	15.889063	89.664510	89.664510
8.340000	-0.093763	-0.304496	-0.015297	-0.000000	0.635438	0.635438	0.703338	0.703338	-0.601593	-0.601593	-1.402510	-1.402510	-16.373216	-16.373216	-49.575887	-49.575887
8.360000	2.181361	-0.486449	-0.035309	0.000000	-1.256826	-1.256826	-1.263780	-1.263780	1.832273	1.832273	0.175337	0.175337	-10.980923	-10.980923	-76.604989	-76.604989
8.380000	-0.473090	-0.011545	0.017239	0.000000	-0.542785	-0.542785	-0.909193	-0.909193	0.130913	0.130913	1.353871	1.353871	19.387262	19.387262	69.392367	69.392367
8.400000	-2.044918	0.043289	0.023733	-0.000000	1.134220	1.134220	0.865047	0.865047	-1.835228	-1.835228	-0.418068	-0.418068	6.484297	6.484297	62.189664	62.189664
8.420000	1.032379	-0.438970	-0.028921	-0.000000	-0.021424	-0.021424	0.183515	0.183515	0.349649	0.349649	-1.241064	-1.241064	-21.856298	-21.856298	-86.584539	-86.584539
8.440000	1.744300	-0.359569	-0.021349	0.000000	-1.384627	-1.384627	-1.366931	-1.366931	1.730317	1.730317	0.706428	0.706428	-0.210470	-0.210470	-39.762394	-39.762394
8.460000	-1.532505	0.095845	0.028417	-0.000000	0.163748	0.163748	-0.266524	-0.266524	-0.837170	-0.837170	0.978482	0.978482	22.187001	22.187001	95.736582	95.736582
8.480000	-1.281198	-0.116650	0.006851	-0.000000	1.080659	1.080659	0.898171	0.898171	-1.489509	-1.489509	-0.968102	-0.968102	-6.830872	-6.830872	12.240967	12.240967
8.500000	1.915302	-0.507340	-0.036478	0.000000	-0.768542	-0.768542	-0.622169	-0.622169	1.305316	1.305316	-0.573476	-0.573476	-19.439142	-19.439142	-95.013424	-95.013424
8.520000	0.678102	-0.174763	-0.002260	0.000000	-1.075781	-1.075781	-1.216941	-1.216941	1.069415	1.069415	1.124606	1.124606	12.663105	12.663105	16.722143	16.722143
8.540000	-2.122824	0.110025	0.030571	-0.000000	0.844281	0.844281	0.494517	0.494517	-1.630531	-1.630531	0.196932	0.196932	15.614868	15.614868	88.578194	88.578194
8.560000	0.018416	-0.308665	-0.012736	-0.000000	0.557897	0.557897	0.645057	0.645057	-0.585029	-0.585029	-1.287905	-1.287905	-19.364456	-19.364456	-49.498190	-49.498190
8.580000	2.106753	-0.456967	-0.031900	0.000000	-1.315305	-1.315305	-1.221322	-1.221322	1.836882	1.836882	0.229058	0.229058	-8.484897	-8.484897	-71.696577	-71.696577
8.600000	-0.737679	0.005969	0.016307	0.000000	-0.358517	-0.358517	-0.790651	-0.790651	-0.033199	-0.033199	1.219258	1.219258	22.532041	22.532041	74.388505	74.388505
8.620000	-1.839538	-0.007466	0.019021	-0.000000	1.163217	1.163217	0.828400	0.828400	-1.793322	-1.793322	-0.526985	-0.526985	1.320948	1.320948	50.227108	50.227108
8.640000	1.389569	-0.459095	-0.028774	-0.000000	-0.323849	-0.323849	-0.050057	-0.050057	0.661939	0.661939	-0.997758	-0.997758	-23.238672	-23.238672	-91.000780	-91.000780
8.660000	1.325568	-0.282539	-0.014678	0.000000	-1.300922	-1.300922	-1.282569	-1.282569	1.537552	1.537552	0.829405	0.829405	6.935371	6.935371	-19.137525	-19.137525
8.680000	-1.874881	0.101757	0.027693	-0.000000	0.534719	0.534719	0.054725	0.054725	-1.223361	-1.223361	0.612881	0.612881	20.747506	20.747506	94.925047	94.925047
8.700000	-0.609800	-0.216749	-0.001630	-0.000000	0.848730	0.848730	0.766674	0.766674	-1.107078	-1.107078	-1.098972	-1.098972	-15.967052	-15.967052	-18.341152	-18.341152
8.720000	2.101305	-0.481112	-0.033296	0.000000	-1.148916	-1.148916	-0.970393	-0.970393	1.667853	1.667853	-0.097699	-0.097699	-13.770612	-13.770612	-83.970893	-83.970893
8.740000	-0.219301	-0.062376	0.007366	0.000000	-0.647181	-0.647181	-0.967455	-0.967455	0.451712	0.451712	1.161338	1.161338	21.474793	21.474793	52.342376	52.342376
8.760000	-2.003516	0.034241	0.023047	-0.000000	1.127322	1.127322	0.714460	0.714460	-1.819406	-1.819406	-0.275440	-0.275440	5.761706	5.761706	65.996943	65.996943
8.780000	1.035552	-0.415412	-0.022099	-0.000000	-0.081569	-0.081569	0.208381	0.208381	0.263953	0.263953	-1.102277	-1.102277	-24.643613	-24.643613	-81.379152	-81.379152
8.800000	1.563955	-0.327049	-0.019627	0.000000	-1.366809	-1.366809	-1.257359	-1.257359	1.696730	1.696730	0.653611	0.653611	4.371439	4.371439	-34.875009	-34.875009
8.820000	-1.691619	0.081503	0.023700	0.000000	0.382738	0.382738	-0.168303	-0.168303	-0.972372	-0.972372	0.756003	0.756003	22.920107	22.920107	93.330548	93.330548
8.840000	-0.829137	-0.180491	0.003040	-0.000000	0.939132	0.939132	0.766299	0.766299	-1.293593	-1.293593	-0.964826	-0.964826	-14.890210	-14.890210	-4.883578	-4.883578
8.860000	2.046158	-0.476006	-0.031564	0.000000	-1.081117	-1.081117	-0.822721	-0.822721	1.553930	1.553930	-0.218369	-0.218369	-15.669407	-15.669407	-86.461360	-86.461360
8.880000	-0.084669	-0.085021	0.003721	0.000000	-0.716492	-0.716492	-0.985588	-0.985588	0.600723	0.600723	1.082327	1.082327	21.912830	21.912830	44.204562	44.204562
8.900000	-1.998103	0.033939	0.022656	-0.000000	1.117861	1.117861	0.648670	0.648670	-1.799647	-1.799647	-0.211622	-0.211622	6.248739	6.248739	68.206418	68.206418
8.920000	1.002012	-0.403623	-0.019492	-0.000000	-0.072213	-0.072213	0.230451	0.230451	0.198073	0.198073	-1.060614	-1.060614	-25.657969	-25.657969	-78.492792	-78.492792
8.940000	1.520955	-0.320430	-0.019316	0.000000	-1.365044	-1.365044	-1.216717	-1.216717	1.693037	1.693037	0.621780	0.621780	5.590012	5.590012	-34.437741	-34.437741
8.960000	-1.718029	0.073650	0.021904	0.000000	0.436616	0.436616	-0.155117	-0.155117	-0.993499	-0.993499	0.695888	0.695888	23.083103	23.083103	92.041726	92.041726
8.980000	-0.686862	-0.197327	0.002242	-0.000000	0.886587	0.886587	0.717640	0.717640	-1.230250	-1.230250	-0.944175	-0.944175	-17.370869	-17.370869	-9.528582	-9.528582
9.000000	2.045301	-0.460822	-0.029690	0.000000	-1.161556	-1.161556	-0.860947	-0.860947	1.608844	1.608844	-0.122231	-0.122231	-13.895532	-13.895532	-82.754428	-82.754428
9.020000	-0.330546	-0.061891	0.005039	0.000000	-0.577418	-0.577418	-0.900913	-0.900913	0.434046	0.434046	1.038810	1.038810	24.401744	24.401744	51.931470	51.931470
9.040000	-1.869117	0.000843	0.019673	-0.000000	1.158172	1.158172	0.653988	0.653988	-1.797956	-1.797956	-0.312614	-0.312614	2.211141	2.211141	59.453071	59.453071
9.060000	1.282885	-0.422273	-0.020792	-0.000000	-0.299219	-0.299219	0.063776	0.063776	0.465394	0.465394	-0.920481	-0.920481	-26.069844	-26.069844	-83.920286	-83.920286
9.080000	1.195986	-0.267483	-0.014944	0.000000	-1.284557	-1.284557	-1.165932	-1.165932	1.540359	1.540359	0.709554	0.709554	11.045509	11.045509	-18.727841	-18.727841
9.100000	-1.904417	0.072304	0.022047	-0.000000	0.682672	0.682672	0.062435	0.062435	-1.270280	-1.270280	0.456688	0.456688	20.194357	20.194357	90.075447	90.075447
9.120000	-0.176743	-0.260395	-0.003007	-0.000000	0.651627	0.651627	0.608461	0.608461	-0.893022	-0.893022	-0.995093	-0.995093	-22.846262	-22.846262	-30.922996	-30.922996
9.140000	1.990469	-0.423584	-0.026951	0.000000	-1.332653	-1.332653	-1.017062	-1.017062	1.761258	1.761258	0.141857	0.141857	-7.284718	-7.284718	-70.564013	-70.564013
9.160000	-0.912154	-0.006114	0.010063	0.000000	-0.199549	-0.199549	-0.689832	-0.689832	-0.061551	-0.061551	0.964053	0.964053	27.106054	27.106054	71.320703	71.320703
9.180000	-1.475540	-0.074138	0.013610	-0.000000	1.147718	1.147718	0.682786	0.682786	-1.698929	-1.698929	-0.545790	-0.545790	-7.140850	-7.140850	35.627735	35.627735
9.200000	1.735566	-0.448094	-0.024234	0.000000	-0.737700	-0.737700	-0.313827	-0.313827	1.014261	1.014261	-0.598565	-0.598565	-22.994671	-22.994671	-89.023714	-89.023714
9.220000	0.482013	-0.168525	-0.006536	0.000000	-1.011464	-1.011464	-1.048436	-1.048436	1.112991	1.112991	0.853662	0.853662	20.128663	20.128663	13.934240	13.934240
9.240000	-2.004428	0.044999	0.021317	-0.000000	1.017205	1.017205	0.400889	0.400889	-1.645472	-1.645472	0.042239	0.042239	11.422755	11.422755	78.112713	78.112713
9.260000	0.688298	-0.353639	-0.011516	-0.000000	0.132658	0.132658	0.356440	0.356440	-0.185794	-0.185794	-0.984994	-0.984994	-27.850149	-27.850149	-63.572444	-63.572444
9.280000	1.588541	-0.334213	-0.020414	0.000000	-1.396111	-1.396111	-1.113074	-1.113074	1.743652	1.743652	0.471072	0.471072	4.973260	4.973260	-42.716096	-42.716096
9.300000	-1.633326	0.047878	0.016573	0.000000	0.407671	0.407671	-0.254803	-0.254803	-0.849725	-0.849725	0.669246	0.669246	24.956099	24.956099	87.745870	87.745870
9.320000	-0.593803	-0.200893	0.003295	-0.000000	0.863616	0.863616	0.632305	0.632305	-1.234749	-1.234749	-0.830999	-0.830999	-20.406595	-20.406595	-8.787339	-8.787339
9.340000	1.988267	-0.431639	-0.025663	0.000000	-1.235310	-1.235310	-0.825504	-0.825504	1.614565	1.614565	-0.048301	-0.048301	-11.919757	-11.919757	-77.738991	-77.738991
9.360000	-0.638941	-0.042582	0.004936	0.000000	-0.384934	-0.384934	-0.769218	-0.769218	0.240721	0.240721	0.909135	0.909135	28.009807	28.009807	58.776473	58.776473
9.380000	-1.578612	-0.055374	0.014792	-0.000000	1.169129	1.169129	0.606223	0.606223	-1.736300	-1.736300	-0.417926	-0.417926	-5.014695	-5.014695	44.388283	44.388283
9.400000	1.634711	-0.430049	-0.020676	0.000000	-0.658180	-0.658180	-0.198858	-0.198858	0.852644	0.852644	-0.633650	-0.633650	-24.922373	-24.922373	-86.474051	-86.474051
9.420000	0.524632	-0.178803	-0.008119	0.000000	-1.044915	-1.044915	-1.016544	-1.016544	1.181029	1.181029	0.774884	0.774884	20.900007	20.900007	9.328198	9.328198
9.440000	-1.965998	0.033384	0.019268	-0.000000	1.022931	1.022931	0.342981	0.342981	-1.610406	-1.610406	0.051585	0.051585	11.332914	11.332914	76.990353	76.990353
9.460000	0.764059	-0.352058	-0.010337	-0.000000	0.079655	0.079655	0.311610	0.311610	-0.155399	-0.155399	-0.908809	-0.908809	-29.269027	-29.269027	-63.565782	-63.565782
9.480000	1.450898	-0.311252	-0.018479	0.000000	-1.381169	-1.381169	-1.065019	-1.065019	1.698522	1.698522	0.481188	0.481188	7.885134	7.885134	-37.082037	-37.082037
9.500000	-1.729908	0.042586	0.015563	0.000000	0.542103	0.542103	-0.166099	-0.166099	-0.977640	-0.977640	0.544422	0.544422	23.955766	23.955766	86.687479	86.687479
9.520000	-0.275182	-0.235352	0.000892	-0.000000	0.723032	0.723032	0.553052	0.553052	-1.048540	-1.048540	-0.827238	-0.827238	-24.588150	-24.588150	-20.798180	-20.798180
9.540000	1.908988	-0.400663	-0.023257	0.000000	-1.341945	-1.341945	-0.894992	-0.894992	1.698838	1.698838	0.107849	0.107849	-6.723803	-6.723803	-68.738250	-68.738250
9.560000	-1.042541	-0.011907	0.007334	0.000000	-0.093176	-0.093176	-0.606636	-0.606636	-0.115680	-0.115680	0.808584	0.808584	29.491742	29.491742	70.378592	70.378592
9.580000	-1.173093	-0.117091	0.010196	-0.000000	1.097539	1.097539	0.588076	0.588076	-1.594867	-1.594867	-0.555163	-0.555163	-13.381198	-13.381198	23.742083	23.742083
9.600000	1.862678	-0.427750	-0.021530	0.000000	-0.987911	-0.987911	-0.476688	-0.476688	1.240797	1.240797	-0.341610	-0.341610	-19.831386	-19.831386	-84.092136	-84.092136
9.620000	-0.156603	-0.103061	-0.002053	0.000000	-0.700125	-0.700125	-0.858977	-0.858977	0.712664	0.712664	0.802195	0.802195	27.640608	27.640608	36.323719	36.323719
9.640000	-1.740801	-0.025312	0.015725	-0.000000	1.167181	1.167181	0.477063	0.477063	-1.731634	-1.731634	-0.226410	-0.226410	0.326702	0.326702	57.809079	57.809079
9.660000	1.417342	-0.400559	-0.015463	-0.000000	-0.461911	-0.461911	-0.019294	-0.019294	0.530438	0.530438	-0.694999	-0.694999	-28.237323	-28.237323	-80.449388	-80.449388
9.680000	0.694851	-0.205286	-0.010726	0.000000	-1.141800	-1.141800	-0.986193	-0.986193	1.330898	1.330898	0.660469	0.660469	20.206790	20.206790	-1.485708	-1.485708
