0.300,19.58,235.61,6830.58,-0.09,0.13,14.51,14.85,10.95,9.60,0.03,100.00,243.13,266.47,385.97,357.08,21.01,56.23,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.01,0.18,0.06,0.11,0.45,-0.45,-0.17,-0.07,-0.27,0.07,-0.20,20.14,20.11,25.24,25.27,235.64,235.59,239.05,239.06
0.320,20.88,235.70,6833.19,-0.08,0.13,15.22,15.60,11.25,10.10,0.03,100.00,244.33,263.72,384.49,351.04,21.50,57.05,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.00,0.18,0.05,0.11,0.47,-0.49,-0.12,-0.17,-0.29,-0.00,-0.12,20.14,20.11,25.23,25.26,235.73,235.68,239.15,239.17
0.340,22.19,235.79,6835.80,-0.08,0.13,15.09,15.30,11.41,10.26,0.03,100.00,221.32,228.91,375.12,324.00,23.78,58.41,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.00,0.17,0.05,0.10,0.46,-0.30,-0.16,0.32,0.49,-0.02,0.23,20.14,20.12,25.22,25.25,235.82,235.77,239.25,239.34
0.360,23.50,235.88,6838.39,-0.07,0.13,13.13,13.33,10.87,9.69,0.03,100.00,177.09,189.30,313.03,271.54,27.11,60.29,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.00,0.18,0.05,0.10,0.49,-0.06,0.02,0.04,0.08,0.16,0.21,20.14,20.12,25.21,25.25,235.91,235.86,239.52,239.63
0.380,24.81,235.97,6840.98,-0.06,0.13,10.42,10.80,9.50,8.56,0.03,100.00,124.88,147.15,256.42,226.75,30.63,62.08,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.00,0.17,0.05,0.10,0.51,0.16,0.17,0.30,0.15,0.25,0.16,20.13,20.12,25.21,25.25,236.00,235.94,239.84,239.93
0.400,26.13,236.06,6843.57,-0.06,0.13,8.25,8.63,8.39,7.55,0.03,100.00,114.04,130.58,246.97,220.74,33.42,63.25,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.01,0.17,0.04,0.10,0.50,0.37,0.11,-0.10,-0.17,0.05,-0.10,20.13,20.12,25.21,25.25,236.09,236.03,239.97,240.05
0.420,27.44,236.15,6846.15,-0.06,0.13,7.77,7.87,7.97,7.17,0.03,100.00,120.48,122.61,254.27,224.46,34.80,63.96,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.02,0.16,0.04,0.09,0.40,0.39,0.07,0.06,0.13,-0.08,-0.00,20.13,20.12,25.21,25.26,236.17,236.13,240.02,240.13
0.440,28.75,236.24,6848.75,-0.05,0.13,8.23,8.14,7.89,7.19,0.03,100.00,138.53,138.43,260.65,242.70,34.76,64.36,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.03,0.15,0.04,0.09,0.24,0.22,0.10,0.27,0.12,0.05,0.07,20.13,20.12,25.21,25.26,236.25,236.23,240.07,240.13
0.460,30.06,236.33,6851.34,-0.05,0.13,8.90,8.96,7.98,7.45,0.02,100.00,152.36,161.32,272.09,266.34,33.82,64.42,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.04,0.14,0.03,0.08,0.09,0.13,0.06,0.14,-0.09,0.13,-0.12,20.13,20.12,25.21,25.26,236.34,236.33,240.10,240.12
0.480,31.37,236.42,6853.94,-0.04,0.13,9.89,10.04,8.30,7.86,0.01,100.00,174.05,180.79,302.47,284.43,32.40,64.25,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.04,0.14,0.02,0.07,-0.00,0.03,-0.00,0.04,-0.04,-0.02,-0.07,20.13,20.12,25.21,25.26,236.42,236.42,240.07,240.14
0.500,32.69,236.51,6856.53,-0.04,0.13,11.20,11.02,8.88,8.28,0.01,100.00,206.06,185.11,338.46,288.96,30.88,64.11,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.04,0.13,0.01,0.06,-0.04,-0.06,-0.06,-0.33,0.28,-0.40,0.28,20.12,20.12,25.21,25.26,236.51,236.51,240.04,240.21
0.520,34.00,236.60,6859.12,-0.03,0.13,12.29,11.92,9.42,8.74,0.01,100.00,215.41,202.45,337.62,317.51,29.61,64.20,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.05,0.13,0.01,0.06,-0.03,-0.14,-0.09,-0.20,0.08,-0.19,0.05,20.12,20.12,25.20,25.25,236.60,236.60,240.13,240.20
0.540,35.32,236.69,6861.71,-0.03,0.13,12.86,12.68,9.65,9.31,0.00,100.00,203.98,214.73,308.27,337.97,28.89,64.65,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.05,0.12,0.00,0.05,0.00,-0.20,-0.05,0.44,-0.21,0.40,-0.15,20.12,20.12,25.19,25.25,236.69,236.69,240.32,240.22
0.560,36.63,236.78,6864.28,-0.02,0.13,12.52,12.56,9.36,9.48,0.00,100.00,192.69,196.10,281.70,303.79,28.95,65.19,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.06,0.12,-0.00,0.05,0.03,-0.24,0.14,0.11,-0.11,0.41,0.09,20.12,20.12,25.19,25.24,236.78,236.78,240.51,240.42
0.580,37.95,236.87,6866.86,-0.02,0.13,11.67,11.27,8.98,9.03,0.01,100.00,180.06,156.41,281.95,262.67,29.85,65.21,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.06,0.11,-0.01,0.05,0.05,-0.04,0.16,-0.05,0.25,-0.05,0.41,20.12,20.12,25.19,25.24,236.87,236.86,240.60,240.68
0.600,39.26,236.95,6869.43,-0.01,0.13,10.46,10.06,8.64,8.52,0.01,100.00,162.85,151.08,272.52,266.58,30.85,64.67,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.07,0.10,-0.01,0.04,0.02,0.14,0.08,-0.11,-0.04,-0.04,0.08,20.12,20.12,25.19,25.24,236.96,236.95,240.73,240.75
0.620,40.58,237.04,6872.00,-0.01,0.13,9.64,9.75,8.32,8.34,0.00,100.00,143.79,158.47,255.86,274.69,31.31,63.82,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.08,0.09,-0.01,0.04,-0.09,0.17,0.07,0.23,-0.13,0.27,-0.15,20.12,20.12,25.19,25.24,237.04,237.05,240.89,240.81
0.640,41.90,237.13,6874.57,-0.00,0.13,9.42,9.76,8.15,8.21,-0.00,100.00,152.93,163.76,278.94,273.07,31.15,62.65,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.09,0.08,-0.02,0.03,-0.22,0.15,0.05,-0.09,-0.08,-0.11,-0.19,20.12,20.12,25.19,25.24,237.12,237.14,240.87,240.92
0.660,43.21,237.22,6877.15,0.00,0.13,10.10,10.29,8.60,8.39,-0.01,100.00,177.22,178.55,334.29,299.92,30.32,61.44,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.10,0.08,-0.03,0.03,-0.33,0.23,-0.23,-0.11,0.18,-0.50,-0.11,20.12,20.12,25.19,25.23,237.20,237.24,240.75,240.90
0.680,44.53,237.31,6879.72,0.01,0.13,11.33,11.74,9.30,8.90,-0.01,100.00,199.50,219.75,350.26,332.84,28.69,61.05,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.10,0.07,-0.03,0.02,-0.39,0.01,-0.24,-0.11,-0.13,-0.22,-0.26,20.12,20.12,25.18,25.23,237.29,237.33,240.79,240.89
0.700,45.85,237.40,6882.29,0.01,0.13,12.79,13.52,9.83,9.46,-0.02,100.00,217.74,249.64,344.23,338.14,27.19,61.49,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.11,0.07,-0.04,0.01,-0.42,-0.38,-0.02,-0.12,-0.29,0.17,-0.09,20.12,20.12,25.17,25.22,237.37,237.42,240.90,240.96
0.720,47.17,237.49,6884.85,0.02,0.12,13.84,14.54,10.22,9.82,-0.02,100.00,228.40,251.17,361.88,336.93,27.13,62.07,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.11,0.06,-0.05,0.01,-0.43,-0.44,-0.02,-0.27,-0.18,-0.07,0.03,20.12,20.12,25.17,25.21,237.46,237.51,240.94,241.05
0.740,48.49,237.57,6887.39,0.02,0.12,14.11,14.71,10.61,10.08,-0.02,100.00,208.22,228.78,367.27,339.48,28.65,62.85,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.12,0.06,-0.05,0.00,-0.43,-0.18,-0.21,0.40,0.52,-0.15,-0.00,20.12,20.12,25.16,25.21,237.55,237.60,241.02,241.13
0.760,49.81,237.66,6889.92,0.03,0.12,12.79,13.50,10.51,10.04,-0.02,100.00,176.21,205.76,324.08,317.83,30.73,64.41,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.12,0.05,-0.05,-0.00,-0.41,0.10,-0.20,0.19,0.07,0.07,-0.14,20.12,20.11,25.15,25.20,237.64,237.68,241.22,241.29
0.780,51.13,237.75,6892.44,0.03,0.12,11.16,11.84,9.80,9.51,-0.02,100.00,152.09,175.84,277.68,273.71,32.51,66.65,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.04,-0.06,-0.01,-0.45,0.10,0.04,0.20,0.12,0.19,0.07,20.12,20.11,25.15,25.20,237.72,237.77,241.48,241.55
0.800,52.45,237.83,6894.96,0.03,0.12,9.67,10.11,8.81,8.53,-0.03,100.00,138.31,149.33,240.34,221.66,33.91,68.65,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.14,0.04,-0.06,-0.01,-0.50,0.02,0.33,-0.12,0.04,0.23,0.49,20.12,20.11,25.15,25.20,237.81,237.86,241.74,241.89
0.820,53.77,237.92,6897.48,0.04,0.12,8.25,8.65,7.86,7.53,-0.03,100.00,111.27,125.03,217.04,205.77,35.13,69.40,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.14,0.04,-0.07,-0.02,-0.53,0.18,0.37,0.12,0.19,0.22,0.33,20.12,20.11,25.16,25.21,237.89,237.95,241.95,242.07
0.840,55.09,238.01,6900.01,0.04,0.12,6.92,7.46,7.16,6.97,-0.03,100.00,92.86,116.11,213.74,216.99,35.55,68.77,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.15,0.03,-0.07,-0.02,-0.53,0.45,0.21,0.21,0.09,0.13,-0.04,20.12,20.11,25.16,25.21,237.98,238.04,242.05,242.09
0.860,56.41,238.10,6902.54,0.04,0.12,6.56,7.14,6.94,6.87,-0.03,100.00,101.82,122.26,230.81,229.49,34.26,67.35,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.14,0.03,-0.08,-0.02,-0.48,0.48,0.11,0.25,0.19,0.05,0.01,20.12,20.11,25.17,25.22,238.07,238.12,242.05,242.11
0.880,57.74,238.18,6905.08,0.04,0.12,7.24,7.71,7.07,6.96,-0.03,100.00,132.10,145.09,250.08,237.94,31.19,65.44,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.14,0.03,-0.08,-0.02,-0.42,0.24,0.18,-0.05,0.09,0.05,0.20,20.12,20.11,25.17,25.22,238.16,238.21,242.05,242.15
0.900,59.06,238.27,6907.63,0.04,0.12,8.84,9.29,7.44,7.29,-0.03,100.00,171.12,188.08,276.59,271.24,27.30,62.82,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.04,-0.08,-0.02,-0.35,-0.13,0.25,-0.29,-0.28,0.14,0.15,20.12,20.11,25.18,25.22,238.25,238.29,242.02,242.08
0.920,60.38,238.36,6910.17,0.04,0.12,10.89,11.42,8.09,8.00,-0.02,100.00,198.57,219.35,318.77,320.89,23.85,59.35,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.04,-0.07,-0.02,-0.24,-0.22,0.07,-0.10,-0.18,0.05,-0.07,20.12,20.11,25.17,25.22,238.35,238.37,241.95,241.97
0.940,61.71,238.45,6912.70,0.04,0.12,12.74,13.24,9.01,8.96,-0.02,100.00,225.25,243.03,363.54,365.57,21.26,55.69,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.04,-0.07,-0.02,-0.18,-0.22,-0.17,-0.07,-0.15,-0.16,-0.32,20.12,20.10,25.17,25.21,238.44,238.46,241.92,241.93
0.960,63.03,238.53,6915.23,0.04,0.12,14.32,14.70,9.96,10.05,-0.02,100.00,248.66,260.56,387.35,395.69,19.52,52.74,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.05,-0.06,-0.01,-0.14,-0.25,-0.31,-0.10,-0.21,-0.17,-0.30,20.12,20.10,25.16,25.20,238.53,238.54,241.96,241.96
0.980,64.36,238.62,6917.75,0.04,0.12,15.58,15.70,10.65,10.84,-0.01,100.00,267.95,266.90,386.21,399.31,18.85,50.95,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.13,0.05,-0.06,-0.01,-0.14,-0.43,-0.23,-0.23,-0.28,-0.09,-0.15,20.12,20.10,25.15,25.19,238.61,238.63,242.05,242.04
1.000,65.68,238.71,6920.26,0.03,0.12,16.20,16.02,11.09,11.34,-0.01,100.00,267.07,250.19,399.81,400.00,19.76,50.14,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.12,0.06,-0.06,-0.01,-0.17,-0.28,-0.35,-0.17,0.09,-0.46,-0.15,20.12,20.10,25.14,25.18,238.70,238.72,242.11,242.13
1.020,67.01,238.79,6922.77,0.03,0.12,15.98,15.69,11.38,11.63,-0.01,100.00,253.27,241.42,385.91,397.73,21.73,50.69,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.11,0.06,-0.06,-0.00,-0.11,-0.13,-0.41,-0.08,-0.03,-0.36,-0.27,20.12,20.10,25.13,25.17,238.79,238.80,242.23,242.22
1.040,68.34,238.88,6925.28,0.02,0.12,15.25,15.10,11.23,11.62,-0.01,100.00,226.18,223.24,340.51,363.35,24.28,52.74,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.11,0.07,-0.05,0.00,-0.02,-0.19,-0.19,0.42,0.27,0.16,0.06,20.12,20.10,25.12,25.16,238.88,238.88,242.42,242.37
1.060,69.66,238.97,6927.78,0.02,0.12,13.33,13.23,10.37,10.72,-0.00,100.00,188.10,182.58,287.55,293.59,27.48,55.48,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.11,0.07,-0.05,0.01,0.05,-0.06,0.06,0.04,0.08,0.19,0.38,20.12,20.10,25.12,25.16,238.97,238.96,242.70,242.67
1.080,70.99,239.05,6930.27,0.01,0.12,10.80,10.73,9.19,9.17,-0.00,100.00,141.35,137.45,253.94,247.07,30.85,57.95,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.10,0.08,-0.04,0.01,0.12,0.22,0.15,0.18,0.33,-0.02,0.13,20.12,20.10,25.12,25.16,239.06,239.05,242.94,242.95
1.100,72.32,239.14,6932.76,0.00,0.12,8.71,8.85,8.27,8.17,0.01,100.00,125.72,136.53,235.46,239.42,33.34,59.86,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.08,0.09,-0.03,0.02,0.24,0.32,0.16,-0.11,-0.25,0.11,-0.05,20.12,20.10,25.12,25.16,239.15,239.13,243.12,243.07
