0.029658 -0.004772 0.008978 0.009548 -3.510846 -3.510846 -1.572176 -1.572176
0.029571 -0.004747 0.008940 0.009527 -3.562823 -3.562823 -1.556631 -1.556631
0.029483 -0.004720 0.008904 0.009511 -3.608427 -3.608427 -1.537703 -1.537703
0.029396 -0.004691 0.008869 0.009497 -3.647169 -3.647169 -1.515645 -1.515645
0.029309 -0.004660 0.008836 0.009488 -3.678649 -3.678649 -1.490718 -1.490718
0.029223 -0.004627 0.008804 0.009483 -3.702542 -3.702542 -1.463183 -1.463183
0.029137 -0.004592 0.008774 0.009481 -3.718593 -3.718593 -1.433303 -1.433303
0.029053 -0.004556 0.008747 0.009483 -3.726602 -3.726602 -1.401336 -1.401336
0.028969 -0.004518 0.008721 0.009488 -3.726422 -3.726422 -1.367539 -1.367539
0.028885 -0.004479 0.008697 0.009497 -3.718704 -3.718704 -1.327987 -1.327987
0.028803 -0.004438 0.008676 0.009509 -3.701398 -3.701398 -1.280405 -1.280405
0.028722 -0.004396 0.008656 0.009524 -3.668977 -3.668977 -1.229034 -1.229034
0.028643 -0.004353 0.008639 0.009542 -3.622328 -3.622328 -1.175774 -1.175774
0.028564 -0.004309 0.008625 0.009564 -3.562690 -3.562690 -1.121779 -1.121779
0.028487 -0.004264 0.008613 0.009588 -3.491344 -3.491344 -1.067793 -1.067793
0.028412 -0.004219 0.008604 0.009616 -3.409535 -3.409535 -1.014317 -1.014317
0.028338 -0.004173 0.008598 0.009646 -3.318429 -3.318429 -0.961701 -0.961701
0.028266 -0.004126 0.008595 0.009679 -3.219082 -3.219082 -0.910201 -0.910201
0.028196 -0.004079 0.008595 0.009715 -3.112431 -3.112431 -0.860008 -0.860008
0.028127 -0.004032 0.008598 0.009753 -2.999291 -2.999291 -0.811266 -0.811266
0.028061 -0.003985 0.008604 0.009793 -2.880355 -2.880355 -0.764081 -0.764081
0.027997 -0.003938 0.008613 0.009836 -2.756207 -2.756207 -0.718526 -0.718526
0.027935 -0.003891 0.008626 0.009881 -2.627328 -2.627328 -0.674651 -0.674651
0.027875 -0.003844 0.008642 0.009928 -2.494115 -2.494115 -0.632479 -0.632479
0.027818 -0.003798 0.008661 0.009978 -2.356895 -2.356895 -0.592012 -0.592012
0.027763 -0.003752 0.008684 0.010029 -2.215936 -2.215936 -0.553234 -0.553234
0.027710 -0.003707 0.008710 0.010083 -2.071466 -2.071466 -0.516111 -0.516111
0.027660 -0.003663 0.008740 0.010138 -1.923685 -1.923685 -0.480593 -0.480593
0.027613 -0.003619 0.008773 0.010195 -1.772778 -1.772778 -0.446615 -0.446615
0.027569 -0.003577 0.008810 0.010254 -1.618926 -1.618926 -0.414102 -0.414102
0.027528 -0.003535 0.008850 0.010314 -1.462314 -1.462314 -0.382966 -0.382966
0.027490 -0.003495 0.008894 0.010376 -1.303142 -1.303142 -0.353111 -0.353111
0.027454 -0.003456 0.008941 0.010440 -1.141627 -1.141627 -0.324431 -0.324431
0.027422 -0.003418 0.008992 0.010506 -0.978009 -0.978009 -0.296815 -0.296815
0.027393 -0.003381 0.009046 0.010573 -0.812552 -0.812552 -0.270145 -0.270145
0.027368 -0.003346 0.009103 0.010641 -0.645546 -0.645546 -0.244299 -0.244299
0.027345 -0.003312 0.009164 0.010711 -0.477306 -0.477306 -0.219152 -0.219152
0.027326 -0.003280 0.009228 0.010783 -0.308170 -0.308170 -0.194576 -0.194576
0.027311 -0.003249 0.009296 0.010856 -0.138497 -0.138497 -0.170442 -0.170442
0.027299 -0.003220 0.009367 0.010930 0.031339 0.031339 -0.146620 -0.146620
0.027291 -0.003193 0.009440 0.011006 0.200948 0.200948 -0.122982 -0.122982
0.027287 -0.003167 0.009517 0.011084 0.369933 0.369933 -0.099399 -0.099399
0.027286 -0.003142 0.009597 0.011163 0.537893 0.537893 -0.075746 -0.075746
0.027289 -0.003120 0.009680 0.011243 0.704426 0.704426 -0.051902 -0.051902
0.027296 -0.003099 0.009766 0.011325 0.869136 0.869136 -0.027747 -0.027747
0.027306 -0.003079 0.009854 0.011408 1.031635 1.031635 -0.003167 -0.003167
0.027321 -0.003062 0.009945 0.011493 1.191549 1.191549 0.021946 0.021946
